onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0827	-0.1194	20	5	10.17	3	0	2.0069999999999997	0.44860817724345414	1.5467571902367283	0.32495587133402526
4	3	0.2294	0.2506	-0.0694	22	17	-11.43	4	0	1.849	0.44860817724345414	1.5467571902367283	-0.7559045298320841
8	3	0.1794	0.2506	-0.3694	10	16	-21.47	4	0	1.985	0.44860817724345414	1.5467571902367283	-1.2780057890547512
12	3	0.2794	-0.416	0.3306	38	18	2.6	3	0	1.435	0.44860817724345414	1.5467571902367283	-0.27158399929281263
16	3	0.0794	-0.0827	-0.1194	20	14	-7.53	3	0	1.278	0.44860817724345414	1.5467571902367283	-0.6097025112909269
24	3	0.0294	0.2506	-0.2694	14	13	-11.57	4	0	1.807	0.44860817724345414	1.5467571902367283	-0.8105347272882997
28	3	-0.2206	0.584	0.3806	40	8	24.27	1	1	1.45	0.44860817724345414	1.5467571902367283	0.6504392576250388
32	3	0.2794	-0.0827	0.1806	32	18	-3.4	0	-1	0	0.44860817724345414	1.5467571902367283	-0.4612799820315141
36	3	-0.2206	-0.0827	-0.0194	24	8	8.27	3	0	1.385	0.44860817724345414	1.5467571902367283	0.11464832201981667
40	3	0.0794	-0.0827	0.2806	36	14	8.47	3	0	1.062	0.44860817724345414	1.5467571902367283	-0.03130589415859708
44	3	-0.3206	0.2506	0.0806	28	6	16.2	2	1	1.482	0.44860817724345414	1.5467571902367283	0.501608073108194
48	3	0.0794	0.2506	-0.2194	16	14	-11.53	4	0	1.578	0.44860817724345414	1.5467571902367283	-0.7923098515468683
56	3	-0.1706	-0.0827	-0.2694	14	9	-3.7	3	0	1.367	0.44860817724345414	1.5467571902367283	-0.43884795667855436
60	3	0.0294	-0.0827	-0.1194	20	13	-5.57	3	0	1.162	0.44860817724345414	1.5467571902367283	-0.5270820688668354
64	3	0.2794	-0.0827	0.1306	30	18	-5.4	3	0	1.31	0.44860817724345414	1.5467571902367283	-0.5288271272632472
72	3	0.1294	0.2506	-0.2694	14	15	-15.5	4	0	1.1059999999999999	0.44860817724345414	1.5467571902367283	-0.9725814403471398
76	3	-0.0206	-0.0827	-0.3194	12	12	-11.6	4	0	1.002	0.44860817724345414	1.5467571902367283	-0.8334778044976776
84	3	-0.0706	-0.416	-0.0194	24	11	2.37	3	0	1.288	0.44860817724345414	1.5467571902367283	-0.18722889920913444
88	3	-0.1206	-0.0827	-0.3194	12	10	-7.67	4	0	1.3219999999999998	0.44860817724345414	1.5467571902367283	-0.6483007136563668
94	3	-0.3206	-0.416	-0.2194	16	6	4.2	3	0	1.6740000000000002	0.44860817724345414	1.5467571902367283	0.006660125479216461
98	3	0.3794	-0.416	0.3306	38	20	-1.33	3	0	1.117	0.44860817724345414	1.5467571902367283	-0.4084724313956887
102	3	-0.1206	-0.0827	0.0806	28	10	8.33	3	0	1.514	0.44860817724345414	1.5467571902367283	0.0566403901187833
106	3	-0.2706	-0.0827	-0.1194	20	7	6.23	3	0	1.409	0.44860817724345414	1.5467571902367283	0.06556089629717854
110	3	-0.1706	0.2506	0.3306	38	9	20.3	1	1	1.5290000000000001	0.44860817724345414	1.5467571902367283	0.48426721914326354
