onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
106	3	-0.2706	-0.0863	-0.1194	20	7	10.21	2	1	1.162	0.5585072567456014	1.140841026576583	0.9732574559063529
110	3	-0.1706	0.2471	0.3306	38	9	25.41	1	1	1.594	0.5585072567456014	1.140841026576583	1.8671925562840535
120	3	-0.0206	-0.0863	0.0306	26	12	9.21	2	1	1.117	0.5585072567456014	1.140841026576583	0.799704991221275
132	3	0.0794	0.2471	-0.3694	10	14	-9.59	4	0	1.157	0.5585072567456014	1.140841026576583	-0.6815075003261393
136	3	0.0294	0.2471	-0.3194	12	13	-6.19	3	0	1.219	0.5585072567456014	1.140841026576583	-0.3865941231643739
146	3	0.1294	-0.0863	-0.0194	24	15	3.01	2	1	1.285	0.5585072567456014	1.140841026576583	0.3615259252982912
150	3	0.1294	-0.4196	0.1806	32	15	11.01	2	1	2.115	0.5585072567456014	1.140841026576583	0.8757190468567337
154	3	0.1294	-0.0863	0.2806	36	15	15.01	1	1	1.6019999999999999	0.5585072567456014	1.140841026576583	1.1112682201025441
162	3	0.2794	-0.4196	0.2806	36	18	10.82	1	1	2.085	0.5585072567456014	1.140841026576583	0.8337977661547762
166	3	0.2794	0.5804	-0.3194	12	18	-13.18	4	0	1.3619999999999999	0.5585072567456014	1.140841026576583	-0.8628947116273569
176	3	-0.1706	-0.4196	-0.1194	20	9	7.41	2	1	1.27	0.5585072567456014	1.140841026576583	0.7184159271619224
180	3	-0.2206	-0.4196	-0.2194	16	8	4.81	2	1	1.091	0.5585072567456014	1.140841026576583	0.5301078497069751
184	3	0.3794	0.5804	-0.3194	12	20	-15.98	3	0	1.371	0.5585072567456014	1.140841026576583	-1.0366032832192293
194	3	0.3294	0.2471	-0.0694	22	19	-4.58	3	0	1.625	0.5585072567456014	1.140841026576583	-0.1437423520222323
200	3	-0.1706	0.2471	0.2806	36	9	23.41	1	1	1.541	0.5585072567456014	1.140841026576583	1.7537665093053383
204	3	-0.3206	0.2471	0.0306	26	6	17.61	1	1	1.411	0.5585072567456014	1.140841026576583	1.5332467225517155
208	3	-0.3706	0.2471	0.1306	30	5	23	1	1	0.883	0.5585072567456014	1.140841026576583	1.9401468810878268
212	3	-0.2706	0.5804	0.2806	36	7	26.21	1	1	0.622	0.5585072567456014	1.140841026576583	2.008608038049769
216	3	-0.1206	-0.4196	-0.1694	18	10	4.01	2	1	2.044	0.5585072567456014	1.140841026576583	0.44820344105268983
220	3	-0.1706	-0.0863	0.1306	30	9	17.41	2	1	1.6219999999999999	0.5585072567456014	1.140841026576583	1.3955718955370966
226	3	-0.0206	-0.0863	0.1306	30	12	13.21	2	1	2.494	0.5585072567456014	1.140841026576583	1.0563805479332395
236	3	-0.2206	-0.4196	-0.2694	14	8	2.81	2	1	1.6869999999999998	0.5585072567456014	1.140841026576583	0.3610644839198276
240	3	0.3294	0.2471	-0.1194	20	19	-6.58	3	0	2.6430000000000002	0.5585072567456014	1.140841026576583	-0.28941671883629105
244	3	0.0794	-0.4196	0.0806	28	14	8.41	2	1	1.7790000000000001	0.5585072567456014	1.140841026576583	0.7246073735297327
250	3	0.2294	0.5804	-0.2194	16	17	-7.78	4	0	1.67	0.5585072567456014	1.140841026576583	-0.4237083311097898
258	3	-0.2206	0.2471	0.0306	26	8	14.81	1	1	2.434	0.5585072567456014	1.140841026576583	1.262790785623304
262	3	0.2294	0.5804	-0.3694	10	17	-13.78	3	0	1.4280000000000002	0.5585072567456014	1.140841026576583	-0.9667769748315969
274	3	-0.3706	-0.4196	-0.3194	12	5	5	2	1	1.3030000000000002	0.5585072567456014	1.140841026576583	0.6016490170739355
282	3	-0.3206	0.5804	0.3806	40	6	31.61	1	1	1.062	0.5585072567456014	1.140841026576583	2.3723622994321882
286	3	0.0294	-0.0863	0.2806	36	13	17.81	1	1	1.54	0.5585072567456014	1.140841026576583	1.3100983546177591
294	3	-0.1706	-0.0863	-0.3694	10	9	-2.59	2	1	1.896	0.5585072567456014	1.140841026576583	-0.13685524081300393
298	3	0.2794	-0.4196	0.2306	34	18	8.82	1	1	1.117	0.5585072567456014	1.140841026576583	0.7175534842930298
304	3	0.1294	-0.4196	0.1306	30	15	9.01	1	1	1.024	0.5585072567456014	1.140841026576583	0.7530736063343024
316	3	-0.1706	-0.4196	-0.1694	18	9	5.41	1	1	0.904	0.5585072567456014	1.140841026576583	0.5661523185212565
322	3	0.3794	-0.0863	0.0306	26	20	-1.98	1	1	1.255	0.5585072567456014	1.140841026576583	0.04521902408269751
326	3	0.3794	-0.4196	0.2806	36	20	8.02	0	-1	0	0.5585072567456014	1.140841026576583	0.6600891945629037
330	3	0.1294	-0.0863	-0.0694	22	15	1.01	0	-1	0	0.5585072567456014	1.140841026576583	0.22159200477318697
334	3	-0.2206	0.5804	0.3306	38	8	26.81	1	1	1.2329999999999999	0.5585072567456014	1.140841026576583	1.9910870030822254
342	3	0.1794	-0.4196	0.0806	28	16	5.62	2	1	1.385	0.5585072567456014	1.140841026576583	0.5317557665691628
348	3	-0.0206	0.2471	0.2306	34	12	17.21	2	1	1.12	0.5585072567456014	1.140841026576583	1.2983308798397348
358	3	0.1294	-0.4196	0.0806	28	15	7.01	2	1	0.8490000000000001	0.5585072567456014	1.140841026576583	0.6267613438400739
364	3	0.2294	0.2471	-0.0194	24	17	0.22	2	1	1.841	0.5585072567456014	1.140841026576583	0.17410248048249244
368	3	-0.0706	-0.0863	0.0806	28	11	12.61	2	1	1.318	0.5585072567456014	1.140841026576583	1.0384661422418318
372	3	-0.1706	-0.0863	-0.2194	16	9	3.41	2	1	1.189	0.5585072567456014	1.140841026576583	0.40621340290880315
378	3	0.0294	-0.0863	-0.0694	22	13	3.81	2	1	1.0170000000000001	0.5585072567456014	1.140841026576583	0.420422139288402
384	3	-0.0706	0.2471	0.3806	40	11	24.61	1	1	1.088	0.5585072567456014	1.140841026576583	1.7472184249045686
390	3	-0.2206	0.2471	0.0806	28	8	16.81	1	1	0.889	0.5585072567456014	1.140841026576583	1.39315407984104
396	3	0.1794	-0.0863	0.2806	36	16	13.62	1	1	0.826	0.5585072567456014	1.140841026576583	1.016262642831633
400	3	-0.1206	-0.4196	-0.1194	20	10	6.01	1	1	0.9179999999999999	0.5585072567456014	1.140841026576583	0.6004670496933557
404	3	0.2794	0.5804	-0.3694	10	18	-15.18	4	0	1.43	0.5585072567456014	1.140841026576583	-1.056823983963566
408	3	-0.1706	0.2471	0.3806	40	9	27.41	1	1	0.95	0.5585072567456014	1.140841026576583	1.9780119157056049
412	3	-0.2706	0.2471	0.1806	32	7	22.21	2	1	1.01	0.5585072567456014	1.140841026576583	1.7730588648039585
422	3	0.1794	-0.0863	0.3806	40	16	17.62	1	1	1.082	0.5585072567456014	1.140841026576583	1.2405080492318996
426	3	0.2294	-0.0863	0.1306	30	17	6.22	2	1	2.006	0.5585072567456014	1.140841026576583	0.5656501615185037
432	3	-0.3706	-0.0863	-0.0194	24	5	17	2	1	1.319	0.5585072567456014	1.140841026576583	1.5485992000518156
436	3	-0.2706	-0.4196	-0.2194	16	7	6.21	1	1	1.327	0.5585072567456014	1.140841026576583	0.6610549316532337
440	3	0.2794	0.2471	-0.0694	22	18	-3.18	3	0	2.399	0.5585072567456014	1.140841026576583	-0.05587844917458096
444	3	0.3294	-0.0863	0.0306	26	19	-0.58	2	1	2.767	0.5585072567456014	1.140841026576583	0.13106369282691865
448	3	0.3794	0.2471	-0.0194	24	20	-3.98	0	-1	0	0.5585072567456014	1.140841026576583	-0.0896531002413492
452	3	-0.3206	0.5804	0.2306	34	6	25.61	1	1	1.103	0.5585072567456014	1.140841026576583	2.0318726111701753
460	3	0.1794	-0.0863	-0.0194	24	16	1.62	2	1	1.954	0.5585072567456014	1.140841026576583	0.2665203480273801
468	3	-0.3206	-0.0863	-0.0694	22	6	13.61	1	1	0.97	0.5585072567456014	1.140841026576583	1.2584406777025645
474	3	-0.2706	-0.4196	-0.3194	12	7	2.21	2	1	1.77	0.5585072567456014	1.140841026576583	0.3119155602676358
