onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.1273	-0.0814	-0.139	20	15	-32.84	4	0	2.419	0.6038566228565565	1.870133888593176	-1.7455532764292778
4	3	-0.0227	-0.4147	-0.189	18	12	-24.27	4	0	1.358	0.6038566228565565	1.870133888593176	-1.3288791965012798
8	3	0.1273	0.2519	-0.389	10	15	-42.84	4	0	1.462	0.6038566228565565	1.870133888593176	-2.789410308595161
18	3	0.1773	-0.0814	0.211	34	16	-22.36	2	1	2.189	0.6038566228565565	1.870133888593176	-0.7833908857851339
24	3	-0.3727	-0.0814	-0.189	18	5	0.39	1	1	2.582	0.6038566228565565	1.870133888593176	0.39273960535376373
28	3	0.0273	-0.4147	0.011	26	13	-19.8	3	0	2.823	0.6038566228565565	1.870133888593176	-0.824416524773739
38	3	0.2273	-0.0814	0.161	32	17	-27.89	4	0	1.3659999999999999	0.6038566228565565	1.870133888593176	-1.1205464128536722
42	3	-0.3727	-0.4147	-0.239	16	5	-1.61	2	1	1.5519999999999998	0.6038566228565565	1.870133888593176	0.1961147855542662
46	3	-0.2727	-0.0814	-0.089	22	7	-2.66	2	1	1.6119999999999999	0.6038566228565565	1.870133888593176	0.20492967950799024
52	3	-0.2227	0.5853	0.261	36	8	7.82	1	1	1.589	0.6038566228565565	1.870133888593176	1.0703384605558703
56	3	-0.1227	-0.0814	-0.239	16	10	-19.23	4	0	1.885	0.6038566228565565	1.870133888593176	-1.0883871553671676
62	3	0.0273	-0.4147	0.111	30	13	-15.8	3	0	2.885	0.6038566228565565	1.870133888593176	-0.5016515612641643
74	3	0.2273	0.5853	-0.289	14	17	-45.89	4	0	1.263	0.6038566228565565	1.870133888593176	-2.7136222021002805
78	3	0.3273	-0.0814	0.061	28	19	-38.93	4	0	2.701	0.6038566228565565	1.870133888593176	-1.7940599643219772
82	3	0.3773	0.5853	-0.289	14	20	-56.46	4	0	1.327	0.6038566228565565	1.870133888593176	-3.247178084802874
86	3	0.1773	-0.4147	0.011	26	16	-30.36	4	0	1.4480000000000002	0.6038566228565565	1.870133888593176	-1.4122571907030754
90	3	-0.3727	0.5853	0.361	40	5	22.39	1	1	1.7919999999999998	0.6038566228565565	1.870133888593176	2.1673035559322478
94	3	-0.0227	-0.0814	0.061	28	12	-14.27	3	0	2.3680000000000003	0.6038566228565565	1.870133888593176	-0.45311055502295305
98	3	0.1773	-0.0814	-0.139	20	16	-36.36	4	0	1.48	0.6038566228565565	1.870133888593176	-1.9362205658194407
102	3	-0.3727	0.2519	0.011	26	5	8.39	2	1	2.448	0.6038566228565565	1.870133888593176	1.1048403505588302
106	3	0.3773	-0.0814	0.161	32	20	-38.46	4	0	1.296	0.6038566228565565	1.870133888593176	-1.6541022955562656
110	3	0.2273	0.2519	-0.189	18	17	-41.89	4	0	1.24	0.6038566228565565	1.870133888593176	-2.310358863564792
116	3	-0.3227	-0.0814	-0.139	20	6	-1.14	2	1	2.8310000000000004	0.6038566228565565	1.870133888593176	0.29325729308505366
120	3	0.2773	0.2519	-0.139	20	18	-43.41	4	0	1.5530000000000002	0.6038566228565565	1.870133888593176	-2.303935304665008
126	3	-0.2727	0.5853	0.361	40	7	15.34	1	1	1.265	0.6038566228565565	1.870133888593176	1.6105405051861146
130	3	-0.3227	0.5853	0.261	36	6	14.86	1	1	1.369	0.6038566228565565	1.870133888593176	1.59375762553982
134	3	0.3773	0.5853	-0.239	16	20	-54.46	4	0	1.4569999999999999	0.6038566228565565	1.870133888593176	-3.040539566066883
140	3	0.1273	-0.0814	0.361	40	15	-12.84	0	-1	0	0.6038566228565565	1.870133888593176	-0.15912669593949502
148	3	-0.3227	-0.4147	-0.389	10	6	-11.14	3	0	0.001	0.6038566228565565	1.870133888593176	-0.7505997390808297
156	3	0.1273	0.2519	-0.339	12	15	-40.84	4	0	1.297	0.6038566228565565	1.870133888593176	-2.555674711588021
160	3	0.2273	-0.4147	0.211	34	17	-25.89	4	0	2.079	0.6038566228565565	1.870133888593176	-0.969391813441784
164	3	0.0773	-0.0814	-0.189	18	14	-31.32	4	0	2.346	0.6038566228565565	1.870133888593176	-1.7379162393312697
170	3	0.0273	-0.0814	0.361	40	13	-5.8	4	0	2.17	0.6038566228565565	1.870133888593176	0.2380466805996786
174	3	0.3273	-0.0814	0.161	32	19	-34.93	4	0	1.3219999999999998	0.6038566228565565	1.870133888593176	-1.4800161550891842
178	3	-0.0227	-0.0814	-0.289	14	12	-28.27	4	0	1.258	0.6038566228565565	1.870133888593176	-1.7321425350367683
182	3	-0.1227	-0.0814	0.161	32	10	-3.23	3	0	1.314	0.6038566228565565	1.870133888593176	0.2980501151434498
192	3	0.2273	-0.4147	0.261	36	17	-23.89	4	0	1.9169999999999998	0.6038566228565565	1.870133888593176	-0.8217211610213244
202	3	0.0273	-0.4147	0.061	28	13	-17.8	4	0	2.147	0.6038566228565565	1.870133888593176	-0.6607486285004787
208	3	0.0273	-0.0814	0.211	34	13	-11.8	0	-1	0	0.6038566228565565	1.870133888593176	-0.19555021985579746
212	3	0.0773	-0.0814	0.311	38	14	-11.32	3	0	2.106	0.6038566228565565	1.870133888593176	-0.10482427578522557
220	3	-0.0727	-0.0814	0.161	32	11	-6.75	2	1	2.1390000000000002	0.6038566228565565	1.870133888593176	0.07555011672619472
224	3	-0.1727	-0.0814	0.161	32	9	0.29	2	1	1.699	0.6038566228565565	1.870133888593176	0.5295596127011448
234	3	0.1773	-0.4147	0.111	30	16	-26.36	3	0	2.123	0.6038566228565565	1.870133888593176	-1.0894922271935008
238	3	-0.1227	0.2519	0.211	34	10	-1.23	3	0	2.659	0.6038566228565565	1.870133888593176	0.44920471455533795
246	3	-0.2227	-0.0814	-0.189	18	8	-10.18	3	0	2.963	0.6038566228565565	1.870133888593176	-0.41829924198759727
250	3	0.3773	-0.4147	0.211	34	20	-36.46	3	0	2.885	0.6038566228565565	1.870133888593176	-1.5029476961443775
256	3	0.1773	-0.4147	0.161	32	16	-24.36	3	0	1.739	0.6038566228565565	1.870133888593176	-0.9345454851970221
260	3	-0.0227	-0.4147	-0.039	24	12	-18.27	3	0	1.3719999999999999	0.6038566228565565	1.870133888593176	-0.7855165872537269
266	3	-0.0227	0.2519	0.311	38	12	-4.27	2	1	2.2680000000000002	0.6038566228565565	1.870133888593176	0.3042127670447643
272	3	-0.1227	0.2519	0.311	38	10	2.77	2	1	2.189	0.6038566228565565	1.870133888593176	0.7413296279783741
280	3	-0.2727	-0.0814	-0.039	24	7	-0.66	2	1	2.861	0.6038566228565565	1.870133888593176	0.3793391638551835
284	3	0.0273	0.2519	-0.239	16	13	-29.8	4	0	1.692	0.6038566228565565	1.870133888593176	-1.733142089778303
296	3	0.3273	-0.4147	0.261	36	19	-30.93	4	0	1.4369999999999998	0.6038566228565565	1.870133888593176	-1.1811909032568364
310	3	-0.3727	0.2519	0.161	32	5	14.39	1	1	1.0290000000000001	0.6038566228565565	1.870133888593176	1.5825520560648836
316	3	-0.1727	0.2519	0.211	34	9	2.29	2	1	2.101	0.6038566228565565	1.870133888593176	0.680714212113033
320	3	-0.2727	0.2519	0.061	28	7	3.34	2	1	2.23	0.6038566228565565	1.870133888593176	0.7117451960859573
324	3	0.0273	-0.0814	-0.039	24	13	-21.8	3	0	1.79	0.6038566228565565	1.870133888593176	-0.9931546607312525
330	3	-0.3727	0.5853	0.311	38	5	20.39	1	1	1.501	0.6038566228565565	1.870133888593176	2.025831568899808
336	3	-0.1727	-0.4147	-0.089	22	9	-9.71	2	1	1.358	0.6038566228565565	1.870133888593176	-0.29129971310961533
342	3	-0.0727	-0.0814	-0.389	10	11	-28.75	4	0	1.141	0.6038566228565565	1.870133888593176	-1.9699819960621072
346	3	0.0773	0.2519	-0.339	12	14	-37.32	4	0	0.885	0.6038566228565565	1.870133888593176	-2.359900304401312
350	3	0.3273	-0.4147	0.211	34	19	-32.93	4	0	1.367	0.6038566228565565	1.870133888593176	-1.328861555677296
360	3	-0.2727	0.5853	0.311	38	7	13.34	2	1	2.191	0.6038566228565565	1.870133888593176	1.4690685181536747
364	3	-0.3227	0.2519	0.111	30	6	8.86	2	1	2.319	0.6038566228565565	1.870133888593176	1.1399856317109935
368	3	0.2773	-0.0814	0.011	26	18	-37.41	4	0	2.431	0.6038566228565565	1.870133888593176	-1.7799719295486427
374	3	-0.3227	-0.4147	-0.289	14	6	-7.14	3	0	2.839	0.6038566228565565	1.870133888593176	-0.29814341553913604
378	3	-0.0227	-0.0814	-0.239	16	12	-26.27	4	0	1.318	0.6038566228565565	1.870133888593176	-1.5255040163007774
382	3	0.3773	0.2519	-0.089	22	20	-48.46	4	0	1.168	0.6038566228565565	1.870133888593176	-2.474961621367026
386	3	0.2273	0.5853	-0.339	12	17	-47.89	4	0	1.385	0.6038566228565565	1.870133888593176	-2.932342928634834
398	3	-0.2727	-0.4147	-0.389	10	7	-14.66	3	0	2.2230000000000003	0.6038566228565565	1.870133888593176	-1.0197431074695515
402	3	0.3773	0.2519	-0.189	18	20	-52.46	4	0	1.585	0.6038566228565565	1.870133888593176	-2.8439147462673855
408	3	-0.3227	-0.4147	-0.339	12	6	-9.14	3	0	2.457	0.6038566228565565	1.870133888593176	-0.5168641420736897
412	3	-0.3227	0.2519	0.161	32	6	10.86	1	1	1.9040000000000001	0.6038566228565565	1.870133888593176	1.2949323737074723
416	3	-0.2727	-0.0814	-0.189	18	7	-6.66	2	1	2.416	0.6038566228565565	1.870133888593176	-0.16402344539236946
420	3	-0.1227	0.2519	0.361	40	10	4.77	1	1	1.729	0.6038566228565565	1.870133888593176	0.882801615010814
424	3	0.0773	0.2519	-0.289	14	14	-35.32	4	0	1.585	0.6038566228565565	1.870133888593176	-2.141179577866758
428	3	0.3273	-0.0814	0.111	30	19	-36.93	4	0	2.129	0.6038566228565565	1.870133888593176	-1.634962897085663
