onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.1273	-0.0814	-0.139	20	15	3.06	3	0	0.9329999999999999	0.6769958873681448	1.2583902880107858	-0.1356384778225599
4	3	-0.0227	-0.4147	-0.189	18	12	4.45	3	0	0.7709999999999999	0.6769958873681448	1.2583902880107858	0.15455658444326748
8	3	0.1273	0.2519	-0.389	10	15	-6.94	4	0	1.044	0.6769958873681448	1.2583902880107858	-1.5587955490184808
18	3	0.1773	-0.0814	0.211	34	16	15.93	2	1	1.0859999999999999	0.6769958873681448	1.2583902880107858	1.3309956632562265
24	3	-0.3727	-0.0814	-0.189	18	5	12.35	1	1	0.887	0.6769958873681448	1.2583902880107858	1.6675975760220465
28	3	0.0273	-0.4147	0.011	26	13	11.32	2	1	0.892	0.6769958873681448	1.2583902880107858	0.9663091162030302
38	3	0.2273	-0.0814	0.161	32	17	12.8	2	1	0.813	0.6769958873681448	1.2583902880107858	0.9399095714394523
42	3	-0.3727	-0.4147	-0.239	16	5	10.35	1	1	0.915	0.6769958873681448	1.2583902880107858	1.3964204034998329
46	3	-0.2727	-0.0814	-0.089	22	7	14.09	1	1	0.767	0.6769958873681448	1.2583902880107858	1.7039114001130473
52	3	-0.2227	0.5853	0.261	36	8	26.97	1	1	0.775	0.6769958873681448	1.2583902880107858	3.085501419816091
56	3	-0.1227	-0.0814	-0.239	16	10	4.71	2	1	0.828	0.6769958873681448	1.2583902880107858	0.2762808736611375
62	3	0.0273	-0.4147	0.111	30	13	15.32	2	1	1.12	0.6769958873681448	1.2583902880107858	1.4279838712795643
74	3	0.2273	0.5853	-0.289	14	17	-5.2	4	0	0.807	0.6769958873681448	1.2583902880107858	-1.2988012727994298
78	3	0.3273	-0.0814	0.061	28	19	6.54	2	1	1.012	0.6769958873681448	1.2583902880107858	0.15343530537463845
82	3	0.3773	0.5853	-0.289	14	20	-8.59	4	0	1.084	0.6769958873681448	1.2583902880107858	-1.796991020994168
86	3	0.1773	-0.4147	0.011	26	16	7.93	2	1	0.968	0.6769958873681448	1.2583902880107858	0.4271731929034166
90	3	-0.3727	0.5853	0.361	40	5	34.35	1	1	0.7559999999999999	0.6769958873681448	1.2583902880107858	4.204546020946106
94	3	-0.0227	-0.0814	0.061	28	12	14.45	2	1	1.188	0.6769958873681448	1.2583902880107858	1.3882264815312562
98	3	0.1773	-0.0814	-0.139	20	16	1.93	3	0	0.981	0.6769958873681448	1.2583902880107858	-0.3113990903033499
102	3	-0.3727	0.2519	0.011	26	5	20.35	1	1	1.0070000000000001	0.6769958873681448	1.2583902880107858	2.667764669977096
106	3	0.3773	-0.0814	0.161	32	20	9.41	2	1	1.236	0.6769958873681448	1.2583902880107858	0.44171982324471415
110	3	0.2273	0.2519	-0.189	18	17	-1.2	4	0	0.8440000000000001	0.6769958873681448	1.2583902880107858	-0.745239242328732
116	3	-0.3227	-0.0814	-0.139	20	6	13.22	1	1	0.8240000000000001	0.6769958873681448	1.2583902880107858	1.6834457541765944
120	3	0.2773	0.2519	-0.139	20	18	-0.33	3	0	0.9329999999999999	0.6769958873681448	1.2583902880107858	-0.6526458105355286
126	3	-0.2727	0.5853	0.361	40	7	32.09	1	1	0.792	0.6769958873681448	1.2583902880107858	3.7260007461256066
130	3	-0.3227	0.5853	0.261	36	6	29.22	1	1	0.773	0.6769958873681448	1.2583902880107858	3.5405597468084844
134	3	0.3773	0.5853	-0.239	16	20	-6.59	3	0	1.0290000000000001	0.6769958873681448	1.2583902880107858	-1.5146061630456837
140	3	0.1273	-0.0814	0.361	40	15	23.06	2	1	1.16	0.6769958873681448	1.2583902880107858	2.1397151563532164
148	3	-0.3227	-0.4147	-0.389	10	6	3.22	3	0	1.432	0.6769958873681448	1.2583902880107858	0.2602886829806734
156	3	0.1273	0.2519	-0.339	12	15	-4.94	4	0	1.24	0.6769958873681448	1.2583902880107858	-1.2465701087211252
160	3	0.2273	-0.4147	0.211	34	17	14.8	2	1	1.301	0.6769958873681448	1.2583902880107858	1.1587503219791273
164	3	0.0773	-0.0814	-0.189	18	14	2.19	3	0	1.357	0.6769958873681448	1.2583902880107858	-0.21764353832795447
170	3	0.0273	-0.0814	0.361	40	13	25.32	2	1	1.912	0.6769958873681448	1.2583902880107858	2.50309046717204
174	3	0.3273	-0.0814	0.161	32	19	10.54	2	1	1.117	0.6769958873681448	1.2583902880107858	0.604914222054834
178	3	-0.0227	-0.0814	-0.289	14	12	0.45	3	0	1.12	0.6769958873681448	1.2583902880107858	-0.3990054460274304
182	3	-0.1227	-0.0814	0.161	32	10	20.71	1	1	0.9740000000000001	0.6769958873681448	1.2583902880107858	2.2326068599515354
