onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
160	3	-0.2318	0.5887	0.2335	34	8	-20.03	2	1	1.17	0.5220089830242447	1.8591456700853874	0.39840775607082834
164	3	-0.0818	-0.078	0.1335	30	11	-44.29	3	0	1.137	0.5220089830242447	1.8591456700853874	-0.2986378073421534
168	3	0.0182	-0.4113	0.1835	32	13	-55.79	3	0	1.075	0.5220089830242447	1.8591456700853874	-0.4936570550123278
174	3	-0.0818	-0.4113	-0.1665	18	11	-56.29	3	0	0.8190000000000001	0.5220089830242447	1.8591456700853874	-0.9894716880748815
178	3	-0.2818	0.2554	0.1335	30	7	-17.27	2	1	1.227	0.5220089830242447	1.8591456700853874	0.3844475406555192
186	3	0.0182	-0.078	-0.1665	18	13	-69.79	4	0	0.955	0.5220089830242447	1.8591456700853874	-1.285619470663232
190	3	0.3182	0.5887	-0.2665	14	19	-114.31	3	0	0.865	0.5220089830242447	1.8591456700853874	-2.340479964294369
198	3	-0.0818	-0.078	-0.3165	12	11	-62.29	4	0	1.195	0.5220089830242447	1.8591456700853874	-1.4207074160855022
202	3	0.0182	0.2554	-0.3665	10	13	-77.79	3	0	0.778	0.5220089830242447	1.8591456700853874	-1.8829383370541384
206	3	0.1682	-0.078	-0.0665	22	16	-86.05	4	0	1.012	0.5220089830242447	1.8591456700853874	-1.4419479927422096
212	3	0.1682	0.2554	-0.3165	12	16	-96.05	3	0	0.684	0.5220089830242447	1.8591456700853874	-2.1228389068531377
218	3	0.2182	-0.4113	0.3335	38	17	-76.81	3	0	1.419	0.5220089830242447	1.8591456700853874	-0.7402158655293496
226	3	0.0682	-0.078	0.3835	40	14	-54.55	4	0	1.276	0.5220089830242447	1.8591456700853874	-0.2564179284105834
230	3	-0.3818	-0.078	-0.0665	22	5	-11.77	2	1	1.3730000000000002	0.5220089830242447	1.8591456700853874	0.3567706753897597
234	3	0.1682	0.2554	-0.2165	16	16	-92.05	4	0	0.977	0.5220089830242447	1.8591456700853874	-1.8264099211775018
240	3	-0.3818	0.5887	0.2335	34	5	0.23	1	1	1.3319999999999999	0.5220089830242447	1.8591456700853874	0.9972275937311172
250	3	0.3182	0.5887	-0.3665	10	19	-118.31	4	0	0.997	0.5220089830242447	1.8591456700853874	-2.6598575088804584
254	3	0.1682	0.2554	-0.2665	14	16	-94.05	4	0	1.125	0.5220089830242447	1.8591456700853874	-1.969544500647334
258	3	-0.2318	0.2554	0.1335	30	8	-24.03	3	0	1.125	0.5220089830242447	1.8591456700853874	0.19912953236189157
262	3	0.0682	-0.078	0.2335	34	14	-60.55	3	0	1.084	0.5220089830242447	1.8591456700853874	-0.5353830407400206
266	3	0.0682	-0.4113	0.1335	30	14	-64.55	3	0	1.035	0.5220089830242447	1.8591456700853874	-0.7346612644489574
274	3	0.1182	-0.4113	0.0335	26	15	-75.3	3	0	0.91	0.5220089830242447	1.8591456700853874	-1.0822792230241882
282	3	0.3682	0.5887	-0.3665	10	20	-125.07	4	0	0.99	0.5220089830242447	1.8591456700853874	-2.7771769735707945
286	3	-0.2818	0.5887	0.2335	34	7	-13.27	2	1	1.178	0.5220089830242447	1.8591456700853874	0.583725764364456
292	3	-0.3818	-0.4113	-0.3665	10	5	-23.77	2	1	2.15	0.5220089830242447	1.8591456700853874	-0.490203377101454
296	3	0.3682	0.2554	-0.1165	20	20	-115.07	3	0	1.59	0.5220089830242447	1.8591456700853874	-2.0520415724937955
300	3	0.3682	-0.078	0.0835	28	20	-107.07	4	0	1.3230000000000002	0.5220089830242447	1.8591456700853874	-1.593430284968151
304	3	-0.3818	0.5887	0.2835	36	5	2.23	2	1	1.054	0.5220089830242447	1.8591456700853874	1.0926541119010196
308	3	-0.2818	0.2554	0.0335	26	7	-21.27	2	1	1.34	0.5220089830242447	1.8591456700853874	0.17200532291499027
316	3	0.2182	-0.078	0.0335	26	17	-88.81	4	0	1.351	0.5220089830242447	1.8591456700853874	-1.340287061876404
326	3	0.1182	0.2554	-0.2165	16	15	-85.3	3	0	1.506	0.5220089830242447	1.8591456700853874	-1.6954776283513722
330	3	-0.1318	-0.078	0.0335	26	10	-41.53	3	0	1.0070000000000001	0.5220089830242447	1.8591456700853874	-0.35333410304975565
338	3	0.1182	-0.078	0.3335	38	15	-63.3	3	0	1.655	0.5220089830242447	1.8591456700853874	-0.4822080266771338
346	3	-0.0818	-0.078	0.0335	26	11	-48.29	3	0	1.03	0.5220089830242447	1.8591456700853874	-0.5110800250826824
356	3	-0.3818	0.2554	0.0835	28	5	-5.77	2	1	1.1520000000000001	0.5220089830242447	1.8591456700853874	0.6935433115011893
362	3	0.2682	0.5887	-0.2665	14	18	-107.56	4	0	1.159	0.5220089830242447	1.8591456700853874	-2.2201698719577374
368	3	-0.0318	-0.4113	-0.0665	22	12	-59.04	3	0	1.224	0.5220089830242447	1.8591456700853874	-0.8908433275355478
372	3	0.1182	-0.078	0.2335	34	15	-67.3	3	0	1.1059999999999999	0.5220089830242447	1.8591456700853874	-0.6705587815747225
376	3	0.0182	-0.078	0.3335	38	13	-49.79	3	0	1.036	0.5220089830242447	1.8591456700853874	-0.20715661132397845
380	3	-0.2318	-0.4113	-0.3665	10	8	-44.03	3	0	1.808	0.5220089830242447	1.8591456700853874	-1.089023214761743
394	3	-0.1818	-0.078	-0.3165	12	9	-48.78	3	0	1.489	0.5220089830242447	1.8591456700853874	-1.097475936874463
398	3	-0.0818	0.2554	0.2835	36	11	-38.29	3	0	0.765	0.5220089830242447	1.8591456700853874	-0.003933065463314289
404	3	-0.3818	-0.4113	-0.2665	14	5	-19.77	2	1	1.506	0.5220089830242447	1.8591456700853874	-0.17082583251536465
408	3	-0.0818	-0.4113	-0.0665	22	11	-52.29	3	0	0.9990000000000001	0.5220089830242447	1.8591456700853874	-0.7398165019745742
412	3	0.3182	0.2554	-0.1665	18	19	-110.31	4	0	1.199	0.5220089830242447	1.8591456700853874	-2.0625386424895518
418	3	-0.2318	-0.078	-0.0665	22	8	-32.03	2	1	1.025	0.5220089830242447	1.8591456700853874	-0.2420491622705292
428	3	-0.3318	0.5887	0.3335	38	6	-2.52	2	1	1.433	0.5220089830242447	1.8591456700853874	0.9705485736449715
434	3	-0.2318	-0.4113	-0.3165	12	8	-42.03	3	0	1.689	0.5220089830242447	1.8591456700853874	-0.9229400763814573
438	3	-0.0818	-0.078	-0.2665	14	11	-60.29	3	0	1.194	0.5220089830242447	1.8591456700853874	-1.2674130098796985
442	3	-0.0318	-0.078	0.1835	32	12	-49.04	3	0	1.0390000000000001	0.5220089830242447	1.8591456700853874	-0.348536097984951
446	3	-0.0818	-0.4113	-0.1165	20	11	-54.29	3	0	0.778	0.5220089830242447	1.8591456700853874	-0.8616551533887891
450	3	0.0682	-0.4113	0.0335	26	14	-68.55	3	0	0.7859999999999999	0.5220089830242447	1.8591456700853874	-0.9471034821894864
454	3	-0.2318	0.2554	0.1835	32	8	-22.03	2	1	1.295	0.5220089830242447	1.8591456700853874	0.30025806728006765
466	3	0.2182	-0.4113	0.3835	40	17	-74.81	3	0	2.09	0.5220089830242447	1.8591456700853874	-0.6496015080975011
472	3	0.2182	0.2554	-0.1165	20	17	-94.81	3	0	0.787	0.5220089830242447	1.8591456700853874	-1.6908621901825107
476	3	0.3182	0.2554	-0.0165	24	19	-104.31	3	0	1.078	0.5220089830242447	1.8591456700853874	-1.6962344519865948
