onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.2182	-0.0824	0.0835	28	17	8.8	2	1	1.229	0.6769958873681448	1.2583902880107858	0.48843065475925673
4	3	-0.2818	-0.4157	-0.2665	14	7	6.09	1	1	0.8390000000000001	0.6769958873681448	1.2583902880107858	0.6354902707308496
8	3	0.2682	-0.0824	0.0835	28	18	7.67	2	1	1.083	0.6769958873681448	1.2583902880107858	0.31942927580417724
14	3	-0.0818	-0.0824	-0.2165	16	11	3.58	3	0	1.175	0.6769958873681448	1.2583902880107858	0.07694142869763576
18	3	0.3682	-0.4157	0.3835	40	20	17.41	1	1	0.8590000000000001	0.6769958873681448	1.2583902880107858	1.293519454400589
22	3	0.1682	-0.0824	-0.1665	18	16	-0.07	3	0	1.187	0.6769958873681448	1.2583902880107858	-0.5729939010516327
28	3	-0.0818	0.251	0.3335	38	11	25.58	2	1	1.4709999999999999	0.6769958873681448	1.2583902880107858	2.677725677984502
32	3	-0.1318	0.251	0.2835	36	10	24.71	1	1	0.8240000000000001	0.6769958873681448	1.2583902880107858	2.666166849563524
40	3	0.2682	-0.4157	0.3835	40	18	19.67	2	1	1.4469999999999998	0.6769958873681448	1.2583902880107858	1.6227078236402477
44	3	-0.1318	-0.0824	-0.3665	10	10	-1.29	3	0	1.0759999999999998	0.6769958873681448	1.2583902880107858	-0.614104214264287
50	3	-0.3318	-0.0824	-0.0165	24	6	17.22	1	1	1.135	0.6769958873681448	1.2583902880107858	2.182634005875144
56	3	-0.2318	-0.0824	-0.1165	20	8	10.97	2	1	1.536	0.6769958873681448	1.2583902880107858	1.228387427184201
62	3	-0.0318	0.251	0.3835	40	12	26.45	2	1	1.263	0.6769958873681448	1.2583902880107858	2.6915050293673266
68	3	-0.1318	-0.4157	-0.0665	22	10	10.71	2	1	1.4069999999999998	0.6769958873681448	1.2583902880107858	1.062317145094851
76	3	-0.3318	-0.0824	-0.1665	18	6	11.22	1	1	1.0390000000000001	0.6769958873681448	1.2583902880107858	1.4218509434283115
80	3	0.1682	-0.0824	0.3335	38	16	19.93	2	1	1.0290000000000001	0.6769958873681448	1.2583902880107858	1.75661317571302
90	3	0.3682	-0.0824	0.1335	30	20	7.41	2	1	1.535	0.6769958873681448	1.2583902880107858	0.21841285850811332
98	3	0.0682	-0.0824	-0.0665	22	14	6.19	2	1	1.2229999999999999	0.6769958873681448	1.2583902880107858	0.29721556058354537
102	3	0.2682	0.251	-0.1665	18	18	-2.33	3	0	0.973	0.6769958873681448	1.2583902880107858	-0.9142406212838114
106	3	0.3182	0.5843	-0.2165	16	19	-5.46	4	0	0.9490000000000001	0.6769958873681448	1.2583902880107858	-1.3514117642355639
110	3	-0.1318	-0.4157	-0.0165	24	10	12.71	2	1	1.133	0.6769958873681448	1.2583902880107858	1.3082411086301837
116	3	0.3182	0.5843	-0.3165	12	19	-9.46	3	0	1.0490000000000002	0.6769958873681448	1.2583902880107858	-1.9295714118636327
120	3	-0.1818	-0.0824	0.0835	28	9	17.84	2	1	1.725	0.6769958873681448	1.2583902880107858	1.987024182168982
126	3	-0.1318	-0.0824	0.1335	30	10	18.71	1	1	1.0290000000000001	0.6769958873681448	1.2583902880107858	2.0092998952149346
130	3	0.1182	-0.0824	-0.1665	18	15	1.06	3	0	1.517	0.6769958873681448	1.2583902880107858	-0.3972332885708427
142	3	0.0682	-0.4157	0.1835	32	14	16.19	2	1	1.455	0.6769958873681448	1.2583902880107858	1.4675052754402298
146	3	-0.0818	0.251	0.2335	34	11	21.58	1	1	1.21	0.6769958873681448	1.2583902880107858	2.2521081655277086
152	3	0.3182	-0.4157	0.3335	38	19	16.54	2	1	1.249	0.6769958873681448	1.2583902880107858	1.2493724850513024
156	3	-0.1318	-0.0824	-0.2665	14	10	2.71	3	0	1.5330000000000001	0.6769958873681448	1.2583902880107858	-0.006103984287346709
160	3	-0.2318	0.5843	0.2335	34	8	24.97	1	1	0.7979999999999999	0.6769958873681448	1.2583902880107858	2.8707821807437774
164	3	-0.0818	-0.0824	0.1335	30	11	17.58	2	1	1.425	0.6769958873681448	1.2583902880107858	1.8099604502514328
168	3	0.0182	-0.4157	0.1835	32	13	17.32	2	1	1.459	0.6769958873681448	1.2583902880107858	1.651290836016165
174	3	-0.0818	-0.4157	-0.1665	18	11	5.58	2	1	1.901	0.6769958873681448	1.2583902880107858	0.3481186012198494
178	3	-0.2818	0.251	0.1335	30	7	22.09	1	1	0.789	0.6769958873681448	1.2583902880107858	2.650894150233131
186	3	0.0182	-0.0824	-0.1665	18	13	3.32	3	0	0.7929999999999999	0.6769958873681448	1.2583902880107858	-0.03385797775201915
190	3	0.3182	0.5843	-0.2665	14	19	-7.46	3	0	0.934	0.6769958873681448	1.2583902880107858	-1.633796622184048
198	3	-0.0818	-0.0824	-0.3165	12	11	-0.42	4	0	1.1440000000000001	0.6769958873681448	1.2583902880107858	-0.5012182189304331
202	3	0.0182	0.251	-0.3665	10	13	-4.68	4	0	1.431	0.6769958873681448	1.2583902880107858	-1.1954202381996573
206	3	0.1682	-0.0824	-0.0665	22	16	3.93	2	1	1.198	0.6769958873681448	1.2583902880107858	-0.05813480214013289
212	3	0.1682	0.251	-0.3165	12	16	-6.07	4	0	1.321	0.6769958873681448	1.2583902880107858	-1.4223307212019152
218	3	0.2182	-0.4157	0.3335	38	17	18.8	2	1	1.273	0.6769958873681448	1.2583902880107858	1.5843678344359207
226	3	0.0682	-0.0824	0.3835	40	14	24.19	2	1	1.745	0.6769958873681448	1.2583902880107858	2.3193049065961047
230	3	-0.3818	-0.0824	-0.0665	22	5	16.35	1	1	0.838	0.6769958873681448	1.2583902880107858	2.1824566749335466
234	3	0.1682	0.251	-0.2165	16	16	-2.07	3	0	1.125	0.6769958873681448	1.2583902880107858	-0.8441710735738464
240	3	-0.3818	0.5843	0.2335	34	5	28.35	1	1	0.7290000000000001	0.6769958873681448	1.2583902880107858	3.571587140329906
