onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
194	3	0.3294	0.2506	-0.0694	22	19	0.85	2	1	2.059	0.8186399291091204	1.0279775529734811	0.5543602970077055
200	3	-0.1706	0.2506	0.2806	36	9	25.98	1	1	1.37	0.8186399291091204	1.0279775529734811	6.292173261544148
204	3	-0.3206	0.2506	0.0306	26	6	19.32	1	1	2.69	0.8186399291091204	1.0279775529734811	4.9715248896385384
208	3	-0.3706	0.2506	0.1306	30	5	24.44	1	1	1.847	0.8186399291091204	1.0279775529734811	6.175325520236159
212	3	-0.2706	0.584	0.2806	36	7	28.21	1	1	0.963	0.8186399291091204	1.0279775529734811	6.869651549440423
216	3	-0.1206	-0.416	-0.1694	18	10	6.87	1	1	1.736	0.8186399291091204	1.0279775529734811	1.9429977281571147
220	3	-0.1706	-0.0827	0.1306	30	9	19.98	1	1	1.439	0.8186399291091204	1.0279775529734811	4.989171813982358
226	3	-0.0206	-0.0827	0.1306	30	12	16.64	1	1	1.307	0.8186399291091204	1.0279775529734811	4.164495560604123
236	3	-0.2206	-0.416	-0.2694	14	8	5.1	2	1	2.434	0.8186399291091204	1.0279775529734811	1.5174016847876204
240	3	0.3294	0.2506	-0.1194	20	19	-1.15	2	1	1.6159999999999999	0.8186399291091204	1.0279775529734811	0.0830246024663035
244	3	0.0794	-0.416	0.0806	28	14	12.42	1	1	1.442	0.8186399291091204	1.0279775529734811	3.191356037235278
250	3	0.2294	0.584	-0.2194	16	17	-2.92	3	0	1.385	0.8186399291091204	1.0279775529734811	-0.3884493787524237
258	3	-0.2206	0.2506	0.0306	26	8	17.1	1	1	1.2830000000000001	0.8186399291091204	1.0279775529734811	4.379788669312896
262	3	0.2294	0.584	-0.3694	10	17	-8.92	3	0	1.048	0.8186399291091204	1.0279775529734811	-1.9338108671371232
274	3	-0.3706	-0.416	-0.3194	12	5	6.44	1	1	1.3019999999999998	0.8186399291091204	1.0279775529734811	1.9038652319585132
282	3	-0.3206	0.584	0.3806	40	6	33.32	1	1	0.8290000000000001	0.8186399291091204	1.0279775529734811	8.015923640053042
286	3	0.0294	-0.0827	0.2806	36	13	21.53	1	1	1.002	0.8186399291091204	1.0279775529734811	5.2013413473496835
294	3	-0.1706	-0.0827	-0.3694	10	9	-0.02	2	1	1.6130000000000002	0.8186399291091204	1.0279775529734811	0.18761569547497814
298	3	0.2794	-0.416	0.2306	34	18	13.97	1	1	2.001	0.8186399291091204	1.0279775529734811	3.490745020339711
304	3	0.1294	-0.416	0.1306	30	15	13.31	1	1	1.578	0.8186399291091204	1.0279775529734811	3.376792302427523
316	3	-0.1706	-0.416	-0.1694	18	9	7.98	1	1	1.5330000000000001	0.8186399291091204	1.0279775529734811	2.2227473671343416
322	3	0.3794	-0.0827	0.0306	26	20	3.74	2	1	1.381	0.8186399291091204	1.0279775529734811	1.2291059662972792
326	3	0.3794	-0.416	0.2806	36	20	13.74	1	1	1.666	0.8186399291091204	1.0279775529734811	3.4269476256037876
330	3	0.1294	-0.0827	-0.0694	22	15	5.31	2	1	1.9140000000000001	0.8186399291091204	1.0279775529734811	1.5616812692108892
334	3	-0.2206	0.584	0.3306	38	8	29.1	1	1	0.914	0.8186399291091204	1.0279775529734811	7.002930030604212
342	3	0.1794	-0.416	0.0806	28	16	10.19	1	1	1.35	0.8186399291091204	1.0279775529734811	2.6763058059271385
348	3	-0.0206	0.2506	0.2306	34	12	20.64	1	1	1.158	0.8186399291091204	1.0279775529734811	5.037888081749926
358	3	0.1294	-0.416	0.0806	28	15	11.31	1	1	1.35	0.8186399291091204	1.0279775529734811	2.9322728546386907
364	3	0.2294	0.2506	-0.0194	24	17	5.08	2	1	2.7569999999999997	0.8186399291091204	1.0279775529734811	1.516251056197663
368	3	-0.0706	-0.0827	0.0806	28	11	15.76	1	1	1.5630000000000002	0.8186399291091204	1.0279775529734811	3.9901899954773516
372	3	-0.1706	-0.0827	-0.2194	16	9	5.98	2	1	1.506	0.8186399291091204	1.0279775529734811	1.7329771838596777
378	3	0.0294	-0.0827	-0.0694	22	13	7.53	1	1	1.278	0.8186399291091204	1.0279775529734811	2.0832288665712593
384	3	-0.0706	0.2506	0.3806	40	11	27.76	1	1	0.743	0.8186399291091204	1.0279775529734811	6.584267981935971
390	3	-0.2206	0.2506	0.0806	28	8	19.1	1	1	1.198	0.8186399291091204	1.0279775529734811	4.830109433268781
396	3	0.1794	-0.0827	0.2806	36	16	18.19	1	1	1.6540000000000001	0.8186399291091204	1.0279775529734811	4.423826701277761
400	3	-0.1206	-0.416	-0.1194	20	10	8.87	1	1	1.057	0.8186399291091204	1.0279775529734811	2.422975447247095
404	3	0.2794	0.584	-0.3694	10	18	-10.03	4	0	1.331	0.8186399291091204	1.0279775529734811	-2.1842036193134717
408	3	-0.1706	0.2506	0.3806	40	9	29.98	1	1	0.8140000000000001	0.8186399291091204	1.0279775529734811	7.138730352652145
412	3	-0.2706	0.2506	0.1806	32	7	24.21	1	1	1.5630000000000002	0.8186399291091204	1.0279775529734811	6.005823073296719
422	3	0.1794	-0.0827	0.3806	40	16	22.19	1	1	1.3019999999999998	0.8186399291091204	1.0279775529734811	5.270383792385758
426	3	0.2294	-0.0827	0.1306	30	17	11.08	1	1	1.811	0.8186399291091204	1.0279775529734811	2.8677452513702564
432	3	-0.3706	-0.0827	-0.0194	24	5	18.44	1	1	1.155	0.8186399291091204	1.0279775529734811	4.823831325063566
436	3	-0.2706	-0.416	-0.2194	16	7	8.21	1	1	1.659	0.8186399291091204	1.0279775529734811	2.310455471755953
440	3	0.2794	0.2506	-0.0694	22	18	1.97	1	1	2.011	0.8186399291091204	1.0279775529734811	0.8022414659772741
444	3	0.3294	-0.0827	0.0306	26	19	4.85	2	1	1.764	0.8186399291091204	1.0279775529734811	1.4746311184796213
448	3	0.3794	0.2506	-0.0194	24	20	1.74	2	1	1.459	0.8186399291091204	1.0279775529734811	0.7724519828694039
452	3	-0.3206	0.584	0.2306	34	6	27.32	1	1	1.4069999999999998	0.8186399291091204	1.0279775529734811	6.739757622529059
460	3	0.1794	-0.0827	-0.0194	24	16	6.19	2	1	2.182	0.8186399291091204	1.0279775529734811	1.7693310585433775
468	3	-0.3206	-0.0827	-0.0694	22	6	15.32	1	1	0.7979999999999999	0.8186399291091204	1.0279775529734811	4.051254068166623
474	3	-0.2706	-0.416	-0.3194	12	7	4.21	1	1	2.4330000000000003	0.8186399291091204	1.0279775529734811	1.2951898136009876
