onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
120	3	-0.0206	-0.0827	0.0306	26	12	14.12	2	1	1.041	0.7612194498174479	1.0355192934792707	2.5387971040391766
132	3	0.0794	0.2506	-0.3694	10	14	-3.86	4	0	1.121	0.7612194498174479	1.0355192934792707	-0.9746732004440766
136	3	0.0294	0.2506	-0.3194	12	13	-0.87	4	0	1.621	0.7612194498174479	1.0355192934792707	-0.3333921455932649
146	3	0.1294	-0.0827	-0.0194	24	15	9.15	2	1	1.138	0.7612194498174479	1.0355192934792707	1.5503116918839766
150	3	0.1294	-0.416	0.1806	32	15	17.15	2	1	1.974	0.7612194498174479	1.0355192934792707	2.9257992635219576
154	3	0.1294	-0.0827	0.2806	36	15	21.15	1	1	2.408	0.7612194498174479	1.0355192934792707	3.5818337425813
162	3	0.2794	-0.416	0.2806	36	18	18.18	2	1	1.8980000000000001	0.7612194498174479	1.0355192934792707	2.9761787707811287
166	3	0.2794	0.584	-0.3194	12	18	-5.82	4	0	1.222	0.7612194498174479	1.0355192934792707	-1.3589070331741433
176	3	-0.1706	-0.416	-0.1194	20	9	11.09	1	1	1.403	0.7612194498174479	1.0355192934792707	2.1328391969256786
180	3	-0.2206	-0.416	-0.2194	16	8	8.08	2	1	1.328	0.7612194498174479	1.0355192934792707	1.605354064142599
184	3	0.3794	0.584	-0.3194	12	20	-7.8	4	0	1.25	0.7612194498174479	1.0355192934792707	-1.7491957061720655
194	3	0.3294	0.2506	-0.0694	22	19	3.19	2	1	1.915	0.7612194498174479	1.0355192934792707	0.38820781386402103
200	3	-0.1706	0.2506	0.2806	36	9	27.09	1	1	0.8340000000000001	0.7612194498174479	1.0355192934792707	4.89243083133675
204	3	-0.3206	0.2506	0.0306	26	6	20.06	1	1	1.169	0.7612194498174479	1.0355192934792707	3.9461679281584705
208	3	-0.3706	0.2506	0.1306	30	5	25.05	1	1	0.826	0.7612194498174479	1.0355192934792707	4.895829202216213
212	3	-0.2706	0.584	0.2806	36	7	29.07	1	1	0.835	0.7612194498174479	1.0355192934792707	5.372566606550935
216	3	-0.1206	-0.416	-0.1694	18	10	8.1	2	1	1.369	0.7612194498174479	1.0355192934792707	1.5256684854013565
220	3	-0.1706	-0.0827	0.1306	30	9	21.09	1	1	0.745	0.7612194498174479	1.0355192934792707	3.9011037296878937
226	3	-0.0206	-0.0827	0.1306	30	12	18.12	2	1	1.0190000000000001	0.7612194498174479	1.0355192934792707	3.226017605461473
236	3	-0.2206	-0.416	-0.2694	14	8	6.08	2	1	0.932	0.7612194498174479	1.0355192934792707	1.2065335772358163
240	3	0.3294	0.2506	-0.1194	20	19	1.19	2	1	0.887	0.7612194498174479	1.0355192934792707	0.020215953339445925
244	3	0.0794	-0.416	0.0806	28	14	14.14	2	1	0.986	0.7612194498174479	1.0355192934792707	2.4579674170236006
250	3	0.2294	0.584	-0.2194	16	17	-0.83	4	0	2.204	0.7612194498174479	1.0355192934792707	-0.3483778761373202
258	3	-0.2206	0.2506	0.0306	26	8	18.08	2	1	1.084	0.7612194498174479	1.0355192934792707	3.450358146887548
262	3	0.2294	0.584	-0.3694	10	17	-6.83	4	0	1.088	0.7612194498174479	1.0355192934792707	-1.5894711700525974
274	3	-0.3706	-0.416	-0.3194	12	5	7.05	2	1	0.917	0.7612194498174479	1.0355192934792707	1.5520704999097965
282	3	-0.3206	0.584	0.3806	40	6	34.06	1	1	1.2209999999999999	0.7612194498174479	1.0355192934792707	6.263534259753264
286	3	0.0294	-0.0827	0.2806	36	13	23.13	2	1	1.496	0.7612194498174479	1.0355192934792707	4.001693658362007
294	3	-0.1706	-0.0827	-0.3694	10	9	1.09	2	1	2.91	0.7612194498174479	1.0355192934792707	0.12778585160537093
298	3	0.2794	-0.416	0.2306	34	18	16.18	2	1	1.196	0.7612194498174479	1.0355192934792707	2.6504666337758405
304	3	0.1294	-0.416	0.1306	30	15	15.15	2	1	1.1340000000000001	0.7612194498174479	1.0355192934792707	2.5905066409324444
316	3	-0.1706	-0.416	-0.1694	18	9	9.09	2	1	1.229	0.7612194498174479	1.0355192934792707	1.7559377954205657
322	3	0.3794	-0.0827	0.0306	26	20	6.2	2	1	1.39	0.7612194498174479	1.0355192934792707	0.9073424947120543
326	3	0.3794	-0.416	0.2806	36	20	16.2	2	1	1.101	0.7612194498174479	1.0355192934792707	2.5858900977832064
330	3	0.1294	-0.0827	-0.0694	22	15	7.15	2	1	1.3319999999999999	0.7612194498174479	1.0355192934792707	1.1902339686948045
334	3	-0.2206	0.584	0.3306	38	8	30.08	1	1	0.878	0.7612194498174479	1.0355192934792707	5.450323198481389
342	3	0.1794	-0.416	0.0806	28	16	12.16	2	1	0.9259999999999999	0.7612194498174479	1.0355192934792707	2.04498110819683
348	3	-0.0206	0.2506	0.2306	34	12	22.12	2	1	1.775	0.7612194498174479	1.0355192934792707	3.8916325701050405
358	3	0.1294	-0.416	0.0806	28	15	13.15	2	1	1.183	0.7612194498174479	1.0355192934792707	2.249829380317599
364	3	0.2294	0.2506	-0.0194	24	17	7.17	2	1	0.782	0.7612194498174479	1.0355192934792707	1.1436517589814574
368	3	-0.0706	-0.0827	0.0806	28	11	17.11	2	1	0.7979999999999999	0.7612194498174479	1.0355192934792707	3.1053311661620895
372	3	-0.1706	-0.0827	-0.2194	16	9	7.09	2	1	0.982	0.7612194498174479	1.0355192934792707	1.3688791455206482
378	3	0.0294	-0.0827	-0.0694	22	13	9.13	2	1	1.008	0.7612194498174479	1.0355192934792707	1.6100938844755115
384	3	-0.0706	0.2506	0.3806	40	11	29.11	1	1	1.088	0.7612194498174479	1.0355192934792707	5.076154256949431
390	3	-0.2206	0.2506	0.0806	28	8	20.08	1	1	2.935	0.7612194498174479	1.0355192934792707	3.796901387694999
396	3	0.1794	-0.0827	0.2806	36	16	20.16	1	1	1.744	0.7612194498174479	1.0355192934792707	3.3769854704605313
400	3	-0.1206	-0.416	-0.1194	20	10	10.1	2	1	1.214	0.7612194498174479	1.0355192934792707	1.9025698869064693
404	3	0.2794	0.584	-0.3694	10	18	-7.82	4	0	1.023	0.7612194498174479	1.0355192934792707	-1.7884662089502497
408	3	-0.1706	0.2506	0.3806	40	9	31.09	1	1	0.6970000000000001	0.7612194498174479	1.0355192934792707	5.53124955986039
412	3	-0.2706	0.2506	0.1806	32	7	25.07	1	1	1.3030000000000002	0.7612194498174479	1.0355192934792707	4.716532127491593
422	3	0.1794	-0.0827	0.3806	40	16	24.16	1	1	0.777	0.7612194498174479	1.0355192934792707	4.015804198984172
426	3	0.2294	-0.0827	0.1306	30	17	13.17	2	1	1.239	0.7612194498174479	1.0355192934792707	2.1838467080299253
432	3	-0.3706	-0.0827	-0.0194	24	5	19.05	1	1	1.073	0.7612194498174479	1.0355192934792707	3.8556342531677448
436	3	-0.2706	-0.416	-0.2194	16	7	9.07	2	1	1.063	0.7612194498174479	1.0355192934792707	1.849014920734834
440	3	0.2794	0.2506	-0.0694	22	18	4.18	2	1	1.5919999999999999	0.7612194498174479	1.0355192934792707	0.5845789968946331
444	3	0.3294	-0.0827	0.0306	26	19	7.19	2	1	1.128	0.7612194498174479	1.0355192934792707	1.1012599846793645
448	3	0.3794	0.2506	-0.0194	24	20	4.2	2	1	1.258	0.7612194498174479	1.0355192934792707	0.5543680470858829
452	3	-0.3206	0.584	0.2306	34	6	28.06	1	1	1.794	0.7612194498174479	1.0355192934792707	5.299003394224334
460	3	0.1794	-0.0827	-0.0194	24	16	8.16	2	1	0.914	0.7612194498174479	1.0355192934792707	1.3454634197632078
468	3	-0.3206	-0.0827	-0.0694	22	6	16.06	1	1	1.849	0.7612194498174479	1.0355192934792707	3.233115757343127
474	3	-0.2706	-0.416	-0.3194	12	7	5.07	2	1	1.122	0.7612194498174479	1.0355192934792707	1.0374808025956632
