onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0814	-0.1194	20	5	8.95	1	1	1.536	0.4303699987201536	1.4705065786296987	0.3452925478981135
4	3	0.2294	0.2519	-0.0694	22	17	-15.57	2	1	1.906	0.4303699987201536	1.4705065786296987	-0.5976992569752992
8	3	0.1794	0.2519	-0.3694	10	16	-25.36	4	0	1.21	0.4303699987201536	1.4705065786296987	-1.0777636871991176
12	3	0.2794	-0.4148	0.3306	38	18	-1.78	3	0	1.443	0.4303699987201536	1.4705065786296987	-0.15820169498940917
16	3	0.0794	-0.0814	-0.1194	20	14	-10.94	4	0	1.724	0.4303699987201536	1.4705065786296987	-0.4741913771831414
24	3	0.0294	0.2519	-0.2694	14	13	-14.73	3	0	1.62	0.4303699987201536	1.4705065786296987	-0.660616991121949
28	3	-0.2206	0.5852	0.3806	40	8	22.32	4	0	1.2819999999999998	0.4303699987201536	1.4705065786296987	0.6466711600671247
32	3	0.2794	-0.0814	0.1806	32	18	-7.78	3	0	1.7480000000000002	0.4303699987201536	1.4705065786296987	-0.3287677426214066
36	3	-0.2206	-0.0814	-0.0194	24	8	6.32	1	1	1.659	0.4303699987201536	1.4705065786296987	0.16394711251926375
40	3	0.0794	-0.0814	0.2806	36	14	5.06	3	0	1.9240000000000002	0.4303699987201536	1.4705065786296987	0.04825793843994575
44	3	-0.3206	0.2519	0.0806	28	6	14.74	2	1	2.501	0.4303699987201536	1.4705065786296987	0.5081393323595265
48	3	0.0794	0.2519	-0.2194	16	14	-14.94	4	0	1.4280000000000002	0.4303699987201536	1.4705065786296987	-0.6403924817069835
56	3	-0.1706	-0.0814	-0.2694	14	9	-5.89	2	1	2.145	0.4303699987201536	1.4705065786296987	-0.33605507833349946
60	3	0.0294	-0.0814	-0.1194	20	13	-8.73	0	-1	0	0.4303699987201536	1.4705065786296987	-0.4023299626323307
64	3	0.2794	-0.0814	0.1306	30	18	-9.78	3	0	0.001	0.4303699987201536	1.4705065786296987	-0.3896351770222646
72	3	0.1294	0.2519	-0.2694	14	15	-19.15	4	0	1.661	0.4303699987201536	1.4705065786296987	-0.8014715434340922
76	3	-0.0206	-0.0814	-0.3194	12	12	-14.52	4	0	1.156	0.4303699987201536	1.4705065786296987	-0.6854612931453801
84	3	-0.0706	-0.4148	-0.0194	24	11	-0.31	3	0	1.39	0.4303699987201536	1.4705065786296987	-0.1003477095907579
88	3	-0.1206	-0.0814	-0.3194	12	10	-10.1	4	0	2.004	0.4303699987201536	1.4705065786296987	-0.5237884755615372
94	3	-0.3206	-0.4148	-0.2194	16	6	2.74	1	1	1.3730000000000002	0.4303699987201536	1.4705065786296987	0.05911866175135483
98	3	0.3794	-0.4148	0.3306	38	20	-6.2	3	0	1.6669999999999998	0.4303699987201536	1.4705065786296987	-0.27652546804108846
102	3	-0.1206	-0.0814	0.0806	28	10	5.9	3	0	1.942	0.4303699987201536	1.4705065786296987	0.1172468228029333
106	3	-0.2706	-0.0814	-0.1194	20	7	4.53	1	1	1.317	0.4303699987201536	1.4705065786296987	0.11627547178601194
110	3	-0.1706	0.2519	0.3306	38	9	18.11	1	1	1.014	0.4303699987201536	1.4705065786296987	0.499710633866872
120	3	-0.0206	-0.0814	0.0306	26	12	-0.52	3	0	1.767	0.4303699987201536	1.4705065786296987	-0.11028013270032266
132	3	0.0794	0.2519	-0.3694	10	14	-20.94	4	0	2.551	0.4303699987201536	1.4705065786296987	-0.9423507302082497
136	3	0.0294	0.2519	-0.3194	12	13	-16.73	4	0	1.3019999999999998	0.4303699987201536	1.4705065786296987	-0.7605456949124716
146	3	0.1294	-0.0814	-0.0194	24	15	-9.15	3	0	2.2640000000000002	0.4303699987201536	1.4705065786296987	-0.3950267853264666
150	3	0.1294	-0.4148	0.1806	32	15	-1.15	0	-1	0	0.4303699987201536	1.4705065786296987	-0.13627187886571823
154	3	0.1294	-0.0814	0.2806	36	15	2.85	2	1	0.001	0.4303699987201536	1.4705065786296987	-0.020735199321386677
162	3	0.2794	-0.4148	0.2806	36	18	-3.78	2	1	2.7439999999999998	0.4303699987201536	1.4705065786296987	-0.21323106307707507
166	3	0.2794	0.5852	-0.3194	12	18	-27.78	4	0	1.168	0.4303699987201536	1.4705065786296987	-1.0938961109803031
176	3	-0.1706	-0.4148	-0.1194	20	9	0.11	1	1	1.232	0.4303699987201536	1.4705065786296987	-0.07776804984388108
180	3	-0.2206	-0.4148	-0.2194	16	8	-1.68	3	0	2.271	0.4303699987201536	1.4705065786296987	-0.15041172162258554
184	3	0.3794	0.5852	-0.3194	12	20	-32.2	4	0	1.975	0.4303699987201536	1.4705065786296987	-1.2122198840319824
194	3	0.3294	0.2519	-0.0694	22	19	-19.99	4	0	1.569	0.4303699987201536	1.4705065786296987	-0.7197296655070486
200	3	-0.1706	0.2519	0.2806	36	9	16.11	1	1	2.673	0.4303699987201536	1.4705065786296987	0.4446812657792061
204	3	-0.3206	0.2519	0.0306	26	6	12.74	2	1	1.615	0.4303699987201536	1.4705065786296987	0.4422851944401134
208	3	-0.3706	0.2519	0.1306	30	5	18.95	1	1	1.288	0.4303699987201536	1.4705065786296987	0.6913377495760111
212	3	-0.2706	0.5852	0.2806	36	7	20.53	1	1	1.455	0.4303699987201536	1.4705065786296987	0.6387247874090991
216	3	-0.1206	-0.4148	-0.1694	18	10	-4.1	3	0	1.911	0.4303699987201536	1.4705065786296987	-0.24603737687857463
220	3	-0.1706	-0.0814	0.1306	30	9	10.11	1	1	1.383	0.4303699987201536	1.4705065786296987	0.26827715183401657
226	3	-0.0206	-0.0814	0.1306	30	12	3.48	3	0	2.705	0.4303699987201536	1.4705065786296987	0.018799640812658502
236	3	-0.2206	-0.4148	-0.2694	14	8	-3.68	0	-1	0	0.4303699987201536	1.4705065786296987	-0.24249764558836184
240	3	0.3294	0.2519	-0.1194	20	19	-21.99	3	0	0.001	0.4303699987201536	1.4705065786296987	-0.7957295776959201
244	3	0.0794	-0.4148	0.0806	28	14	-2.94	0	-1	0	0.4303699987201536	1.4705065786296987	-0.19137181109881185
250	3	0.2294	0.5852	-0.2194	16	17	-21.57	3	0	0.001	0.4303699987201536	1.4705065786296987	-0.8399002736880128
258	3	-0.2206	0.2519	0.0306	26	8	8.32	1	1	1.834	0.4303699987201536	1.4705065786296987	0.23275481106617302
262	3	0.2294	0.5852	-0.3694	10	17	-27.57	0	-1	0	0.4303699987201536	1.4705065786296987	-1.141858522189279
274	3	-0.3706	-0.4148	-0.3194	12	5	0.95	4	0	0.001	0.4303699987201536	1.4705065786296987	-0.012923184382027442
282	3	-0.3206	0.5852	0.3806	40	6	26.74	1	1	1.1059999999999999	0.4303699987201536	1.4705065786296987	0.856201543441065
