onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.1273	-0.0814	-0.139	20	15	3.31	2	1	1.436	0.8186399291091204	1.0279775529734811	1.0903455746694872
4	3	-0.0227	-0.4147	-0.189	18	12	4.64	1	1	1.9069999999999998	0.8186399291091204	1.0279775529734811	1.3980711137561066
8	3	0.1273	0.2519	-0.389	10	15	-6.69	3	0	2.18	0.8186399291091204	1.0279775529734811	-1.4247638160798566
18	3	0.1773	-0.0814	0.211	34	16	16.19	1	1	1.158	0.8186399291091204	1.0279775529734811	3.9942177748617738
24	3	-0.3727	-0.0814	-0.189	18	5	12.44	1	1	0.935	0.8186399291091204	1.0279775529734811	3.408901073388143
28	3	0.0273	-0.4147	0.011	26	13	11.53	1	1	1.1	0.8186399291091204	1.0279775529734811	3.003499688043175
38	3	0.2273	-0.0814	0.161	32	17	13.08	1	1	1.39	0.8186399291091204	1.0279775529734811	3.306918222788343
42	3	-0.3727	-0.4147	-0.239	16	5	10.44	1	1	1.236	0.8186399291091204	1.0279775529734811	2.919130890113479
46	3	-0.2727	-0.0814	-0.089	22	7	14.21	1	1	0.8109999999999999	0.8186399291091204	1.0279775529734811	3.7515390686619994
52	3	-0.2227	0.5853	0.261	36	8	27.1	1	1	0.8220000000000001	0.8186399291091204	1.0279775529734811	6.577630328619405
56	3	-0.1227	-0.0814	-0.239	16	10	4.87	2	1	1.808	0.8186399291091204	1.0279775529734811	1.4532275448824508
62	3	0.0273	-0.4147	0.111	30	13	15.53	1	1	1.3319999999999999	0.8186399291091204	1.0279775529734811	3.898339899787893
74	3	0.2273	0.5853	-0.289	14	17	-4.92	4	0	2.255	0.8186399291091204	1.0279775529734811	-0.8894819448997371
78	3	0.3273	-0.0814	0.061	28	19	6.85	2	1	2.1	0.8186399291091204	1.0279775529734811	1.924951882435507
82	3	0.3773	0.5853	-0.289	14	20	-8.26	4	0	2.332	0.8186399291091204	1.0279775529734811	-1.6332810182279962
86	3	0.1773	-0.4147	0.011	26	16	8.19	1	1	1.8869999999999998	0.8186399291091204	1.0279775529734811	2.225985041971253
90	3	-0.3727	0.5853	0.361	40	5	34.44	1	1	0.879	0.8186399291091204	1.0279775529734811	8.324884058905946
94	3	-0.0227	-0.0814	0.061	28	12	14.64	1	1	1.028	0.8186399291091204	1.0279775529734811	3.7199761128152904
98	3	0.1773	-0.0814	-0.139	20	16	2.19	2	1	1.224	0.8186399291091204	1.0279775529734811	0.834378525957935
102	3	-0.3727	0.2519	0.011	26	5	20.44	1	1	1.381	0.8186399291091204	1.0279775529734811	5.280485308491441
106	3	0.3773	-0.0814	0.161	32	20	9.74	1	1	1.4680000000000002	0.8186399291091204	1.0279775529734811	2.563119149460084
110	3	0.2273	0.2519	-0.189	18	17	-0.92	2	1	2.25	0.8186399291091204	1.0279775529734811	0.10132080452224024
116	3	-0.3227	-0.0814	-0.139	20	6	13.32	1	1	1.112	0.8186399291091204	1.0279775529734811	3.5799183736252207
120	3	0.2773	0.2519	-0.139	20	18	-0.03	2	1	2.533	0.8186399291091204	1.0279775529734811	0.3309057714358721
126	3	-0.2727	0.5853	0.361	40	7	32.21	1	1	0.757	0.8186399291091204	1.0279775529734811	7.71620864054842
130	3	-0.3227	0.5853	0.261	36	6	29.32	1	1	0.794	0.8186399291091204	1.0279775529734811	7.169366548945047
134	3	0.3773	0.5853	-0.239	16	20	-6.26	4	0	1.2790000000000001	0.8186399291091204	1.0279775529734811	-1.1322484520806828
140	3	0.1273	-0.0814	0.361	40	15	23.31	1	1	1.432	0.8186399291091204	1.0279775529734811	5.52635084109731
148	3	-0.3227	-0.4147	-0.389	10	6	3.32	1	1	0.8390000000000001	0.8186399291091204	1.0279775529734811	1.0648089828758769
156	3	0.1273	0.2519	-0.339	12	15	-4.69	3	0	2.303	0.8186399291091204	1.0279775529734811	-0.8946679858501225
160	3	0.2273	-0.4147	0.211	34	17	15.08	1	1	1.381	0.8186399291091204	1.0279775529734811	3.7411377725160593
164	3	0.0773	-0.0814	-0.189	18	14	2.42	2	1	1.4240000000000002	0.8186399291091204	1.0279775529734811	0.869451038176094
170	3	0.0273	-0.0814	0.361	40	13	25.53	1	1	0.769	0.8186399291091204	1.0279775529734811	6.04789843845768
174	3	0.3273	-0.0814	0.161	32	19	10.85	1	1	1.429	0.8186399291091204	1.0279775529734811	2.808644301642426
178	3	-0.0227	-0.0814	-0.289	14	12	0.64	2	1	1.429	0.8186399291091204	1.0279775529734811	0.4072683643341293
182	3	-0.1227	-0.0814	0.161	32	10	20.87	1	1	1.213	0.8186399291091204	1.0279775529734811	5.148595146423217
192	3	0.2273	-0.4147	0.261	36	17	17.08	1	1	1.632	0.8186399291091204	1.0279775529734811	4.170746698932047
202	3	0.0273	-0.4147	0.061	28	13	13.53	1	1	1.092	0.8186399291091204	1.0279775529734811	3.4538204519990607
208	3	0.0273	-0.0814	0.211	34	13	19.53	1	1	1.24	0.8186399291091204	1.0279775529734811	4.771732420933696
212	3	0.0773	-0.0814	0.311	38	14	22.42	1	1	1.23	0.8186399291091204	1.0279775529734811	5.364176634570708
220	3	-0.0727	-0.0814	0.161	32	11	19.76	1	1	1.088	0.8186399291091204	1.0279775529734811	4.873882414684271
224	3	-0.1727	-0.0814	0.161	32	9	21.98	1	1	0.805	0.8186399291091204	1.0279775529734811	5.428344785400444
234	3	0.1773	-0.4147	0.111	30	16	12.19	1	1	1.3359999999999999	0.8186399291091204	1.0279775529734811	3.120825253715971
238	3	-0.1227	0.2519	0.211	34	10	22.87	1	1	1.038	0.8186399291091204	1.0279775529734811	5.582814696150933
246	3	-0.2227	-0.0814	-0.189	18	8	9.1	1	1	0.857	0.8186399291091204	1.0279775529734811	2.5082044342095977
250	3	0.3773	-0.4147	0.211	34	20	11.74	1	1	1.422	0.8186399291091204	1.0279775529734811	2.9973386991878
256	3	0.1773	-0.4147	0.161	32	16	14.19	1	1	0.945	0.8186399291091204	1.0279775529734811	3.5599982251340574
260	3	-0.0227	-0.4147	-0.039	24	12	10.64	1	1	1.5019999999999998	0.8186399291091204	1.0279775529734811	2.8130013654315293
266	3	-0.0227	0.2519	0.311	38	12	24.64	1	1	0.846	0.8186399291091204	1.0279775529734811	5.89279671015072
272	3	-0.1227	0.2519	0.311	38	10	26.87	1	1	1.073	0.8186399291091204	1.0279775529734811	6.437723324551728
280	3	-0.2727	-0.0814	-0.039	24	7	16.21	1	1	1.265	0.8186399291091204	1.0279775529734811	4.215155906706039
284	3	0.0273	0.2519	-0.239	16	13	1.53	2	1	1.7180000000000002	0.8186399291091204	1.0279775529734811	0.642145269665213
296	3	0.3273	-0.4147	0.261	36	19	14.85	1	1	1.881	0.8186399291091204	1.0279775529734811	3.6724727777861297
310	3	-0.3727	0.2519	0.161	32	5	26.44	1	1	0.9059999999999999	0.8186399291091204	1.0279775529734811	6.6144984916542455
316	3	-0.1727	0.2519	0.211	34	9	23.98	1	1	0.802	0.8186399291091204	1.0279775529734811	5.862564335128161
320	3	-0.2727	0.2519	0.061	28	7	20.21	1	1	0.941	0.8186399291091204	1.0279775529734811	5.122130654089801
324	3	0.0273	-0.0814	-0.039	24	13	9.53	1	1	1.903	0.8186399291091204	1.0279775529734811	2.5468457046152997
330	3	-0.3727	0.5853	0.311	38	5	32.44	1	1	1.082	0.8186399291091204	1.0279775529734811	7.903626669782756
336	3	-0.1727	-0.4147	-0.089	22	9	11.98	1	1	0.953	0.8186399291091204	1.0279775529734811	3.174060780765724
342	3	-0.0727	-0.0814	-0.389	10	11	-2.24	2	1	2.1630000000000003	0.8186399291091204	1.0279775529734811	-0.36684667524119563
346	3	0.0773	0.2519	-0.339	12	14	-3.58	3	0	2.815	0.8186399291091204	1.0279775529734811	-0.6355848032535354
350	3	0.3273	-0.4147	0.211	34	19	12.85	1	1	2.127	0.8186399291091204	1.0279775529734811	3.242863851370142
360	3	-0.2727	0.5853	0.311	38	7	30.21	1	1	1.074	0.8186399291091204	1.0279775529734811	7.29495125142523
364	3	-0.3227	0.2519	0.111	30	6	23.32	1	1	1.4069999999999998	0.8186399291091204	1.0279775529734811	5.8663651013832565
368	3	0.2773	-0.0814	0.011	26	18	5.97	2	1	2.5269999999999997	0.8186399291091204	1.0279775529734811	1.7225122874491898
374	3	-0.3227	-0.4147	-0.289	14	6	7.32	1	1	0.9259999999999999	0.8186399291091204	1.0279775529734811	2.109137905113263
378	3	-0.0227	-0.0814	-0.239	16	12	2.64	2	1	1.419	0.8186399291091204	1.0279775529734811	0.9083009304814427
382	3	0.3773	0.2519	-0.089	22	20	-0.26	2	1	2.367	0.8186399291091204	1.0279775529734811	0.30883514482536345
386	3	0.2273	0.5853	-0.339	12	17	-6.92	3	0	2.295	0.8186399291091204	1.0279775529734811	-1.4037150369073892
398	3	-0.2727	-0.4147	-0.389	10	7	2.21	2	1	1.706	0.8186399291091204	1.0279775529734811	0.7650939833712536
402	3	0.3773	0.2519	-0.189	18	20	-4.26	3	0	2.0380000000000003	0.8186399291091204	1.0279775529734811	-0.6424782688060189
408	3	-0.3227	-0.4147	-0.339	12	6	5.32	1	1	2.031	0.8186399291091204	1.0279775529734811	1.594904813105611
412	3	-0.3227	0.2519	0.161	32	6	25.32	1	1	1.0659999999999998	0.8186399291091204	1.0279775529734811	6.305538072801343
416	3	-0.2727	-0.0814	-0.189	18	7	10.21	1	1	1.091	0.8186399291091204	1.0279775529734811	2.800225655030617
420	3	-0.1227	0.2519	0.361	40	10	28.87	1	1	0.89	0.8186399291091204	1.0279775529734811	6.858980713674917
424	3	0.0773	0.2519	-0.289	14	14	-1.58	3	0	1.624	0.8186399291091204	1.0279775529734811	-0.12135171124588329
428	3	0.3273	-0.0814	0.111	30	19	8.85	2	1	2.363	0.8186399291091204	1.0279775529734811	2.3694713302243393
436	3	0.2773	0.2519	-0.039	24	18	3.97	1	1	2.451	0.8186399291091204	1.0279775529734811	1.2658583040213145
440	3	-0.0227	-0.0814	-0.389	10	12	-3.36	2	1	1.7209999999999999	0.8186399291091204	1.0279775529734811	-0.6370605579032569
444	3	0.3273	-0.4147	0.361	40	19	18.85	1	1	1.992	0.8186399291091204	1.0279775529734811	4.519029868894126
448	3	-0.1727	-0.4147	-0.039	24	9	13.98	1	1	1.6019999999999999	0.8186399291091204	1.0279775529734811	3.6376776188097644
458	3	0.2773	0.5853	-0.239	16	18	-4.03	3	0	1.9080000000000001	0.8186399291091204	1.0279775529734811	-0.6388421309287722
462	3	-0.0227	0.2519	0.261	36	12	22.64	1	1	2.016	0.8186399291091204	1.0279775529734811	5.467497008165913
466	3	-0.1727	-0.0814	0.011	26	9	15.98	1	1	1.131	0.8186399291091204	1.0279775529734811	4.09433160223764
470	3	-0.0227	-0.4147	-0.139	20	12	6.64	1	1	1.761	0.8186399291091204	1.0279775529734811	1.878048832846087
474	3	0.0773	-0.0814	-0.039	24	14	8.42	1	1	1.7280000000000002	0.8186399291091204	1.0279775529734811	2.284381289851517
