onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.2182	-0.0788	0.0835	28	17	-4.88	4	0	0.8540000000000001	0.5209490175306464	1.7017132495410208	-0.8856550789067845
4	3	-0.2818	-0.4121	-0.2665	14	7	0.46	4	0	0.887	0.5209490175306464	1.7017132495410208	-0.36764807799724997
8	3	0.2682	-0.0788	0.0835	28	18	-6.82	4	0	1.119	0.5209490175306464	1.7017132495410208	-0.998171235352654
14	3	-0.0818	-0.0788	-0.2165	16	11	-5.28	3	0	1.1540000000000001	0.5209490175306464	1.7017132495410208	-0.8477447941793401
18	3	0.3682	-0.4121	0.3835	40	20	1.31	3	0	1.213	0.5209490175306464	1.7017132495410208	-0.6352572120101492
22	3	0.1682	-0.0788	-0.1665	18	16	-12.95	3	0	1.3090000000000002	0.5209490175306464	1.7017132495410208	-1.3532258063451699
28	3	-0.0818	0.2545	0.3335	38	11	16.72	2	1	1.218	0.5209490175306464	1.7017132495410208	0.35891328468511396
32	3	-0.1318	0.2545	0.2835	36	10	16.66	2	1	1.2770000000000001	0.5209490175306464	1.7017132495410208	0.4102682087341307
40	3	0.2682	-0.4121	0.3835	40	18	5.18	3	0	1.104	0.5209490175306464	1.7017132495410208	-0.4188679789677927
44	3	-0.1318	-0.0788	-0.3665	10	10	-9.34	4	0	1.021	0.5209490175306464	1.7017132495410208	-1.1643370003098192
50	3	-0.3318	-0.0788	-0.0165	24	6	12.39	3	0	1.472	0.5209490175306464	1.7017132495410208	0.4542391829002854
56	3	-0.2318	-0.0788	-0.1165	20	8	4.53	3	0	1.815	0.5209490175306464	1.7017132495410208	-0.1328439229815057
62	3	-0.0318	0.2545	0.3835	40	12	16.79	1	1	1.8730000000000002	0.5209490175306464	1.7017132495410208	0.3113925972412286
68	3	-0.1318	-0.4121	-0.0665	22	10	2.66	3	0	1.3869999999999998	0.5209490175306464	1.7017132495410208	-0.3215195723906441
76	3	-0.3318	-0.0788	-0.1665	18	6	6.39	3	0	2.144	0.5209490175306464	1.7017132495410208	0.08985399248802173
80	3	0.1682	-0.0788	0.3335	38	16	7.05	2	1	1.574	0.5209490175306464	1.7017132495410208	-0.2806974874756829
90	3	0.3682	-0.0788	0.1335	30	20	-8.69	4	0	1.3230000000000002	0.5209490175306464	1.7017132495410208	-1.1107375972716609
98	3	0.0682	-0.0788	-0.0665	22	14	-5.08	4	0	1.225	0.5209490175306464	1.7017132495410208	-0.8624835293555266
102	3	0.2682	0.2545	-0.1665	18	18	-16.82	4	0	0.75	0.5209490175306464	1.7017132495410208	-1.5814761960863626
106	3	0.3182	0.5879	-0.2165	16	19	-20.75	4	0	0.784	0.5209490175306464	1.7017132495410208	-1.8251652485659164
110	3	-0.1318	-0.4121	-0.0165	24	10	4.66	3	0	1.91	0.5209490175306464	1.7017132495410208	-0.20549360913052261
116	3	0.3182	0.5879	-0.3165	12	19	-24.75	4	0	1.15	0.5209490175306464	1.7017132495410208	-2.12016805623826
120	3	-0.1818	-0.0788	0.0835	28	9	10.59	2	1	1.5419999999999998	0.5209490175306464	1.7017132495410208	0.16423068413624975
126	3	-0.1318	-0.0788	0.1335	30	10	10.66	1	1	1.198	0.5209490175306464	1.7017132495410208	0.11724903231427186
