onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
102	3	0.2682	0.2554	-0.1665	18	18	0.18	2	1	2.222	0.7612194498174479	1.0355192934792707	-0.16031426513505487
106	3	0.3182	0.5887	-0.2165	16	19	-2.81	4	0	1.767	0.7612194498174479	1.0355192934792707	-0.7437440980655845
110	3	-0.1318	-0.4113	-0.0165	24	10	14.1	2	1	1.024	0.7612194498174479	1.0355192934792707	2.6306394706202165
116	3	0.3182	0.5887	-0.3165	12	19	-6.81	4	0	1.176	0.7612194498174479	1.0355192934792707	-1.5552782162047554
120	3	-0.1818	-0.078	0.0835	28	9	19.09	1	1	2.383	0.7612194498174479	1.0355192934792707	3.560426469073048
126	3	-0.1318	-0.078	0.1335	30	10	20.1	1	1	1.936	0.7612194498174479	1.0355192934792707	3.6708344196686844
130	3	0.1182	-0.078	-0.1665	18	15	3.15	2	1	1.551	0.7612194498174479	1.0355192934792707	0.4453407066651165
142	3	0.0682	-0.4113	0.1835	32	14	18.14	2	1	1.4169999999999998	0.7612194498174479	1.0355192934792707	3.1339373002279594
146	3	-0.0818	0.2554	0.2335	34	11	23.11	1	1	1.52	0.7612194498174479	1.0355192934792707	4.111623391420503
152	3	0.3182	-0.4113	0.3335	38	19	19.19	1	1	2.488	0.7612194498174479	1.0355192934792707	3.1012250362732052
156	3	-0.1318	-0.078	-0.2665	14	10	4.1	2	1	1.202	0.7612194498174479	1.0355192934792707	0.7397893485946563
160	3	-0.2318	0.5887	0.2335	34	8	26.08	1	1	0.888	0.7612194498174479	1.0355192934792707	4.803193612953412
164	3	-0.0818	-0.078	0.1335	30	11	19.11	1	1	1.546	0.7612194498174479	1.0355192934792707	3.446008426776935
168	3	0.0182	-0.4113	0.1835	32	13	19.13	2	1	2.403	0.7612194498174479	1.0355192934792707	3.3456591793026647
174	3	-0.0818	-0.4113	-0.1665	18	11	7.11	2	1	1.176	0.7612194498174479	1.0355192934792707	1.3008424925096072
178	3	-0.2818	0.2554	0.1335	30	7	23.07	1	1	1.3519999999999999	0.7612194498174479	1.0355192934792707	4.38123950490208
186	3	0.0182	-0.078	-0.1665	18	13	5.13	2	1	0.8340000000000001	0.7612194498174479	1.0355192934792707	0.8652006224458235
190	3	0.3182	0.5887	-0.2665	14	19	-4.81	4	0	0.9690000000000001	0.7612194498174479	1.0355192934792707	-1.1425645849723671
198	3	-0.0818	-0.078	-0.3165	12	11	1.11	2	1	1.858	0.7612194498174479	1.0355192934792707	0.10224972447051872
202	3	0.0182	0.2554	-0.3665	10	13	-2.87	4	0	1.403	0.7612194498174479	1.0355192934792707	-0.7629513213693713
206	3	0.1682	-0.078	-0.0665	22	16	6.16	2	1	1.136	0.7612194498174479	1.0355192934792707	0.9853856965740357
212	3	0.1682	0.2554	-0.3165	12	16	-3.84	4	0	0.971	0.7612194498174479	1.0355192934792707	-0.9581003334947407
218	3	0.2182	-0.4113	0.3335	38	17	21.17	2	1	1.811	0.7612194498174479	1.0355192934792707	3.4965912582014695
226	3	0.0682	-0.078	0.3835	40	14	26.14	1	1	1.651	0.7612194498174479	1.0355192934792707	4.428790507810943
230	3	-0.3818	-0.078	-0.0665	22	5	17.05	1	1	0.914	0.7612194498174479	1.0355192934792707	3.4955565299785727
234	3	0.1682	0.2554	-0.2165	16	16	0.16	2	1	2.441	0.7612194498174479	1.0355192934792707	-0.1465662153555698
240	3	-0.3818	0.5887	0.2335	34	5	29.05	1	1	0.866	0.7612194498174479	1.0355192934792707	5.56144416685978
250	3	0.3182	0.5887	-0.3665	10	19	-8.81	4	0	0.836	0.7612194498174479	1.0355192934792707	-1.9848373919808617
254	3	0.1682	0.2554	-0.2665	14	16	-1.84	4	0	1.9069999999999998	0.7612194498174479	1.0355192934792707	-0.5453867022623524
258	3	-0.2318	0.2554	0.1335	30	8	22.08	1	1	0.9690000000000001	0.7612194498174479	1.0355192934792707	4.1375786483098445
262	3	0.0682	-0.078	0.2335	34	14	20.14	2	1	2.204	0.7612194498174479	1.0355192934792707	3.4642596422820136
266	3	0.0682	-0.4113	0.1335	30	14	16.14	2	1	1.97	0.7612194498174479	1.0355192934792707	2.798644677638446
274	3	0.1182	-0.4113	0.0335	26	15	11.15	2	1	1.068	0.7612194498174479	1.0355192934792707	1.903286139510148
282	3	0.3682	0.5887	-0.3665	10	20	-9.8	4	0	1.077	0.7612194498174479	1.0355192934792707	-2.178754881948172
286	3	-0.2818	0.5887	0.2335	34	7	27.07	1	1	1.051	0.7612194498174479	1.0355192934792707	5.0468544695456465
292	3	-0.3818	-0.4113	-0.3665	10	5	5.05	2	1	1.445	0.7612194498174479	1.0355192934792707	1.1225113241336901
296	3	0.3682	0.2554	-0.1165	20	20	0.2	2	1	1.67	0.7612194498174479	1.0355192934792707	-0.17370153662786425
300	3	0.3682	-0.078	0.0835	28	20	8.2	2	1	0.956	0.7612194498174479	1.0355192934792707	1.2538857355195052
304	3	-0.3818	0.5887	0.2835	36	5	31.05	1	1	1.11	0.7612194498174479	1.0355192934792707	5.887156303865068
308	3	-0.2818	0.2554	0.0335	26	7	19.07	1	1	2.516	0.7612194498174479	1.0355192934792707	3.694019003479783
316	3	0.2182	-0.078	0.0335	26	17	9.17	2	1	1.254	0.7612194498174479	1.0355192934792707	1.4966262066076288
326	3	0.1182	0.2554	-0.2165	16	15	1.15	2	1	1.51	0.7612194498174479	1.0355192934792707	0.05828205676519893
330	3	-0.1318	-0.078	0.0335	26	10	16.1	2	1	0.757	0.7612194498174479	1.0355192934792707	2.983613918246388
338	3	0.1182	-0.078	0.3335	38	15	23.15	1	1	1.963	0.7612194498174479	1.0355192934792707	3.9032511911039887
346	3	-0.0818	-0.078	0.0335	26	11	15.11	2	1	0.9179999999999999	0.7612194498174479	1.0355192934792707	2.7587879253546386
356	3	-0.3818	0.2554	0.0835	28	5	23.05	1	1	0.855	0.7612194498174479	1.0355192934792707	4.555151941601367
362	3	0.2682	0.5887	-0.2665	14	18	-3.82	4	0	1.391	0.7612194498174479	1.0355192934792707	-0.946193401941755
368	3	-0.0318	-0.4113	-0.0665	22	12	10.12	2	1	0.966	0.7612194498174479	1.0355192934792707	1.8257449332238331
372	3	0.1182	-0.078	0.2335	34	15	19.15	1	1	2.406	0.7612194498174479	1.0355192934792707	3.256121605576012
376	3	0.0182	-0.078	0.3335	38	13	25.13	1	1	0.87	0.7612194498174479	1.0355192934792707	4.323111106884696
380	3	-0.2318	-0.4113	-0.3665	10	8	2.08	2	1	1.271	0.7612194498174479	1.0355192934792707	0.36426077022732173
394	3	-0.1818	-0.078	-0.3165	12	9	3.09	2	1	1.15	0.7612194498174479	1.0355192934792707	0.5573450273814773
398	3	-0.0818	0.2554	0.2835	36	11	25.11	1	1	1.564	0.7612194498174479	1.0355192934792707	4.437335528425791
404	3	-0.3818	-0.4113	-0.2665	14	5	9.05	2	1	1.695	0.7612194498174479	1.0355192934792707	1.9647841311421848
408	3	-0.0818	-0.4113	-0.0665	22	11	11.11	2	1	1.11	0.7612194498174479	1.0355192934792707	2.045735754539295
412	3	0.3182	0.2554	-0.1665	18	19	-0.81	4	0	1.286	0.7612194498174479	1.0355192934792707	-0.35668544816566694
418	3	-0.2318	-0.078	-0.0665	22	8	14.08	2	1	1.7369999999999999	0.7612194498174479	1.0355192934792707	2.7373059760722045
428	3	-0.3318	0.5887	0.3335	38	6	32.06	1	1	1.063	0.7612194498174479	1.0355192934792707	5.946132979752312
434	3	-0.2318	-0.4113	-0.3165	12	8	4.08	2	1	0.887	0.7612194498174479	1.0355192934792707	0.7938199460034281
438	3	-0.0818	-0.078	-0.2665	14	11	3.11	2	1	1.247	0.7612194498174479	1.0355192934792707	0.514963355702907
442	3	-0.0318	-0.078	0.1835	32	12	20.12	2	1	1.545	0.7612194498174479	1.0355192934792707	3.5613102280509863
446	3	-0.0818	-0.4113	-0.1165	20	11	9.11	2	1	0.8490000000000001	0.7612194498174479	1.0355192934792707	1.67774389401472
450	3	0.0682	-0.4113	0.0335	26	14	12.14	2	1	0.9440000000000001	0.7612194498174479	1.0355192934792707	2.1114241762161496
454	3	-0.2318	0.2554	0.1835	32	8	24.08	1	1	0.825	0.7612194498174479	1.0355192934792707	4.472871270899358
466	3	0.2182	-0.4113	0.3835	40	17	23.17	1	1	1.963	0.7612194498174479	1.0355192934792707	3.813992538202422
472	3	0.2182	0.2554	-0.1165	20	17	3.17	2	1	1.161	0.7612194498174479	1.0355192934792707	0.41558217526771024
476	3	0.3182	0.2554	-0.0165	24	19	5.19	2	1	0.888	0.7612194498174479	1.0355192934792707	0.7482855370531931
