onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
378	3	-0.0227	-0.0814	-0.239	16	12	-1	3	0	0.9790000000000001	0.5537157378673937	1.4527289403175667	-0.5543183811936054
382	3	0.3773	0.2519	-0.089	22	20	-6.33	4	0	0.915	0.5537157378673937	1.4527289403175667	-1.0467409110009105
386	3	0.2273	0.5853	-0.339	12	17	-12.08	4	0	0.7440000000000001	0.5537157378673937	1.4527289403175667	-1.5077911280013034
398	3	-0.2727	-0.4147	-0.389	10	7	0.08	4	0	1.037	0.5537157378673937	1.4527289403175667	-0.34421899358529195
402	3	0.3773	0.2519	-0.189	18	20	-10.33	4	0	0.868	0.5537157378673937	1.4527289403175667	-1.3379175803637895
408	3	-0.3227	-0.4147	-0.339	12	6	3.5	3	0	1.382	0.5537157378673937	1.4527289403175667	0.02040580551484905
412	3	-0.3227	0.2519	0.161	32	6	23.5	1	1	0.9079999999999999	0.5537157378673937	1.4527289403175667	1.448204914108776
416	3	-0.2727	-0.0814	-0.189	18	7	8.08	3	0	1.123	0.5537157378673937	1.4527289403175667	0.34408722434846384
420	3	-0.1227	0.2519	0.361	40	10	25.83	2	1	0.888	0.5537157378673937	1.4527289403175667	1.2558958575147474
424	3	0.0773	0.2519	-0.289	14	14	-5.83	4	0	0.94	0.5537157378673937	1.4527289403175667	-0.9759720772494194
428	3	0.3273	-0.0814	0.111	30	19	3.08	2	1	0.993	0.5537157378673937	1.4527289403175667	-0.42111832584349207
436	3	0.2773	0.2519	-0.039	24	18	-1.5	3	0	1.031	0.5537157378673937	1.4527289403175667	-0.6938471064205349
440	3	-0.0227	-0.0814	-0.389	10	12	-7	4	0	0.764	0.5537157378673937	1.4527289403175667	-1.0861950679677914
444	3	0.3273	-0.4147	0.361	40	19	13.08	2	1	1.085	0.5537157378673937	1.4527289403175667	0.14658874049762805
448	3	-0.1727	-0.4147	-0.039	24	9	11.25	1	1	0.9359999999999999	0.5537157378673937	1.4527289403175667	0.45338394068541454
458	3	0.2773	0.5853	-0.239	16	18	-9.5	4	0	0.852	0.5537157378673937	1.4527289403175667	-1.2781183815947705
462	3	-0.0227	0.2519	0.261	36	12	19	2	1	1.137	0.5537157378673937	1.4527289403175667	0.7612924046267477
466	3	-0.1727	-0.0814	0.011	26	9	13.25	2	1	1.028	0.5537157378673937	1.4527289403175667	0.585052789125343
470	3	-0.0227	-0.4147	-0.139	20	12	3	4	0	1.079	0.5537157378673937	1.4527289403175667	-0.24904571493319505
474	3	0.0773	-0.0814	-0.039	24	14	4.17	4	0	1.27	0.5537157378673937	1.4527289403175667	-0.22626716035349625
