onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0863	-0.1194	20	5	14.35	0	-1	0	0.6769958873681448	1.2583902880107858	1.9291923867703293
4	3	0.2294	0.2471	-0.0694	22	17	2.8	1	1	2.239	0.6769958873681448	1.2583902880107858	-0.23038014341723212
8	3	0.1794	0.2471	-0.3694	10	16	-8.07	3	0	2.199	0.6769958873681448	1.2583902880107858	-1.7345561614992708
12	3	0.2794	-0.4196	0.3306	38	18	17.67	2	1	1.3780000000000001	0.6769958873681448	1.2583902880107858	1.4153664554808412
16	3	0.0794	-0.0863	-0.1194	20	14	4.19	2	1	2.562	0.6769958873681448	1.2583902880107858	0.04395127242032837
24	3	0.0294	0.2471	-0.2694	14	13	-0.68	2	1	1.764	0.6769958873681448	1.2583902880107858	-0.587420008222717
28	3	-0.2206	0.5804	0.3806	40	8	30.97	1	1	1.081	0.6769958873681448	1.2583902880107858	3.5037410613599773
32	3	0.2794	-0.0863	0.1806	32	18	11.67	1	1	1.496	0.6769958873681448	1.2583902880107858	0.7709081924843728
36	3	-0.2206	-0.0863	-0.0194	24	8	14.97	1	1	1.08	0.6769958873681448	1.2583902880107858	1.7275756788827508
40	3	0.0794	-0.0863	0.2806	36	14	20.19	1	1	1.163	0.6769958873681448	1.2583902880107858	1.9010652650522184
44	3	-0.3206	0.2471	0.0806	28	6	21.22	1	1	1.12	0.6769958873681448	1.2583902880107858	2.6555208405163
48	3	0.0794	0.2471	-0.2194	16	14	0.19	2	1	1.4080000000000001	0.6769958873681448	1.2583902880107858	-0.4888207108501681
56	3	-0.1706	-0.0863	-0.2694	14	9	3.84	2	1	1.771	0.6769958873681448	1.2583902880107858	0.19979225461029548
60	3	0.0294	-0.0863	-0.1194	20	13	5.32	2	1	1.081	0.6769958873681448	1.2583902880107858	0.22773683299626368
64	3	0.2794	-0.0863	0.1306	30	18	9.67	2	1	1.462	0.6769958873681448	1.2583902880107858	0.547601227747772
72	3	0.1294	0.2471	-0.2694	14	15	-2.94	3	0	1.829	0.6769958873681448	1.2583902880107858	-0.9507953190415406
76	3	-0.0206	-0.0863	-0.3194	12	12	-1.55	3	0	1.6569999999999998	0.6769958873681448	1.2583902880107858	-0.694780235707015
84	3	-0.0706	-0.4196	-0.0194	24	11	11.58	2	1	1.301	0.6769958873681448	1.2583902880107858	1.108901663666682
88	3	-0.1206	-0.0863	-0.3194	12	10	0.71	3	0	1.057	0.6769958873681448	1.2583902880107858	-0.3018787739669313
94	3	-0.3206	-0.4196	-0.2194	16	6	9.22	2	1	1.001	0.6769958873681448	1.2583902880107858	1.150673770906098
98	3	0.3794	-0.4196	0.3306	38	20	15.41	2	1	1.449	0.6769958873681448	1.2583902880107858	1.0861780862411825
102	3	-0.1206	-0.0863	0.0806	28	10	16.71	1	1	1.041	0.6769958873681448	1.2583902880107858	1.7811279432713398
106	3	-0.2706	-0.0863	-0.1194	20	7	12.09	1	1	0.993	0.6769958873681448	1.2583902880107858	1.4506471119498303
110	3	-0.1706	0.2471	0.3306	38	9	27.84	1	1	0.868	0.6769958873681448	1.2583902880107858	3.082961361845646
120	3	-0.0206	-0.0863	0.0306	26	12	12.45	2	1	1.837	0.6769958873681448	1.2583902880107858	1.1547236783983168
132	3	0.0794	0.2471	-0.3694	10	14	-5.81	4	0	1.501	0.6769958873681448	1.2583902880107858	-1.3792057987755926
136	3	0.0294	0.2471	-0.3194	12	13	-2.68	3	0	1.857	0.6769958873681448	1.2583902880107858	-0.8831947979023016
146	3	0.1294	-0.0863	-0.0194	24	15	7.06	2	1	1.653	0.6769958873681448	1.2583902880107858	0.36354977387598986
150	3	0.1294	-0.4196	0.1806	32	15	15.06	1	1	1.3530000000000002	0.6769958873681448	1.2583902880107858	1.2879155251973415
154	3	0.1294	-0.0863	0.2806	36	15	19.06	1	1	1.306	0.6769958873681448	1.2583902880107858	1.7214755148093301
162	3	0.2794	-0.4196	0.2806	36	18	15.67	1	1	1.58	0.6769958873681448	1.2583902880107858	1.2044681820963614
166	3	0.2794	0.5804	-0.3194	12	18	-8.33	3	0	1.379	0.6769958873681448	1.2583902880107858	-1.763577441434094
176	3	-0.1706	-0.4196	-0.1194	20	9	9.84	1	1	1.069	0.6769958873681448	1.2583902880107858	1.0149490958292762
180	3	-0.2206	-0.4196	-0.2194	16	8	6.97	1	1	1.425	0.6769958873681448	1.2583902880107858	0.6956154439137046
184	3	0.3794	0.5804	-0.3194	12	20	-10.59	4	0	1.955	0.6769958873681448	1.2583902880107858	-2.0927658106737526
194	3	0.3294	0.2471	-0.0694	22	19	0.54	2	1	1.63	0.6769958873681448	1.2583902880107858	-0.5653754928018504
200	3	-0.1706	0.2471	0.2806	36	9	25.84	1	1	0.909	0.6769958873681448	1.2583902880107858	2.872063088461166
204	3	-0.3206	0.2471	0.0306	26	6	19.22	1	1	0.802	0.6769958873681448	1.2583902880107858	2.422018037383361
208	3	-0.3706	0.2471	0.1306	30	5	24.35	1	1	0.7859999999999999	0.6769958873681448	1.2583902880107858	3.12943942505363
212	3	-0.2706	0.5804	0.2806	36	7	28.09	1	1	0.741	0.6769958873681448	1.2583902880107858	3.3077611045817203
216	3	-0.1206	-0.4196	-0.1694	18	10	6.71	2	1	1.3619999999999999	0.6769958873681448	1.2583902880107858	0.5474580461833511
220	3	-0.1706	-0.0863	0.1306	30	9	19.84	1	1	0.938	0.6769958873681448	1.2583902880107858	2.2151961341125768
226	3	-0.0206	-0.0863	0.1306	30	12	16.45	1	1	1.7180000000000002	0.6769958873681448	1.2583902880107858	1.616398433474851
236	3	-0.2206	-0.4196	-0.2694	14	8	4.97	2	1	1.238	0.6769958873681448	1.2583902880107858	0.41323058596522033
240	3	0.3294	0.2471	-0.1194	20	19	-1.46	0	-1	0	0.6769958873681448	1.2583902880107858	-0.8186397809650674
244	3	0.0794	-0.4196	0.0806	28	14	12.19	1	1	1.265	0.6769958873681448	1.2583902880107858	1.0160263587600342
250	3	0.2294	0.5804	-0.2194	16	17	-3.2	3	0	1.4780000000000002	0.6769958873681448	1.2583902880107858	-1.0164164148509456
258	3	-0.2206	0.2471	0.0306	26	8	16.97	1	1	0.8859999999999999	0.6769958873681448	1.2583902880107858	1.9669597103909675
262	3	0.2294	0.5804	-0.3694	10	17	-9.2	4	0	2.123	0.6769958873681448	1.2583902880107858	-1.90680150277637
274	3	-0.3706	-0.4196	-0.3194	12	5	6.35	1	1	2.015	0.6769958873681448	1.2583902880107858	0.8182607558717641
282	3	-0.3206	0.5804	0.3806	40	6	33.22	1	1	0.848	0.6769958873681448	1.2583902880107858	3.9587993883523707
286	3	0.0294	-0.0863	0.2806	36	13	21.32	1	1	1.66	0.6769958873681448	1.2583902880107858	2.0848508256281537
294	3	-0.1706	-0.0863	-0.3694	10	9	-0.16	3	0	2.155	0.6769958873681448	1.2583902880107858	-0.40820797536664477
298	3	0.2794	-0.4196	0.2306	34	18	13.67	0	-1	0	0.6769958873681448	1.2583902880107858	0.9897489430240478
304	3	0.1294	-0.4196	0.1306	30	15	13.06	1	1	1.1159999999999999	0.6769958873681448	1.2583902880107858	1.0646085604607407
316	3	-0.1706	-0.4196	-0.1694	18	9	7.84	1	1	1.3530000000000002	0.6769958873681448	1.2583902880107858	0.7533542850809933
322	3	0.3794	-0.0863	0.0306	26	20	3.41	3	0	2.296	0.6769958873681448	1.2583902880107858	-0.2432618965684208
326	3	0.3794	-0.4196	0.2806	36	20	13.41	2	1	1.7409999999999999	0.6769958873681448	1.2583902880107858	0.8752798128567028
330	3	0.1294	-0.0863	-0.0694	22	15	5.06	3	0	1.425	0.6769958873681448	1.2583902880107858	0.11762581034065711
334	3	-0.2206	0.5804	0.3306	38	8	28.97	1	1	0.892	0.6769958873681448	1.2583902880107858	3.296399693200571
342	3	0.1794	-0.4196	0.0806	28	16	9.93	2	1	1.433	0.6769958873681448	1.2583902880107858	0.660675996036356
348	3	-0.0206	0.2471	0.2306	34	12	20.45	1	1	1.0090000000000001	0.6769958873681448	1.2583902880107858	2.0585461487511267
358	3	0.1294	-0.4196	0.0806	28	15	11.06	2	1	2.887	0.6769958873681448	1.2583902880107858	0.836436608517146
364	3	0.2294	0.2471	-0.0194	24	17	4.8	0	-1	0	0.6769958873681448	1.2583902880107858	0.015543820118100626
368	3	-0.0706	-0.0863	0.0806	28	11	15.58	1	1	0.973	0.6769958873681448	1.2583902880107858	1.581788498307838
372	3	-0.1706	-0.0863	-0.2194	16	9	5.84	2	1	1.2670000000000001	0.6769958873681448	1.2583902880107858	0.4821771125587797
378	3	0.0294	-0.0863	-0.0694	22	13	7.32	2	1	1.033	0.6769958873681448	1.2583902880107858	0.4810011211594807
384	3	-0.0706	0.2471	0.3806	40	11	27.58	1	1	0.649	0.6769958873681448	1.2583902880107858	2.8850670461439085
390	3	-0.2206	0.2471	0.0806	28	8	18.97	1	1	0.753	0.6769958873681448	1.2583902880107858	2.200462513523907
396	3	0.1794	-0.0863	0.2806	36	16	17.93	2	1	1.465	0.6769958873681448	1.2583902880107858	1.5457149023285401
400	3	-0.1206	-0.4196	-0.1194	20	10	8.71	1	1	1.1440000000000001	0.6769958873681448	1.2583902880107858	0.809052856931634
404	3	0.2794	0.5804	-0.3694	10	18	-10.33	4	0	1.9609999999999999	0.6769958873681448	1.2583902880107858	-2.0758028817314496
