onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
142	3	0.0682	-0.411	0.1835	32	14	4.47	2	1	2.275	0.44860817724345414	1.5467571902367283	-0.15973597662927475
146	3	-0.0818	0.2557	0.2335	34	11	12.37	2	1	1.775	0.44860817724345414	1.5467571902367283	0.1646107138967352
152	3	0.3182	-0.411	0.3335	38	19	0.63	2	1	2.459	0.44860817724345414	1.5467571902367283	-0.3410218780992649
156	3	-0.1318	-0.0777	-0.2665	14	10	-5.67	4	0	2.011	0.44860817724345414	1.5467571902367283	-0.5391528756757171
160	3	-0.2318	0.589	0.2335	34	8	18.27	0	-1	0	0.44860817724345414	1.5467571902367283	0.4664879351256863
164	3	-0.0818	-0.0777	0.1335	30	11	8.37	2	1	1.5919999999999999	0.44860817724345414	1.5467571902367283	0.03180645006268623
168	3	0.0182	-0.411	0.1835	32	13	6.43	2	1	2.043	0.44860817724345414	1.5467571902367283	-0.07711553420518324
174	3	-0.0818	-0.411	-0.1665	18	11	-3.63	3	0	1.402	0.44860817724345414	1.5467571902367283	-0.43911321139889226
178	3	-0.2818	0.2557	0.1335	30	7	16.23	2	1	1.751	0.44860817724345414	1.5467571902367283	0.4479802857270976
186	3	0.0182	-0.0777	-0.1665	18	13	-7.57	3	0	2.234	0.44860817724345414	1.5467571902367283	-0.6155823408984948
190	3	0.3182	0.589	-0.2665	14	19	-23.37	3	0	2.24	0.44860817724345414	1.5467571902367283	-1.2641370539210828
198	3	-0.0818	-0.0777	-0.3165	12	11	-9.63	4	0	1.915	0.44860817724345414	1.5467571902367283	-0.7432134357693467
202	3	0.0182	0.2557	-0.3665	10	13	-15.57	4	0	1.544	0.44860817724345414	1.5467571902367283	-1.0394021256564265
206	3	0.1682	-0.0777	-0.0665	22	16	-9.47	3	0	1.9280000000000002	0.44860817724345414	1.5467571902367283	-0.6819430623119391
212	3	0.1682	0.2557	-0.3165	12	16	-19.47	4	0	1.348	0.44860817724345414	1.5467571902367283	-1.158286228667274
218	3	0.2182	-0.411	0.3335	38	17	4.57	2	1	2.404	0.44860817724345414	1.5467571902367283	-0.19998468238495137
226	3	0.0682	-0.0777	0.3835	40	14	12.47	1	1	1.571	0.44860817724345414	1.5467571902367283	0.08947246447239365
230	3	-0.3818	-0.0777	-0.0665	22	5	12.17	1	1	1.32	0.44860817724345414	1.5467571902367283	0.40869854128724614
234	3	0.1682	0.2557	-0.2165	16	16	-15.47	4	0	1.28	0.44860817724345414	1.5467571902367283	-0.9482930725211014
240	3	-0.3818	0.589	0.2335	34	5	24.17	1	1	1.7069999999999999	0.44860817724345414	1.5467571902367283	0.8401795245979933
250	3	0.3182	0.589	-0.3665	10	19	-27.37	4	0	1.266	0.44860817724345414	1.5467571902367283	-1.4930044522892096
254	3	0.1682	0.2557	-0.2665	14	16	-17.47	4	0	1.239	0.44860817724345414	1.5467571902367283	-1.0491383906866243
258	3	-0.2318	0.2557	0.1335	30	8	14.27	2	1	2.21	0.44860817724345414	1.5467571902367283	0.33368367129163734
262	3	0.0682	-0.0777	0.2335	34	14	6.47	2	1	2.155	0.44860817724345414	1.5467571902367283	-0.09447885802695888
266	3	0.0682	-0.411	0.1335	30	14	2.47	3	0	2.9810000000000003	0.44860817724345414	1.5467571902367283	-0.22728312186100785
274	3	0.1182	-0.411	0.0335	26	15	-3.5	3	0	1.3259999999999998	0.44860817724345414	1.5467571902367283	-0.4496852139302887
282	3	0.3682	0.589	-0.3665	10	20	-29.33	4	0	1.1340000000000001	0.44860817724345414	1.5467571902367283	-1.5604550055856334
286	3	-0.2818	0.589	0.2335	34	7	20.23	2	1	1.939	0.44860817724345414	1.5467571902367283	0.5807845495611466
292	3	-0.3818	-0.411	-0.3665	10	5	0.17	4	0	1.706	0.44860817724345414	1.5467571902367283	-0.18736418545556588
296	3	0.3682	0.2557	-0.1165	20	20	-19.33	4	0	1.01	0.44860817724345414	1.5467571902367283	-1.0481349487960423
300	3	0.3682	-0.0777	0.0835	28	20	-11.33	3	0	1.771	0.44860817724345414	1.5467571902367283	-0.7357943414230061
304	3	-0.3818	0.589	0.2835	36	5	26.17	2	1	2.7880000000000003	0.44860817724345414	1.5467571902367283	0.9033524884663551
308	3	-0.2818	0.2557	0.0335	26	7	12.23	2	1	1.9140000000000001	0.44860817724345414	1.5467571902367283	0.30500446429256534
316	3	0.2182	-0.0777	0.0335	26	17	-7.43	3	0	1.4380000000000002	0.44860817724345414	1.5467571902367283	-0.6002036317899182
326	3	0.1182	0.2557	-0.2165	16	15	-13.5	4	0	1.254	0.44860817724345414	1.5467571902367283	-0.8717361221816169
330	3	-0.1318	-0.0777	0.0335	26	10	6.33	3	0	2.411	0.44860817724345414	1.5467571902367283	-0.01625664925886605
338	3	0.1182	-0.0777	0.3335	38	15	8.5	3	0	1.47	0.44860817724345414	1.5467571902367283	-0.04946626452532188
346	3	-0.0818	-0.0777	0.0335	26	11	4.37	3	0	1.359	0.44860817724345414	1.5467571902367283	-0.11116937137184602
356	3	-0.3818	0.2557	0.0835	28	5	18.17	1	1	2.094	0.44860817724345414	1.5467571902367283	0.6372964787070614
362	3	0.2682	0.589	-0.2665	14	18	-21.4	4	0	1.494	0.44860817724345414	1.5467571902367283	-1.1946991751146305
368	3	-0.0318	-0.411	-0.0665	22	12	-1.6	2	1	2.515	0.44860817724345414	1.5467571902367283	-0.3571346381423428
372	3	0.1182	-0.0777	0.2335	34	15	4.5	3	0	2.5469999999999997	0.44860817724345414	1.5467571902367283	-0.1739051286617075
376	3	0.0182	-0.0777	0.3335	38	13	12.43	2	1	2.483	0.44860817724345414	1.5467571902367283	0.11258044853351823
380	3	-0.2318	-0.411	-0.3665	10	8	-5.73	4	0	1.165	0.44860817724345414	1.5467571902367283	-0.5610557749278728
394	3	-0.1818	-0.0777	-0.3165	12	9	-5.7	3	0	1.943	0.44860817724345414	1.5467571902367283	-0.547995794659204
398	3	-0.0818	0.2557	0.2835	36	11	14.37	3	0	2.372	0.44860817724345414	1.5467571902367283	0.227783677765097
404	3	-0.3818	-0.411	-0.2665	14	5	4.17	0	-1	0	0.44860817724345414	1.5467571902367283	0.04150321291256098
408	3	-0.0818	-0.411	-0.0665	22	11	0.37	3	0	1.643	0.44860817724345414	1.5467571902367283	-0.26687026941401193
412	3	0.3182	0.2557	-0.1665	18	19	-19.37	4	0	1.807	0.44860817724345414	1.5467571902367283	-1.069184667531278
418	3	-0.2318	-0.0777	-0.0665	22	8	6.27	2	1	1.96	0.44860817724345414	1.5467571902367283	0.03500695181493918
428	3	-0.3318	0.589	0.3335	38	6	26.2	2	1	1.984	0.44860817724345414	1.5467571902367283	0.8289299831355115
434	3	-0.2318	-0.411	-0.3165	12	8	-3.73	3	0	1.416	0.44860817724345414	1.5467571902367283	-0.4413362145403956
438	3	-0.0818	-0.0777	-0.2665	14	11	-7.63	4	0	1.212	0.44860817724345414	1.5467571902367283	-0.6340655977886971
442	3	-0.0318	-0.0777	0.1835	32	12	8.4	3	0	1.47	0.44860817724345414	1.5467571902367283	0.00908922656608846
446	3	-0.0818	-0.411	-0.1165	20	11	-1.63	3	0	1.604	0.44860817724345414	1.5467571902367283	-0.3506129393672328
450	3	0.0682	-0.411	0.0335	26	14	-1.53	3	0	2.063	0.44860817724345414	1.5467571902367283	-0.3702589432955401
454	3	-0.2318	0.2557	0.1835	32	8	16.27	1	1	1.5959999999999999	0.44860817724345414	1.5467571902367283	0.40123081652337045
466	3	0.2182	-0.411	0.3835	40	17	6.57	2	1	2.544	0.44860817724345414	1.5467571902367283	-0.14047222402198445
472	3	0.2182	0.2557	-0.1165	20	17	-13.43	3	0	2.176	0.44860817724345414	1.5467571902367283	-0.839647199785305
476	3	0.3182	0.2557	-0.0165	24	19	-13.37	3	0	2.125	0.44860817724345414	1.5467571902367283	-0.8173003553415201
