onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0818	-0.1194	20	5	12.92	1	1	0.883	0.5537157378673937	1.4527289403175667	0.855595677396749
4	3	0.2294	0.2515	-0.0694	22	17	-2.08	4	0	1.0390000000000001	0.5537157378673937	1.4527289403175667	-0.7183797361698665
8	3	0.1794	0.2515	-0.3694	10	16	-12.67	4	0	0.809	0.5537157378673937	1.4527289403175667	-1.5827453613331408
12	3	0.2794	-0.4152	0.3306	38	18	12.5	2	1	0.991	0.5537157378673937	1.4527289403175667	0.14801657212889552
16	3	0.0794	-0.0818	-0.1194	20	14	0.17	4	0	0.8390000000000001	0.5537157378673937	1.4527289403175667	-0.5052657692673215
24	3	0.0294	0.2515	-0.2694	14	13	-4.42	4	0	0.9640000000000001	0.5537157378673937	1.4527289403175667	-0.8500634735703314
28	3	-0.2206	0.5848	0.3806	40	8	28.67	1	1	0.9670000000000001	0.5537157378673937	1.4527289403175667	1.5580214130813284
32	3	0.2794	-0.0818	0.1806	32	18	6.5	3	0	1.214	0.5537157378673937	1.4527289403175667	-0.19212446430983166
36	3	-0.2206	-0.0818	-0.0194	24	8	12.67	1	1	0.705	0.5537157378673937	1.4527289403175667	0.6082008117389432
40	3	0.0794	-0.0818	0.2806	36	14	16.17	3	0	1.078	0.5537157378673937	1.4527289403175667	0.5050723502926213
44	3	-0.3206	0.2515	0.0806	28	6	19.5	1	1	1.073	0.5537157378673937	1.4527289403175667	1.205371259357267
48	3	0.0794	0.2515	-0.2194	16	14	-3.83	4	0	0.894	0.5537157378673937	1.4527289403175667	-0.8105384355277319
56	3	-0.1706	-0.0818	-0.2694	14	9	1.25	3	0	0.9940000000000001	0.5537157378673937	1.4527289403175667	-0.29632097621050857
60	3	0.0294	-0.0818	-0.1194	20	13	1.58	4	0	0.919	0.5537157378673937	1.4527289403175667	-0.3793571655882335
64	3	0.2794	-0.0818	0.1306	30	18	4.5	2	1	1.46	0.5537157378673937	1.4527289403175667	-0.31173357141926994
72	3	0.1294	0.2515	-0.2694	14	15	-7.25	4	0	0.8420000000000001	0.5537157378673937	1.4527289403175667	-1.0979262809187493
76	3	-0.0206	-0.0818	-0.3194	12	12	-5	4	0	0.8390000000000001	0.5537157378673937	1.4527289403175667	-0.8961235725025936
84	3	-0.0706	-0.4152	-0.0194	24	11	8.42	2	1	1.446	0.5537157378673937	1.4527289403175667	0.16520906385499812
88	3	-0.1206	-0.0818	-0.3194	12	10	-2.17	3	0	0.847	0.5537157378673937	1.4527289403175667	-0.6200012103108614
94	3	-0.3206	-0.4152	-0.2194	16	6	7.5	2	1	1.058	0.5537157378673937	1.4527289403175667	0.3622109968238372
98	3	0.3794	-0.4152	0.3306	38	20	9.67	3	0	1.1909999999999998	0.5537157378673937	1.4527289403175667	-0.06821215779969325
102	3	-0.1206	-0.0818	0.0806	28	10	13.83	3	0	0.89	0.5537157378673937	1.4527289403175667	0.5649642435315565
106	3	-0.2706	-0.0818	-0.1194	20	7	10.08	1	1	0.711	0.5537157378673937	1.4527289403175667	0.4929303594493044
110	3	-0.1706	0.2515	0.3306	38	9	25.25	2	1	0.8079999999999999	0.5537157378673937	1.4527289403175667	1.295247619234845
120	3	-0.0206	-0.0818	0.0306	26	12	9	2	1	1.031	0.5537157378673937	1.4527289403175667	0.1616217424205586
132	3	0.0794	0.2515	-0.3694	10	14	-9.83	4	0	0.987	0.5537157378673937	1.4527289403175667	-1.3424151223019178
136	3	0.0294	0.2515	-0.3194	12	13	-6.42	4	0	0.735	0.5537157378673937	1.4527289403175667	-1.026435023157632
146	3	0.1294	-0.0818	-0.0194	24	15	2.75	3	0	1.177	0.5537157378673937	1.4527289403175667	-0.3482213640228262
150	3	0.1294	-0.4152	0.1806	32	15	10.75	3	0	1.199	0.5537157378673937	1.4527289403175667	0.15350127808787706
154	3	0.1294	-0.0818	0.2806	36	15	14.75	2	1	1.001	0.5537157378673937	1.4527289403175667	0.38311814662329136
162	3	0.2794	-0.4152	0.2806	36	18	10.5	2	1	1.875	0.5537157378673937	1.4527289403175667	0.03749240422558264
166	3	0.2794	0.5848	-0.3194	12	18	-13.5	4	0	1.08	0.5537157378673937	1.4527289403175667	-1.6199235729037587
176	3	-0.1706	-0.4152	-0.1194	20	9	7.25	1	1	1.083	0.5537157378673937	1.4527289403175667	0.17438533177158932
180	3	-0.2206	-0.4152	-0.2194	16	8	4.67	3	0	1.338	0.5537157378673937	1.4527289403175667	0.023929536564707643
184	3	0.3794	0.5848	-0.3194	12	20	-16.33	4	0	0.8959999999999999	0.5537157378673937	1.4527289403175667	-1.8361523028323474
194	3	0.3294	0.2515	-0.0694	22	19	-4.92	4	0	0.9440000000000001	0.5537157378673937	1.4527289403175667	-0.9398969354965439
200	3	-0.1706	0.2515	0.2806	36	9	23.25	1	1	0.987	0.5537157378673937	1.4527289403175667	1.1847234513315321
204	3	-0.3206	0.2515	0.0306	26	6	17.5	2	1	1.193	0.5537157378673937	1.4527289403175667	1.0781511204380012
208	3	-0.3706	0.2515	0.1306	30	5	22.92	1	1	1.392	0.5537157378673937	1.4527289403175667	1.5167078213118392
212	3	-0.2706	0.5848	0.2806	36	7	26.08	1	1	0.848	0.5537157378673937	1.4527289403175667	1.5032684790092472
216	3	-0.1206	-0.4152	-0.1694	18	10	3.83	3	0	1.1420000000000001	0.5537157378673937	1.4527289403175667	-0.12176648784230348
220	3	-0.1706	-0.0818	0.1306	30	9	17.25	1	1	0.833	0.5537157378673937	1.4527289403175667	0.8354974756866795
226	3	-0.0206	-0.0818	0.1306	30	12	13	2	1	0.924	0.5537157378673937	1.4527289403175667	0.41206642898189516
236	3	-0.2206	-0.4152	-0.2694	14	8	2.67	4	0	0.963	0.5537157378673937	1.4527289403175667	-0.14150410515697986
240	3	0.3294	0.2515	-0.1194	20	19	-6.92	3	0	1.065	0.5537157378673937	1.4527289403175667	-1.0822304697585823
244	3	0.0794	-0.4152	0.0806	28	14	8.17	2	1	1.24	0.5537157378673937	1.4527289403175667	0.032621827005697934
250	3	0.2294	0.5848	-0.2194	16	17	-8.08	4	0	0.847	0.5537157378673937	1.4527289403175667	-1.1659859366923153
258	3	-0.2206	0.2515	0.0306	26	8	14.67	1	1	1.008	0.5537157378673937	1.4527289403175667	0.7398696601788717
262	3	0.2294	0.5848	-0.3694	10	17	-14.08	4	0	0.802	0.5537157378673937	1.4527289403175667	-1.6978626234665013
274	3	-0.3706	-0.4152	-0.3194	12	5	4.92	2	1	1.244	0.5537157378673937	1.4527289403175667	0.20851781982735051
282	3	-0.3206	0.5848	0.3806	40	6	31.5	1	1	0.903	0.5537157378673937	1.4527289403175667	1.8963028733404579
286	3	0.0294	-0.0818	0.2806	36	13	17.58	2	1	1.496	0.5537157378673937	1.4527289403175667	0.6309809539717093
294	3	-0.1706	-0.0818	-0.3694	10	9	-2.75	4	0	0.9890000000000001	0.5537157378673937	1.4527289403175667	-0.662764021263007
298	3	0.2794	-0.4152	0.2306	34	18	8.5	2	1	1.2409999999999999	0.5537157378673937	1.4527289403175667	-0.07580807565430447
304	3	0.1294	-0.4152	0.1306	30	15	8.75	2	1	1.052	0.5537157378673937	1.4527289403175667	0.033892170978438774
316	3	-0.1706	-0.4152	-0.1694	18	9	5.25	2	1	1.14	0.5537157378673937	1.4527289403175667	0.02554219667074875
322	3	0.3794	-0.0818	0.0306	26	20	-2.33	4	0	0.937	0.5537157378673937	1.4527289403175667	-0.7784069879091953
326	3	0.3794	-0.4152	0.2806	36	20	7.67	3	0	1.018	0.5537157378673937	1.4527289403175667	-0.17873632570300613
