onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
142	3	0.0682	-0.4121	0.1835	32	14	16.82	1	1	2.1719999999999997	0.7400290570416128	1.1814098773172101	2.334405775314119
146	3	-0.0818	0.2545	0.2335	34	11	22.07	1	1	1.511	0.7400290570416128	1.1814098773172101	3.313243654676527
152	3	0.3182	-0.4121	0.3335	38	19	17.4	1	1	2.2119999999999997	0.7400290570416128	1.1814098773172101	2.159810599452217
156	3	-0.1318	-0.0788	-0.2665	14	10	3.16	2	1	1.527	0.7400290570416128	1.1814098773172101	0.27844672939829396
160	3	-0.2318	0.5879	0.2335	34	8	25.33	1	1	1.199	0.7400290570416128	1.1814098773172101	4.044647238478614
164	3	-0.0818	-0.0788	0.1335	30	11	18.07	1	1	1.445	0.7400290570416128	1.1814098773172101	2.7119643626617034
168	3	0.0182	-0.4121	0.1835	32	13	17.9	1	1	1.681	0.7400290570416128	1.1814098773172101	2.55663336555885
174	3	-0.0818	-0.4121	-0.1665	18	11	6.07	2	1	1.567	0.7400290570416128	1.1814098773172101	0.7616721245547122
178	3	-0.2818	0.2545	0.1335	30	7	22.41	1	1	1.536	0.7400290570416128	1.1814098773172101	3.7023289725836483
186	3	0.0182	-0.0788	-0.1665	18	13	3.9	2	1	1.6130000000000002	0.7400290570416128	1.1814098773172101	0.3032573112536494
190	3	0.3182	0.5879	-0.2665	14	19	-6.6	4	0	2.023	0.7400290570416128	1.1814098773172101	-1.695350330635787
198	3	-0.0818	-0.0788	-0.3165	12	11	0.07	3	0	1.797	0.7400290570416128	1.1814098773172101	-0.338807636038859
202	3	0.0182	0.2545	-0.3665	10	13	-4.1	3	0	1.474	0.7400290570416128	1.1814098773172101	-1.1941520007731579
206	3	0.1682	-0.0788	-0.0665	22	16	4.65	2	1	2.752	0.7400290570416128	1.1814098773172101	0.3281626857985964
212	3	0.1682	0.2545	-0.3165	12	16	-5.35	4	0	2.175	0.7400290570416128	1.1814098773172101	-1.451969199812564
218	3	0.2182	-0.4121	0.3335	38	17	19.57	1	1	2.5780000000000003	0.7400290570416128	1.1814098773172101	2.5722766869647655
226	3	0.0682	-0.0788	0.3835	40	14	24.82	1	1	1.229	0.7400290570416128	1.1814098773172101	3.5012403327853656
230	3	-0.3818	-0.0788	-0.0665	22	5	16.58	1	1	1.9680000000000002	0.7400290570416128	1.1814098773172101	2.981251976787326
234	3	0.1682	0.2545	-0.2165	16	16	-1.35	3	0	1.689	0.7400290570416128	1.1814098773172101	-0.7058537222904393
240	3	-0.3818	0.5879	0.2335	34	5	28.58	1	1	1.141	0.7400290570416128	1.1814098773172101	4.853171381891552
250	3	0.3182	0.5879	-0.3665	10	19	-10.6	2	1	1.735	0.7400290570416128	1.1814098773172101	-2.4722911238536813
254	3	0.1682	0.2545	-0.2665	14	16	-3.35	3	0	1.913	0.7400290570416128	1.1814098773172101	-1.0719579580279057
258	3	-0.2318	0.2545	0.1335	30	8	21.33	1	1	1.296	0.7400290570416128	1.1814098773172101	3.4433679464637903
262	3	0.0682	-0.0788	0.2335	34	14	18.82	1	1	1.8940000000000001	0.7400290570416128	1.1814098773172101	2.6326012511307333
266	3	0.0682	-0.4121	0.1335	30	14	14.82	1	1	1.617	0.7400290570416128	1.1814098773172101	2.0313219591159095
274	3	0.1182	-0.4121	0.0335	26	15	9.74	2	1	2.302	0.7400290570416128	1.1814098773172101	1.1906272534728881
282	3	0.3682	0.5879	-0.3665	10	20	-11.68	4	0	1.598	0.7400290570416128	1.1814098773172101	-2.674250235383087
286	3	-0.2818	0.5879	0.2335	34	7	26.41	1	1	1.3769999999999998	0.7400290570416128	1.1814098773172101	4.303608264598472
292	3	-0.3818	-0.4121	-0.3665	10	5	4.58	2	1	2.166	0.7400290570416128	1.1814098773172101	0.8041905397429299
296	3	0.3682	0.2545	-0.1165	20	20	-1.68	3	0	1.653	0.7400290570416128	1.1814098773172101	-0.8325895100603269
300	3	0.3682	-0.0788	0.0835	28	20	6.32	2	1	1.585	0.7400290570416128	1.1814098773172101	0.46506436652678573
304	3	-0.3818	0.5879	0.2835	36	5	30.58	1	1	1.026	0.7400290570416128	1.1814098773172101	5.146838490284377
308	3	-0.2818	0.2545	0.0335	26	7	18.41	1	1	1.138	0.7400290570416128	1.1814098773172101	3.079769411957925
316	3	0.2182	-0.0788	0.0335	26	17	7.57	2	1	1.984	0.7400290570416128	1.1814098773172101	0.7653169531669421
326	3	0.1182	0.2545	-0.2165	16	15	-0.26	3	0	2.119	0.7400290570416128	1.1814098773172101	-0.4914697070798262
330	3	-0.1318	-0.0788	0.0335	26	10	15.16	1	1	1.786	0.7400290570416128	1.1814098773172101	2.3266479256884747
338	3	0.1182	-0.0788	0.3335	38	15	21.74	1	1	1.537	0.7400290570416128	1.1814098773172101	2.9975869872707115
346	3	-0.0818	-0.0788	0.0335	26	11	14.07	1	1	2.2640000000000002	0.7400290570416128	1.1814098773172101	2.08940480203598
356	3	-0.3818	0.2545	0.0835	28	5	22.58	1	1	0.993	0.7400290570416128	1.1814098773172101	3.9435051416528024
362	3	0.2682	0.5879	-0.2665	14	18	-5.52	3	0	2.696	0.7400290570416128	1.1814098773172101	-1.4906074222169443
368	3	-0.0318	-0.4121	-0.0665	22	12	8.99	2	1	2.162	0.7400290570416128	1.1814098773172101	1.2096308805624814
372	3	0.1182	-0.0788	0.2335	34	15	17.74	1	1	1.396	0.7400290570416128	1.1814098773172101	2.4144661061134354
376	3	0.0182	-0.0788	0.3335	38	13	23.9	1	1	1.6	0.7400290570416128	1.1814098773172101	3.4379497225327404
380	3	-0.2318	-0.4121	-0.3665	10	8	1.33	3	0	2.787	0.7400290570416128	1.1814098773172101	-0.004333603670008124
394	3	-0.1818	-0.0788	-0.3165	12	9	2.24	3	0	2.176	0.7400290570416128	1.1814098773172101	0.14193908721213777
398	3	-0.0818	0.2545	0.2835	36	11	24.07	1	1	1.5090000000000001	0.7400290570416128	1.1814098773172101	3.6069107630693527
404	3	-0.3818	-0.4121	-0.2665	14	5	8.58	1	1	1.729	0.7400290570416128	1.1814098773172101	1.581131332960824
408	3	-0.0818	-0.4121	-0.0665	22	11	10.07	1	1	2.149	0.7400290570416128	1.1814098773172101	1.4413242495723013
412	3	0.3182	0.2545	-0.1665	18	19	-2.6	3	0	1.883	0.7400290570416128	1.1814098773172101	-0.9748818118268741
418	3	-0.2318	-0.0788	-0.0665	22	8	13.33	1	1	1.4240000000000002	0.7400290570416128	1.1814098773172101	2.1727278333743882
428	3	-0.3318	0.5879	0.3335	38	6	31.49	1	1	1.8090000000000002	0.7400290570416128	1.1814098773172101	5.155527186049948
434	3	-0.2318	-0.4121	-0.3165	12	8	3.33	2	1	2.009	0.7400290570416128	1.1814098773172101	0.3925959477632279
438	3	-0.0818	-0.0788	-0.2665	14	11	2.07	3	0	2.1790000000000003	0.7400290570416128	1.1814098773172101	0.04120360574579918
442	3	-0.0318	-0.0788	0.1835	32	12	18.99	1	1	1.516	0.7400290570416128	1.1814098773172101	2.783354809850093
446	3	-0.0818	-0.4121	-0.1165	20	11	8.07	2	1	1.508	0.7400290570416128	1.1814098773172101	1.105923537850665
450	3	0.0682	-0.4121	0.0335	26	14	10.82	2	1	2.009	0.7400290570416128	1.1814098773172101	1.408762398490186
454	3	-0.2318	0.2545	0.1835	32	8	23.33	1	1	1.446	0.7400290570416128	1.1814098773172101	3.7464517626619998
466	3	0.2182	-0.4121	0.3835	40	17	21.57	1	1	2.033	0.7400290570416128	1.1814098773172101	2.8577948874621217
472	3	0.2182	0.2545	-0.1165	20	17	1.57	3	0	1.641	0.7400290570416128	1.1814098773172101	-0.21816431101837264
476	3	0.3182	0.2545	-0.0165	24	19	3.4	2	1	2.6039999999999996	0.7400290570416128	1.1814098773172101	0.03232510032504887
