onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
80	3	0.1682	-0.0824	0.3335	38	16	-18.36	4	0	2.2230000000000003	0.6038566228565565	1.870133888593176	-0.4912659723620978
90	3	0.3682	-0.0824	0.1335	30	20	-40.46	4	0	1.246	0.6038566228565565	1.870133888593176	-1.8090490375527444
98	3	0.0682	-0.0824	-0.0665	22	14	-27.32	4	0	2.8939999999999997	0.6038566228565565	1.870133888593176	-1.36896311443091
102	3	0.2682	0.251	-0.1665	18	18	-45.41	4	0	0.9109999999999999	0.6038566228565565	1.870133888593176	-2.492072674753709
106	3	0.3182	0.5843	-0.2165	16	19	-50.93	4	0	0.895	0.6038566228565565	1.870133888593176	-2.8664534255998015
110	3	-0.1318	-0.4157	-0.0165	24	10	-11.23	3	0	1.719	0.6038566228565565	1.870133888593176	-0.34839972632011706
116	3	0.3182	0.5843	-0.3165	12	19	-54.93	4	0	0.91	0.6038566228565565	1.870133888593176	-3.291812670870346
120	3	-0.1818	-0.0824	0.0835	28	9	-3.71	2	1	1.24	0.6038566228565565	1.870133888593176	0.21551580346835175
126	3	-0.1318	-0.0824	0.1335	30	10	-5.23	2	1	2.215	0.6038566228565565	1.870133888593176	0.14310337314697108
130	3	0.1182	-0.0824	-0.1665	18	15	-34.84	4	0	1.4	0.6038566228565565	1.870133888593176	-1.933690646517979
142	3	0.0682	-0.4157	0.1835	32	14	-17.32	3	0	2.367	0.6038566228565565	1.870133888593176	-0.5481037886201499
146	3	-0.0818	0.251	0.2335	34	11	-4.75	0	-1	0	0.6038566228565565	1.870133888593176	0.22670471613808285
152	3	0.3182	-0.4157	0.3335	38	19	-28.93	3	0	0.001	0.6038566228565565	1.870133888593176	-1.0367366422542599
156	3	-0.1318	-0.0824	-0.2665	14	10	-21.23	3	0	1.528	0.6038566228565565	1.870133888593176	-1.2950256741031585
160	3	-0.2318	0.5843	0.2335	34	8	5.82	1	1	1.217	0.6038566228565565	1.870133888593176	0.9226678081354107
164	3	-0.0818	-0.0824	0.1335	30	11	-8.75	3	0	1.96	0.6038566228565565	1.870133888593176	-0.07939662527028402
168	3	0.0182	-0.4157	0.1835	32	13	-13.8	4	0	2.129	0.6038566228565565	1.870133888593176	-0.3467048192676856
174	3	-0.0818	-0.4157	-0.1665	18	11	-20.75	4	0	1.704	0.6038566228565565	1.870133888593176	-1.1142623339849251
178	3	-0.2818	0.251	0.1335	30	7	5.34	1	1	1.537	0.6038566228565565	1.870133888593176	0.8708422633222717
186	3	0.0182	-0.0824	-0.1665	18	13	-27.8	4	0	1.689	0.6038566228565565	1.870133888593176	-1.5365172699788054
190	3	0.3182	0.5843	-0.2665	14	19	-52.93	4	0	1.026	0.6038566228565565	1.870133888593176	-3.0730919443357925
198	3	-0.0818	-0.0824	-0.3165	12	11	-26.75	4	0	1.161	0.6038566228565565	1.870133888593176	-1.7362463990549672
202	3	0.0182	0.251	-0.3665	10	13	-35.8	4	0	0.887	0.6038566228565565	1.870133888593176	-2.3922369320559875
206	3	0.1682	-0.0824	-0.0665	22	16	-34.36	4	0	0.9540000000000001	0.6038566228565565	1.870133888593176	-1.7554048110077822
212	3	0.1682	0.251	-0.3165	12	16	-44.36	4	0	0.8009999999999999	0.6038566228565565	1.870133888593176	-2.746342000978184
218	3	0.2182	-0.4157	0.3335	38	17	-21.89	4	0	1.9369999999999998	0.6038566228565565	1.870133888593176	-0.6772669000187479
226	3	0.0682	-0.0824	0.3835	40	14	-9.32	2	1	1.626	0.6038566228565565	1.870133888593176	0.03664771124721433
230	3	-0.3818	-0.0824	-0.0665	22	5	4.39	2	1	1.466	0.6038566228565565	1.870133888593176	0.7616927302541234
234	3	0.1682	0.251	-0.2165	16	16	-40.36	4	0	0.899	0.6038566228565565	1.870133888593176	-2.3209827557076395
240	3	-0.3818	0.5843	0.2335	34	5	16.39	1	1	1.162	0.6038566228565565	1.870133888593176	1.7337066554767717
250	3	0.3182	0.5843	-0.3665	10	19	-56.93	4	0	1.034	0.6038566228565565	1.870133888593176	-3.525548267877486
254	3	0.1682	0.251	-0.2665	14	16	-42.36	4	0	0.755	0.6038566228565565	1.870133888593176	-2.5276212744436304
258	3	-0.2318	0.251	0.1335	30	8	1.82	1	1	1.113	0.6038566228565565	1.870133888593176	0.6165664667270438
262	3	0.0682	-0.0824	0.2335	34	14	-15.32	3	0	2.523	0.6038566228565565	1.870133888593176	-0.3969491892082617
266	3	0.0682	-0.4157	0.1335	30	14	-19.32	3	0	1.331	0.6038566228565565	1.870133888593176	-0.7030505306166286
274	3	0.1182	-0.4157	0.0335	26	15	-26.84	4	0	0.9790000000000001	0.6038566228565565	1.870133888593176	-1.2215899013129126
282	3	0.3682	0.5843	-0.3665	10	20	-60.46	4	0	1.052	0.6038566228565565	1.870133888593176	-3.6996344083445676
286	3	-0.2818	0.5843	0.2335	34	7	9.34	1	1	1.3	0.6038566228565565	1.870133888593176	1.1769436047306385
292	3	-0.3818	-0.4157	-0.3665	10	5	-7.61	3	0	2.522	0.6038566228565565	1.870133888593176	-0.46298005672341835
296	3	0.3682	0.251	-0.1165	20	20	-50.46	4	0	1.054	0.6038566228565565	1.870133888593176	-2.6557773761786843
300	3	0.3682	-0.0824	0.0835	28	20	-42.46	4	0	1.244	0.6038566228565565	1.870133888593176	-1.9681461047890587
304	3	-0.3818	0.5843	0.2835	36	5	18.39	1	1	1.068	0.6038566228565565	1.870133888593176	1.8813773078972313
308	3	-0.2818	0.251	0.0335	26	7	1.34	1	1	1.028	0.6038566228565565	1.870133888593176	0.548077299812697
316	3	0.2182	-0.0824	0.0335	26	17	-33.89	4	0	1.6840000000000002	0.6038566228565565	1.870133888593176	-1.5982581183597255
326	3	0.1182	0.251	-0.2165	16	15	-36.84	4	0	0.8440000000000001	0.6038566228565565	1.870133888593176	-2.1303154663174766
330	3	-0.1318	-0.0824	0.0335	26	10	-9.23	4	0	2.293	0.6038566228565565	1.870133888593176	-0.17966159036260354
338	3	0.1182	-0.0824	0.3335	38	15	-14.84	4	0	1.445	0.6038566228565565	1.870133888593176	-0.3005986829719349
346	3	-0.0818	-0.0824	0.0335	26	11	-12.75	3	0	2.396	0.6038566228565565	1.870133888593176	-0.40216158877985864
356	3	-0.3818	0.251	0.0835	28	5	10.39	2	1	1.349	0.6038566228565565	1.870133888593176	1.2685082468320905
362	3	0.2682	0.5843	-0.2665	14	18	-49.41	4	0	0.965	0.6038566228565565	1.870133888593176	-2.8953360132891977
368	3	-0.0318	-0.4157	-0.0665	22	12	-20.27	4	0	2.347	0.6038566228565565	1.870133888593176	-0.9599260716009201
372	3	0.1182	-0.0824	0.2335	34	15	-18.84	4	0	2.454	0.6038566228565565	1.870133888593176	-0.5927235963949711
376	3	0.0182	-0.0824	0.3335	38	13	-7.8	4	0	2.478	0.6038566228565565	1.870133888593176	0.09657469356723869
380	3	-0.2318	-0.4157	-0.3665	10	8	-18.18	4	0	1.495	0.6038566228565565	1.870133888593176	-1.2740189040647794
394	3	-0.1818	-0.0824	-0.3165	12	9	-19.71	4	0	1.199	0.6038566228565565	1.870133888593176	-1.2822369030800171
398	3	-0.0818	0.251	0.2835	36	11	-2.75	3	0	1.6869999999999998	0.6038566228565565	1.870133888593176	0.3743753685585425
404	3	-0.3818	-0.4157	-0.2665	14	5	-3.61	2	1	2.181	0.6038566228565565	1.870133888593176	-0.010523733181724726
408	3	-0.0818	-0.4157	-0.0665	22	11	-16.75	4	0	1.255	0.6038566228565565	1.870133888593176	-0.7453092090845654
412	3	0.3182	0.251	-0.1665	18	19	-48.93	4	0	1.023	0.6038566228565565	1.870133888593176	-2.669828605800304
418	3	-0.2318	-0.0824	-0.0665	22	8	-6.18	2	1	1.567	0.6038566228565565	1.870133888593176	-0.04934611708723757
428	3	-0.3318	0.5843	0.3335	38	6	16.86	1	1	1.4869999999999999	0.6038566228565565	1.870133888593176	1.7382118865423966
434	3	-0.2318	-0.4157	-0.3165	12	8	-16.18	3	0	2.488	0.6038566228565565	1.870133888593176	-1.0402833070576394
438	3	-0.0818	-0.0824	-0.2665	14	11	-24.75	4	0	1.2890000000000001	0.6038566228565565	1.870133888593176	-1.5175256725204136
442	3	-0.0318	-0.0824	0.1835	32	12	-10.27	2	1	2.9760000000000004	0.6038566228565565	1.870133888593176	-0.13906674579015998
446	3	-0.0818	-0.4157	-0.1165	20	11	-18.75	4	0	1.2570000000000001	0.6038566228565565	1.870133888593176	-0.9261249638962239
450	3	0.0682	-0.4157	0.0335	26	14	-23.32	4	0	1.199	0.6038566228565565	1.870133888593176	-1.0258154941262032
454	3	-0.2318	0.251	0.1835	32	8	3.82	1	1	1.432	0.6038566228565565	1.870133888593176	0.7715132087235226
466	3	0.2182	-0.4157	0.3835	40	17	-19.89	4	0	1.44	0.6038566228565565	1.870133888593176	-0.535794912986308
472	3	0.2182	0.251	-0.1165	20	17	-39.89	4	0	2.0709999999999997	0.6038566228565565	1.870133888593176	-2.122221493476091
476	3	0.3182	0.251	-0.0165	24	19	-42.93	0	-1	0	0.6038566228565565	1.870133888593176	-2.126465996552751
