onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0818	-0.1194	20	5	10.33	1	1	2.343	0.5209490175306464	1.7017132495410208	0.4130809828032478
4	3	0.2294	0.2515	-0.0694	22	17	-10.88	4	0	1.273	0.5209490175306464	1.7017132495410208	-1.220600812488351
8	3	0.1794	0.2515	-0.3694	10	16	-20.95	4	0	1.058	0.5209490175306464	1.7017132495410208	-1.9476840071122028
12	3	0.2794	-0.4152	0.3306	38	18	3.18	2	1	1.714	0.5209490175306464	1.7017132495410208	-0.5089478772168756
16	3	0.0794	-0.0818	-0.1194	20	14	-7.08	4	0	1.192	0.5209490175306464	1.7017132495410208	-0.9836831230613639
24	3	0.0294	0.2515	-0.2694	14	13	-11.15	4	0	0.851	0.5209490175306464	1.7017132495410208	-1.2599881481919657
28	3	-0.2206	0.5848	0.3806	40	8	24.53	1	1	1.169	0.5209490175306464	1.7017132495410208	0.9026046606907592
32	3	0.2794	-0.0818	0.1806	32	18	-2.82	4	0	1.016	0.5209490175306464	1.7017132495410208	-0.7937918230580494
36	3	-0.2206	-0.0818	-0.0194	24	8	8.53	4	0	0.76	0.5209490175306464	1.7017132495410208	0.10438163398445299
40	3	0.0794	-0.0818	0.2806	36	14	8.92	4	0	1.003	0.5209490175306464	1.7017132495410208	-0.1306957482307518
44	3	-0.3206	0.2515	0.0806	28	6	16.39	1	1	1	0.5209490175306464	1.7017132495410208	0.6731589532217304
48	3	0.0794	0.2515	-0.2194	16	14	-11.08	4	0	2.339	0.5209490175306464	1.7017132495410208	-1.244972516502636
56	3	-0.1706	-0.0818	-0.2694	14	9	-3.41	4	0	1.155	0.5209490175306464	1.7017132495410208	-0.6956387563684374
60	3	0.0294	-0.0818	-0.1194	20	13	-5.15	4	0	0.9059999999999999	0.5209490175306464	1.7017132495410208	-0.8562640349746822
64	3	0.2794	-0.0818	0.1306	30	18	-4.82	1	1	1.113	0.5209490175306464	1.7017132495410208	-0.8943483642293044
72	3	0.1294	0.2515	-0.2694	14	15	-15.01	4	0	0.9	0.5209490175306464	1.7017132495410208	-1.5105356074938903
76	3	-0.0206	-0.0818	-0.3194	12	12	-11.21	4	0	1.04	0.5209490175306464	1.7017132495410208	-1.2803481875446519
84	3	-0.0706	-0.4152	-0.0194	24	11	2.72	1	1	1.331	0.5209490175306464	1.7017132495410208	-0.3492298437721093
88	3	-0.1206	-0.0818	-0.3194	12	10	-7.34	3	0	1.649	0.5209490175306464	1.7017132495410208	-0.9990113672100969
94	3	-0.3206	-0.4152	-0.2194	16	6	4.39	3	0	1.337	0.5209490175306464	1.7017132495410208	-0.044275767506945396
98	3	0.3794	-0.4152	0.3306	38	20	-0.69	3	0	1.8159999999999998	0.5209490175306464	1.7017132495410208	-0.7253371102592321
102	3	-0.1206	-0.0818	0.0806	28	10	8.66	3	0	1.0959999999999999	0.5209490175306464	1.7017132495410208	0.013426161190922326
106	3	-0.2706	-0.0818	-0.1194	20	7	6.46	3	0	1.6669999999999998	0.5209490175306464	1.7017132495410208	0.03607603522003355
110	3	-0.1706	0.2515	0.3306	38	9	20.59	1	1	1.4569999999999999	0.5209490175306464	1.7017132495410208	0.6534540422720281
120	3	-0.0206	-0.0818	0.0306	26	12	2.79	3	0	1.604	0.5209490175306464	1.7017132495410208	-0.37535149857415107
132	3	0.0794	0.2515	-0.3694	10	14	-17.08	3	0	1.452	0.5209490175306464	1.7017132495410208	-1.7053009572747018
136	3	0.0294	0.2515	-0.3194	12	13	-13.15	4	0	1.2409999999999999	0.5209490175306464	1.7017132495410208	-1.4125562360882977
146	3	0.1294	-0.0818	-0.0194	24	15	-5.01	3	0	1.781	0.5209490175306464	1.7017132495410208	-0.869585937310648
150	3	0.1294	-0.4152	0.1806	32	15	2.99	1	1	2.01	0.5209490175306464	1.7017132495410208	-0.44628675469459855
154	3	0.1294	-0.0818	0.2806	36	15	6.99	1	1	1.6569999999999998	0.5209490175306464	1.7017132495410208	-0.2538241194459947
162	3	0.2794	-0.4152	0.2806	36	18	1.18	2	1	2.8760000000000003	0.5209490175306464	1.7017132495410208	-0.6013291878094456
166	3	0.2794	0.5848	-0.3194	12	18	-22.82	3	0	1.074	0.5209490175306464	1.7017132495410208	-2.010608763753673
176	3	-0.1706	-0.4152	-0.1194	20	9	2.59	3	0	1.412	0.5209490175306464	1.7017132495410208	-0.2919146431511539
180	3	-0.2206	-0.4152	-0.2194	16	8	0.53	3	0	1.787	0.5209490175306464	1.7017132495410208	-0.3941333164227778
184	3	0.3794	0.5848	-0.3194	12	20	-26.69	3	0	1.37	0.5209490175306464	1.7017132495410208	-2.2269979967960296
194	3	0.3294	0.2515	-0.0694	22	19	-14.75	3	0	1.581	0.5209490175306464	1.7017132495410208	-1.4426762614188071
200	3	-0.1706	0.2515	0.2806	36	9	18.59	3	0	1.845	0.5209490175306464	1.7017132495410208	0.5610727316794581
204	3	-0.3206	0.2515	0.0306	26	6	14.39	1	1	1.46	0.5209490175306464	1.7017132495410208	0.565718113791212
208	3	-0.3706	0.2515	0.1306	30	5	20.33	1	1	1.74	0.5209490175306464	1.7017132495410208	0.973049181214001
212	3	-0.2706	0.5848	0.2806	36	7	22.46	1	1	1.285	0.5209490175306464	1.7017132495410208	0.8890634100506456
216	3	-0.1206	-0.4152	-0.1694	18	10	-1.34	3	0	1.227	0.5209490175306464	1.7017132495410208	-0.5698787995427863
220	3	-0.1706	-0.0818	0.1306	30	9	12.59	3	0	2.114	0.5209490175306464	1.7017132495410208	0.2680535552595993
226	3	-0.0206	-0.0818	0.1306	30	12	6.79	3	0	1.643	0.5209490175306464	1.7017132495410208	-0.16408778802028312
236	3	-0.2206	-0.4152	-0.2694	14	8	-1.47	3	0	1.7180000000000002	0.5209490175306464	1.7017132495410208	-0.5365680361987892
240	3	0.3294	0.2515	-0.1194	20	19	-16.75	4	0	1.642	0.5209490175306464	1.7017132495410208	-1.5638758551246443
244	3	0.0794	-0.4152	0.0806	28	14	0.92	3	0	1.65	0.5209490175306464	1.7017132495410208	-0.5275377957739602
250	3	0.2294	0.5848	-0.2194	16	17	-16.88	4	0	1.237	0.5209490175306464	1.7017132495410208	-1.6030897996354603
258	3	-0.2206	0.2515	0.0306	26	8	10.53	2	1	2.134	0.5209490175306464	1.7017132495410208	0.21586056487537952
262	3	0.2294	0.5848	-0.3694	10	17	-22.88	4	0	1.258	0.5209490175306464	1.7017132495410208	-2.0634182404075263
274	3	-0.3706	-0.4152	-0.3194	12	5	2.33	0	-1	0	0.5209490175306464	1.7017132495410208	-0.14321121831036776
282	3	-0.3206	0.5848	0.3806	40	6	28.39	2	1	1.358	0.5209490175306464	1.7017132495410208	1.2524622096065916
286	3	0.0294	-0.0818	0.2806	36	13	10.85	2	1	1.795	0.5209490175306464	1.7017132495410208	-0.0032766601440701315
294	3	-0.1706	-0.0818	-0.3694	10	9	-7.41	4	0	1.046	0.5209490175306464	1.7017132495410208	-1.0135324773644918
298	3	0.2794	-0.4152	0.2306	34	18	-0.82	3	0	1.571	0.5209490175306464	1.7017132495410208	-0.6962037507934142
304	3	0.1294	-0.4152	0.1306	30	15	0.99	3	0	1.923	0.5209490175306464	1.7017132495410208	-0.5468432958658536
316	3	-0.1706	-0.4152	-0.1694	18	9	0.59	3	0	1.3359999999999999	0.5209490175306464	1.7017132495410208	-0.4190742765974589
322	3	0.3794	-0.0818	0.0306	26	20	-12.69	3	0	1.064	0.5209490175306464	1.7017132495410208	-1.3220013078255288
326	3	0.3794	-0.4152	0.2806	36	20	-2.69	3	0	1.581	0.5209490175306464	1.7017132495410208	-0.817718420851802
330	3	0.1294	-0.0818	-0.0694	22	15	-7.01	3	0	1.1	0.5209490175306464	1.7017132495410208	-0.9856119005707695
334	3	-0.2206	0.5848	0.3306	38	8	22.53	1	1	1.295	0.5209490175306464	1.7017132495410208	0.8125247624416763
