onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.2182	-0.0788	0.0835	28	17	-16.73	2	1	1.177	0.4981330071999006	1.4629660220018468	-0.3707278812713328
4	3	-0.2818	-0.4121	-0.2665	14	7	-4.42	2	1	1.4409999999999998	0.4981330071999006	1.4629660220018468	-0.06667026343432192
8	3	0.2682	-0.0788	0.0835	28	18	-19.36	3	0	1.203	0.4981330071999006	1.4629660220018468	-0.4573750440592321
14	3	-0.0818	-0.0788	-0.2165	16	11	-12.94	3	0	1.6269999999999998	0.4981330071999006	1.4629660220018468	-0.42554393019607994
18	3	0.3682	-0.4121	0.3835	40	20	-12.62	2	1	1.3230000000000002	0.4981330071999006	1.4629660220018468	-0.11247264987221728
22	3	0.1682	-0.0788	-0.1665	18	16	-24.1	4	0	0.955	0.4981330071999006	1.4629660220018468	-0.8009214861964455
28	3	-0.0818	0.2545	0.3335	38	11	9.06	2	1	1.265	0.4981330071999006	1.4629660220018468	0.6461277096313758
32	3	-0.1318	0.2545	0.2835	36	10	9.69	2	1	1.484	0.4981330071999006	1.4629660220018468	0.6767660858976159
40	3	0.2682	-0.4121	0.3835	40	18	-7.36	2	1	1.545	0.4981330071999006	1.4629660220018468	0.053855830944473215
44	3	-0.1318	-0.0788	-0.3665	10	10	-16.31	4	0	0.9640000000000001	0.4981330071999006	1.4629660220018468	-0.7288734485130377
50	3	-0.3318	-0.0788	-0.0165	24	6	8.21	2	1	0.953	0.4981330071999006	1.4629660220018468	0.6492226169070763
56	3	-0.2318	-0.0788	-0.1165	20	8	-1.05	1	1	0.857	0.4981330071999006	1.4629660220018468	0.1626668487946339
62	3	-0.0318	0.2545	0.3835	40	12	8.43	2	1	1.275	0.4981330071999006	1.4629660220018468	0.6183704955537963
68	3	-0.1318	-0.4121	-0.0665	22	10	-4.31	4	0	1.169	0.4981330071999006	1.4629660220018468	0.028483075681017045
76	3	-0.3318	-0.0788	-0.1665	18	6	2.21	2	1	1.554	0.4981330071999006	1.4629660220018468	0.3241275398035024
80	3	0.1682	-0.0788	0.3335	38	16	-4.1	1	1	1.228	0.4981330071999006	1.4629660220018468	0.1505202095359297
90	3	0.3682	-0.0788	0.1335	30	20	-22.62	2	1	2.057	0.4981330071999006	1.4629660220018468	-0.5317685132572287
98	3	0.0682	-0.0788	-0.0665	22	14	-14.83	3	0	1.939	0.4981330071999006	1.4629660220018468	-0.3917939355927591
102	3	0.2682	0.2545	-0.1665	18	18	-29.36	4	0	1.092	0.4981330071999006	1.4629660220018468	-0.9768138092347298
106	3	0.3182	0.5879	-0.2165	16	19	-33.99	4	0	1.3319999999999999	0.4981330071999006	1.4629660220018468	-1.1813069172326442
110	3	-0.1318	-0.4121	-0.0165	24	10	-2.31	3	0	1.508	0.4981330071999006	1.4629660220018468	0.1317692691055088
116	3	0.3182	0.5879	-0.3165	12	19	-37.99	4	0	1.642	0.4981330071999006	1.4629660220018468	-1.4469469496916811
120	3	-0.1818	-0.0788	0.0835	28	9	4.32	1	1	1.357	0.4981330071999006	1.4629660220018468	0.44387725417056645
126	3	-0.1318	-0.0788	0.1335	30	10	3.69	2	1	1.45	0.4981330071999006	1.4629660220018468	0.4180479687961265
130	3	0.1182	-0.0788	-0.1665	18	15	-21.46	3	0	1.607	0.4981330071999006	1.4629660220018468	-0.708830278682083
142	3	0.0682	-0.4121	0.1835	32	14	-4.83	3	0	1.811	0.4981330071999006	1.4629660220018468	0.08667815178381932
146	3	-0.0818	0.2545	0.2335	34	11	5.06	2	1	1.489	0.4981330071999006	1.4629660220018468	0.48112653279248674
152	3	0.3182	-0.4121	0.3335	38	19	-11.99	2	1	1.578	0.4981330071999006	1.4629660220018468	-0.10963527740518852
156	3	-0.1318	-0.0788	-0.2665	14	10	-12.31	3	0	1.7009999999999998	0.4981330071999006	1.4629660220018468	-0.44159609213350204
160	3	-0.2318	0.5879	0.2335	34	8	12.95	1	1	1.0659999999999998	0.4981330071999006	1.4629660220018468	0.8354147197966157
164	3	-0.0818	-0.0788	0.1335	30	11	1.06	2	1	1.198	0.4981330071999006	1.4629660220018468	0.3060597906931921
168	3	0.0182	-0.4121	0.1835	32	13	-2.2	2	1	1.247	0.4981330071999006	1.4629660220018468	0.18538498792009772
174	3	-0.0818	-0.4121	-0.1665	18	11	-10.94	3	0	1.624	0.4981330071999006	1.4629660220018468	-0.30531398610099947
178	3	-0.2818	0.2545	0.1335	30	7	11.58	1	1	1.27	0.4981330071999006	1.4629660220018468	0.7929737974953066
186	3	0.0182	-0.0788	-0.1665	18	13	-16.2	3	0	1.354	0.4981330071999006	1.4629660220018468	-0.5148959831355628
190	3	0.3182	0.5879	-0.2665	14	19	-35.99	4	0	1.216	0.4981330071999006	1.4629660220018468	-1.3093472572730007
198	3	-0.0818	-0.0788	-0.3165	12	11	-16.94	4	0	1.107	0.4981330071999006	1.4629660220018468	-0.6911839626551168
202	3	0.0182	0.2545	-0.3665	10	13	-24.2	4	0	1.44	0.4981330071999006	1.4629660220018468	-1.0504436236505355
206	3	0.1682	-0.0788	-0.0665	22	16	-20.1	4	0	1.286	0.4981330071999006	1.4629660220018468	-0.5791126025173634
212	3	0.1682	0.2545	-0.3165	12	16	-30.1	3	0	1.8	0.4981330071999006	1.4629660220018468	-1.186791462750563
218	3	0.2182	-0.4121	0.3335	38	17	-6.73	3	0	1.619	0.4981330071999006	1.4629660220018468	0.061275049285544725
226	3	0.0682	-0.0788	0.3835	40	14	3.17	2	1	1.396	0.4981330071999006	1.4629660220018468	0.4170668209073618
230	3	-0.3818	-0.0788	-0.0665	22	5	8.85	1	1	1.3259999999999998	0.4981330071999006	1.4629660220018468	0.7009744597920706
234	3	0.1682	0.2545	-0.2165	16	16	-26.1	4	0	1.423	0.4981330071999006	1.4629660220018468	-0.921151430291526
240	3	-0.3818	0.5879	0.2335	34	5	20.85	1	1	1.2670000000000001	0.4981330071999006	1.4629660220018468	1.2656060950064747
250	3	0.3182	0.5879	-0.3665	10	19	-39.99	4	0	1.2109999999999999	0.4981330071999006	1.4629660220018468	-1.5966246136525364
254	3	0.1682	0.2545	-0.2665	14	16	-28.1	4	0	1.222	0.4981330071999006	1.4629660220018468	-1.0491917703318825
258	3	-0.2318	0.2545	0.1335	30	8	8.95	1	1	1.073	0.4981330071999006	1.4629660220018468	0.6603479776973211
262	3	0.0682	-0.0788	0.2335	34	14	-2.83	3	0	1.43	0.4981330071999006	1.4629660220018468	0.17283769962164497
266	3	0.0682	-0.4121	0.1335	30	14	-6.83	3	0	1.4069999999999998	0.4981330071999006	1.4629660220018468	-0.0022290424776496565
274	3	0.1182	-0.4121	0.0335	26	15	-13.46	3	0	1.484	0.4981330071999006	1.4629660220018468	-0.2846856039216168
282	3	0.3682	0.5879	-0.3665	10	20	-42.62	4	0	1.636	0.4981330071999006	1.4629660220018468	-1.678689930566393
286	3	-0.2818	0.5879	0.2335	34	7	15.58	1	1	1.031	0.4981330071999006	1.4629660220018468	0.9680405395946012
292	3	-0.3818	-0.4121	-0.3665	10	5	-3.15	2	1	1.476	0.4981330071999006	1.4629660220018468	-0.05638206440198412
296	3	0.3682	0.2545	-0.1165	20	20	-32.62	4	0	0.934	0.4981330071999006	1.4629660220018468	-1.029449642159916
300	3	0.3682	-0.0788	0.0835	28	20	-24.62	3	0	1.412	0.4981330071999006	1.4629660220018468	-0.6237035248759226
304	3	-0.3818	0.5879	0.2835	36	5	22.85	1	1	1.6230000000000002	0.4981330071999006	1.4629660220018468	1.3492574700086695
308	3	-0.2818	0.2545	0.0335	26	7	7.58	1	1	0.7959999999999999	0.4981330071999006	1.4629660220018468	0.6057446954615813
316	3	0.2182	-0.0788	0.0335	26	17	-18.73	3	0	1.329	0.4981330071999006	1.4629660220018468	-0.4660219716863643
326	3	0.1182	0.2545	-0.2165	16	15	-23.46	0	-1	0	0.4981330071999006	1.4629660220018468	-0.8290602227771635
330	3	-0.1318	-0.0788	0.0335	26	10	-0.31	4	0	2.002	0.4981330071999006	1.4629660220018468	0.23081886676240115
338	3	0.1182	-0.0788	0.3335	38	15	-1.46	2	1	1.74	0.4981330071999006	1.4629660220018468	0.2426114170502922
346	3	-0.0818	-0.0788	0.0335	26	11	-2.94	2	1	1.9569999999999999	0.4981330071999006	1.4629660220018468	0.11883068865946678
356	3	-0.3818	0.2545	0.0835	28	5	14.85	1	1	1.181	0.4981330071999006	1.4629660220018468	0.9986043412884862
362	3	0.2682	0.5879	-0.2665	14	18	-33.36	4	0	1.3090000000000002	0.4981330071999006	1.4629660220018468	-1.2250840933701668
368	3	-0.0318	-0.4121	-0.0665	22	12	-9.57	3	0	1.3730000000000002	0.4981330071999006	1.4629660220018468	-0.1904902609463246
372	3	0.1182	-0.0788	0.2335	34	15	-5.46	3	0	1.335	0.4981330071999006	1.4629660220018468	0.07761024021140317
376	3	0.0182	-0.0788	0.3335	38	13	3.8	2	1	1.675	0.4981330071999006	1.4629660220018468	0.4365457125968124
