onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0818	-0.1194	20	5	14.58	1	1	1.306	0.7400290570416128	1.1814098773172101	2.64585126506569
4	3	0.2294	0.2515	-0.0694	22	17	3.57	2	1	2.336	0.7400290570416128	1.1814098773172101	0.11723640070326358
8	3	0.1794	0.2515	-0.3694	10	16	-7.35	4	0	1.624	0.7400290570416128	1.1814098773172101	-1.8488987512458
12	3	0.2794	-0.4152	0.3306	38	18	18.48	2	1	1.828	0.7400290570416128	1.1814098773172101	2.36455350787106
16	3	0.0794	-0.0818	-0.1194	20	14	4.82	2	1	1.992	0.7400290570416128	1.1814098773172101	0.42528113430487124
24	3	0.0294	0.2515	-0.2694	14	13	-0.1	3	0	1.9480000000000002	0.7400290570416128	1.1814098773172101	-0.41721120755526364
28	3	-0.2206	0.5848	0.3806	40	8	31.33	1	1	1.1440000000000001	0.7400290570416128	1.1814098773172101	4.913286320133246
32	3	0.2794	-0.0818	0.1806	32	18	12.48	2	1	1.5919999999999999	0.7400290570416128	1.1814098773172101	1.4832371508971693
36	3	-0.2206	-0.0818	-0.0194	24	8	15.33	1	1	1.32	0.7400290570416128	1.1814098773172101	2.500282620508722
40	3	0.0794	-0.0818	0.2806	36	14	20.82	1	1	2.8760000000000003	0.7400290570416128	1.1814098773172101	2.926268359523559
44	3	-0.3206	0.2515	0.0806	28	6	21.49	1	1	1.37	0.7400290570416128	1.1814098773172101	3.662740064653923
48	3	0.0794	0.2515	-0.2194	16	14	0.82	3	0	2.529	0.7400290570416128	1.1814098773172101	-0.27333456206252826
56	3	-0.1706	-0.0818	-0.2694	14	9	4.24	2	1	2.205	0.7400290570416128	1.1814098773172101	0.5219503289967959
60	3	0.0294	-0.0818	-0.1194	20	13	5.9	2	1	1.969	0.7400290570416128	1.1814098773172101	0.6475087245496023
64	3	0.2794	-0.0818	0.1306	30	18	10.48	2	1	1.5290000000000001	0.7400290570416128	1.1814098773172101	1.1801533346989599
72	3	0.1294	0.2515	-0.2694	14	15	-2.26	3	0	1.821	0.7400290570416128	1.1814098773172101	-0.8575739428172926
76	3	-0.0206	-0.0818	-0.3194	12	12	-1.01	3	0	1.538	0.7400290570416128	1.1814098773172101	-0.570501005048679
84	3	-0.0706	-0.4152	-0.0194	24	11	12.07	2	1	1.9240000000000002	0.7400290570416128	1.1814098773172101	1.7688790367066352
88	3	-0.1206	-0.0818	-0.3194	12	10	1.16	3	0	1.881	0.7400290570416128	1.1814098773172101	-0.10156451238636421
94	3	-0.3206	-0.4152	-0.2194	16	6	9.49	1	1	1.4369999999999998	0.7400290570416128	1.1814098773172101	1.6664704916994109
98	3	0.3794	-0.4152	0.3306	38	20	16.32	2	1	2.516	0.7400290570416128	1.1814098773172101	1.9578514879228113
102	3	-0.1206	-0.0818	0.0806	28	10	17.16	1	1	1.61	0.7400290570416128	1.1814098773172101	2.6408205380902725
106	3	-0.2706	-0.0818	-0.1194	20	7	12.41	1	1	1.6369999999999998	0.7400290570416128	1.1814098773172101	2.09628814777261
110	3	-0.1706	0.2515	0.3306	38	9	28.24	1	1	1.577	0.7400290570416128	1.1814098773172101	4.3771112590848
120	3	-0.0206	-0.0818	0.0306	26	12	12.99	1	1	1.635	0.7400290570416128	1.1814098773172101	1.85771143302616
132	3	0.0794	0.2515	-0.3694	10	14	-5.18	3	0	2.029	0.7400290570416128	1.1814098773172101	-1.416379591017889
136	3	0.0294	0.2515	-0.3194	12	13	-2.1	3	0	1.275	0.7400290570416128	1.1814098773172101	-0.7972224493399218
146	3	0.1294	-0.0818	-0.0194	24	15	7.74	2	1	2.693	0.7400290570416128	1.1814098773172101	0.8701014881435434
150	3	0.1294	-0.4152	0.1806	32	15	15.74	1	1	1.49	0.7400290570416128	1.1814098773172101	2.116270630296821
154	3	0.1294	-0.0818	0.2806	36	15	19.74	1	1	1.9569999999999999	0.7400290570416128	1.1814098773172101	2.708133214506261
