onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.2182	-0.0777	0.0835	28	17	9.08	0	-1	0	0.8186399291091204	1.0279775529734811	2.423225803581424
4	3	-0.2818	-0.411	-0.2665	14	7	6.21	1	1	2.633	0.8186399291091204	1.0279775529734811	1.8094229056086397
8	3	0.2682	-0.0777	0.0835	28	18	7.97	1	1	1.751	0.8186399291091204	1.0279775529734811	2.1728330514050755
14	3	-0.0818	-0.0777	-0.2165	16	11	3.76	2	1	1.67	0.8186399291091204	1.0279775529734811	1.178514813143504
18	3	0.3682	-0.411	0.3835	40	20	17.74	1	1	1.17	0.8186399291091204	1.0279775529734811	4.273504716711784
22	3	0.1682	-0.0777	-0.1665	18	16	0.19	3	0	2.032	0.8186399291091204	1.0279775529734811	0.3544008068679547
28	3	-0.0818	0.2557	0.3335	38	11	25.76	1	1	1.375	0.8186399291091204	1.0279775529734811	6.163010592812782
32	3	-0.1318	0.2557	0.2835	36	10	24.87	1	1	1.1179999999999999	0.8186399291091204	1.0279775529734811	6.012423622566921
40	3	0.2682	-0.411	0.3835	40	18	19.97	1	1	1.402	0.8186399291091204	1.0279775529734811	4.766911037863695
44	3	-0.1318	-0.0777	-0.3665	10	10	-1.13	3	0	2.033	0.8186399291091204	1.0279775529734811	-0.0921339435022488
50	3	-0.3318	-0.0777	-0.0165	24	6	17.32	1	1	1.143	0.8186399291091204	1.0279775529734811	4.514870906210663
56	3	-0.2318	-0.0777	-0.1165	20	8	11.1	1	1	1.082	0.8186399291091204	1.0279775529734811	2.988182153299578
62	3	-0.0318	0.2557	0.3835	40	12	26.64	1	1	1.138	0.8186399291091204	1.0279775529734811	6.31405409927391
68	3	-0.1318	-0.411	-0.0665	22	10	10.87	1	1	1.341	0.8186399291091204	1.0279775529734811	2.894311141788497
76	3	-0.3318	-0.0777	-0.1665	18	6	11.32	1	1	1.442	0.8186399291091204	1.0279775529734811	3.0999406545352404
80	3	0.1682	-0.0777	0.3335	38	16	20.19	1	1	1.215	0.8186399291091204	1.0279775529734811	4.849126403262568
90	3	0.3682	-0.0777	0.1335	30	20	7.74	2	1	1.68	0.8186399291091204	1.0279775529734811	2.1239461780419973
98	3	0.0682	-0.0777	-0.0665	22	14	6.42	2	1	2.211	0.8186399291091204	1.0279775529734811	1.8207644518074764
102	3	0.2682	0.2557	-0.1665	18	18	-2.03	3	0	1.5519999999999998	0.8186399291091204	1.0279775529734811	-0.14907194765410825
106	3	0.3182	0.589	-0.2165	16	19	-5.15	4	0	2.199	0.8186399291091204	1.0279775529734811	-0.8867232998983408
110	3	-0.1318	-0.411	-0.0165	24	10	12.87	1	1	1.551	0.8186399291091204	1.0279775529734811	3.3579279798325374
116	3	0.3182	0.589	-0.3165	12	19	-9.15	4	0	1.357	0.8186399291091204	1.0279775529734811	-1.9019889580533063
120	3	-0.1818	-0.0777	0.0835	28	9	17.98	1	1	1.504	0.8186399291091204	1.0279775529734811	4.544652366193525
126	3	-0.1318	-0.0777	0.1335	30	10	18.87	1	1	1.347	0.8186399291091204	1.0279775529734811	4.70942217500513
130	3	0.1182	-0.0777	-0.1665	18	15	1.31	2	1	2.0069999999999997	0.8186399291091204	1.0279775529734811	0.6103678555795069
142	3	0.0682	-0.411	0.1835	32	14	16.42	1	1	1.315	0.8186399291091204	1.0279775529734811	4.075048456442197
146	3	-0.0818	0.2557	0.2335	34	11	21.76	1	1	1.208	0.8186399291091204	1.0279775529734811	5.308101964411987
152	3	0.3182	-0.411	0.3335	38	19	16.85	1	1	1.706	0.8186399291091204	1.0279775529734811	4.097772479770937
156	3	-0.1318	-0.0777	-0.2665	14	10	2.87	2	1	1.784	0.8186399291091204	1.0279775529734811	0.9521949787351374
160	3	-0.2318	0.589	0.2335	34	8	25.1	1	1	1.224	0.8186399291091204	1.0279775529734811	6.148021402203417
164	3	-0.0818	-0.0777	0.1335	30	11	17.76	1	1	1.036	0.8186399291091204	1.0279775529734811	4.434709443266184
168	3	0.0182	-0.411	0.1835	32	13	17.53	0	-1	0	0.8186399291091204	1.0279775529734811	4.33751287120598
174	3	-0.0818	-0.411	-0.1665	18	11	5.76	2	1	1.7380000000000002	0.8186399291091204	1.0279775529734811	1.6682849964181679
178	3	-0.2818	0.2557	0.1335	30	7	22.21	1	1	0.8959999999999999	0.8186399291091204	1.0279775529734811	5.566650101878633
186	3	0.0182	-0.0777	-0.1665	18	13	3.53	2	1	1.675	0.8186399291091204	1.0279775529734811	1.131915452939877
190	3	0.3182	0.589	-0.2665	14	19	-7.15	4	0	1.633	0.8186399291091204	1.0279775529734811	-1.3877558660456542
198	3	-0.0818	-0.0777	-0.3165	12	11	-0.24	3	0	2.156	0.8186399291091204	1.0279775529734811	0.16324915498853843
202	3	0.0182	0.2557	-0.3665	10	13	-4.47	4	0	1.5519999999999998	0.8186399291091204	1.0279775529734811	-0.9032162187194865
206	3	0.1682	-0.0777	-0.0665	22	16	4.19	1	1	2.3280000000000003	0.8186399291091204	1.0279775529734811	1.305714220499337
212	3	0.1682	0.2557	-0.3165	12	16	-5.81	4	0	1.992	0.8186399291091204	1.0279775529734811	-1.1506350345616747
218	3	0.2182	-0.411	0.3335	38	17	19.08	1	1	1.5519999999999998	0.8186399291091204	1.0279775529734811	4.596046400916854
226	3	0.0682	-0.0777	0.3835	40	14	24.42	1	1	1.22	0.8186399291091204	1.0279775529734811	5.785434023693897
230	3	-0.3818	-0.0777	-0.0665	22	5	16.44	1	1	1.0090000000000001	0.8186399291091204	1.0279775529734811	4.360214487019525
234	3	0.1682	0.2557	-0.2165	16	16	-1.81	3	0	2.009	0.8186399291091204	1.0279775529734811	-0.1353693764067092
240	3	-0.3818	0.589	0.2335	34	5	28.44	1	1	0.9690000000000001	0.8186399291091204	1.0279775529734811	7.048718041381962
250	3	0.3182	0.589	-0.3665	10	19	-11.15	4	0	1.876	0.8186399291091204	1.0279775529734811	-2.4320847882830403
254	3	0.1682	0.2557	-0.2665	14	16	-3.81	4	0	1.7530000000000001	0.8186399291091204	1.0279775529734811	-0.6364019425540226
258	3	-0.2318	0.2557	0.1335	30	8	21.1	1	1	1.345	0.8186399291091204	1.0279775529734811	5.274628881057614
262	3	0.0682	-0.0777	0.2335	34	14	18.42	1	1	1.264	0.8186399291091204	1.0279775529734811	4.509268006169913
266	3	0.0682	-0.411	0.1335	30	14	14.42	1	1	0.988	0.8186399291091204	1.0279775529734811	3.63587548502411
274	3	0.1182	-0.411	0.0335	26	15	9.31	1	1	1.4709999999999999	0.8186399291091204	1.0279775529734811	2.481952090682805
282	3	0.3682	0.589	-0.3665	10	20	-12.26	4	0	1.508	0.8186399291091204	1.0279775529734811	-2.6776099404653824
286	3	-0.2818	0.589	0.2335	34	7	26.21	1	1	1.5759999999999998	0.8186399291091204	1.0279775529734811	6.440042623024436
292	3	-0.3818	-0.411	-0.3665	10	5	4.44	1	1	1.758	0.8186399291091204	1.0279775529734811	1.3737694017287791
296	3	0.3682	0.2557	-0.1165	20	20	-2.26	3	0	1.595	0.8186399291091204	1.0279775529734811	-0.16250054971603856
300	3	0.3682	-0.0777	0.0835	28	20	5.74	2	1	1.4909999999999999	0.8186399291091204	1.0279775529734811	1.679426730253165
304	3	-0.3818	0.589	0.2835	36	5	30.44	1	1	1.022	0.8186399291091204	1.0279775529734811	7.478326967797949
308	3	-0.2818	0.2557	0.0335	26	7	18.21	1	1	1.187	0.8186399291091204	1.0279775529734811	4.671809890133915
316	3	0.2182	-0.0777	0.0335	26	17	7.08	1	1	1.821	0.8186399291091204	1.0279775529734811	1.9729050396255383
326	3	0.1182	0.2557	-0.2165	16	15	-0.69	2	1	2.35	0.8186399291091204	1.0279775529734811	0.12059767230484297
330	3	-0.1318	-0.0777	0.0335	26	10	14.87	1	1	2.083	0.8186399291091204	1.0279775529734811	3.8145819632604128
338	3	0.1182	-0.0777	0.3335	38	15	21.31	1	1	1.217	0.8186399291091204	1.0279775529734811	5.1050934519741205
346	3	-0.0818	-0.0777	0.0335	26	11	13.76	1	1	1.3769999999999998	0.8186399291091204	1.0279775529734811	3.539869231521466
356	3	-0.3818	0.2557	0.0835	28	5	22.44	1	1	1.591	0.8186399291091204	1.0279775529734811	5.730806072447327
362	3	0.2682	0.589	-0.2665	14	18	-6.03	4	0	1.695	0.8186399291091204	1.0279775529734811	-1.1398746970760856
368	3	-0.0318	-0.411	-0.0665	22	12	8.64	1	1	1.151	0.8186399291091204	1.0279775529734811	2.349384527387489
372	3	0.1182	-0.0777	0.2335	34	15	17.31	1	1	1.197	0.8186399291091204	1.0279775529734811	4.250184823573326
376	3	0.0182	-0.0777	0.3335	38	13	23.53	1	1	1.068	0.8186399291091204	1.0279775529734811	5.6266410493344905
380	3	-0.2318	-0.411	-0.3665	10	8	1.1	2	1	1.895	0.8186399291091204	1.0279775529734811	0.4730727625502342
394	3	-0.1818	-0.0777	-0.3165	12	9	1.98	2	1	1.8619999999999999	0.8186399291091204	1.0279775529734811	0.7177115257047122
398	3	-0.0818	0.2557	0.2835	36	11	23.76	1	1	0.971	0.8186399291091204	1.0279775529734811	5.737710890827975
404	3	-0.3818	-0.411	-0.2665	14	5	8.44	1	1	1.199	0.8186399291091204	1.0279775529734811	2.4180983239661655
408	3	-0.0818	-0.411	-0.0665	22	11	9.76	1	1	1.444	0.8186399291091204	1.0279775529734811	2.61959841004955
412	3	0.3182	0.2557	-0.1665	18	19	-3.15	3	0	2.8360000000000003	0.8186399291091204	1.0279775529734811	-0.3969531166236768
418	3	-0.2318	-0.0777	-0.0665	22	8	13.1	1	1	1.5	0.8186399291091204	1.0279775529734811	3.45951784784098
428	3	-0.3318	0.589	0.3335	38	6	31.32	1	1	0.9540000000000001	0.8186399291091204	1.0279775529734811	7.594666250929854
434	3	-0.2318	-0.411	-0.3165	12	8	3.1	2	1	2.2319999999999998	0.8186399291091204	1.0279775529734811	1.0031685927799683
438	3	-0.0818	-0.0777	-0.2665	14	11	1.76	2	1	1.7830000000000001	0.8186399291091204	1.0279775529734811	0.6774822469961905
442	3	-0.0318	-0.0777	0.1835	32	12	18.64	1	1	1.037	0.8186399291091204	1.0279775529734811	4.603668532022209
446	3	-0.0818	-0.411	-0.1165	20	11	7.76	1	1	1.624	0.8186399291091204	1.0279775529734811	2.148262715508148
450	3	0.0682	-0.411	0.0335	26	14	10.42	2	1	2.549	0.8186399291091204	1.0279775529734811	2.741035273279392
454	3	-0.2318	0.2557	0.1835	32	8	23.1	1	1	1.804	0.8186399291091204	1.0279775529734811	5.713801852475701
466	3	0.2182	-0.411	0.3835	40	17	21.08	1	1	0.888	0.8186399291091204	1.0279775529734811	5.017303790040043
472	3	0.2182	0.2557	-0.1165	20	17	1.08	2	1	1.5919999999999999	0.8186399291091204	1.0279775529734811	0.5812985236122206
476	3	0.3182	0.2557	-0.0165	24	19	2.85	2	1	1.605	0.8186399291091204	1.0279775529734811	1.017977135051746
