onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	0.1273	-0.0814	-0.139	20	15	-9.5	3	0	2.366	0.44860817724345414	1.5467571902367283	-0.6891287819256755
4	3	-0.0227	-0.4147	-0.189	18	12	-5.6	3	0	1.3119999999999998	0.44860817724345414	1.5467571902367283	-0.5293775801272231
8	3	0.1273	0.2519	-0.389	10	15	-19.5	4	0	1.205	0.44860817724345414	1.5467571902367283	-1.2014488387152666
18	3	0.1773	-0.0814	0.211	34	16	2.53	3	0	1.464	0.44860817724345414	1.5467571902367283	-0.250462079001192
24	3	-0.3727	-0.0814	-0.189	18	5	8.17	2	1	1.4809999999999999	0.44860817724345414	1.5467571902367283	0.23645559930236582
28	3	0.0273	-0.4147	0.011	26	13	0.43	0	-1	0	0.44860817724345414	1.5467571902367283	-0.2876385008714486
38	3	0.2273	-0.0814	0.161	32	17	-1.43	3	0	1.376	0.44860817724345414	1.5467571902367283	-0.38968066512365285
42	3	-0.3727	-0.4147	-0.239	16	5	6.17	2	1	1.51	0.44860817724345414	1.5467571902367283	0.14234853107808387
46	3	-0.2727	-0.0814	-0.089	22	7	8.23	2	1	1.4369999999999998	0.44860817724345414	1.5467571902367283	0.14930356625039942
52	3	-0.2227	0.5853	0.261	36	8	20.27	1	1	1.521	0.44860817724345414	1.5467571902367283	0.5296608989940481
56	3	-0.1227	-0.0814	-0.239	16	10	-3.67	4	0	1.246	0.44860817724345414	1.5467571902367283	-0.43830755751019423
62	3	0.0273	-0.4147	0.111	30	13	4.43	2	1	1.473	0.44860817724345414	1.5467571902367283	-0.14466267943691635
74	3	0.2273	0.5853	-0.289	14	17	-19.43	4	0	1.521	0.44860817724345414	1.5467571902367283	-1.1230998582067693
78	3	0.3273	-0.0814	0.061	28	19	-9.37	3	0	1.886	0.44860817724345414	1.5467571902367283	-0.66834378812658235
82	3	0.3773	0.5853	-0.289	14	20	-25.33	4	0	1.662	0.44860817724345414	1.5467571902367283	-1.3315876072175066
86	3	0.1773	-0.4147	0.011	26	16	-5.47	3	0	1.578	0.44860817724345414	1.5467571902367283	-0.5262421642697732
90	3	-0.3727	0.5853	0.361	40	5	30.17	1	1	1.6569999999999998	0.44860817724345414	1.5467571902367283	1.0241308470973458
94	3	-0.0227	-0.0814	0.061	28	12	4.4	2	1	1.7819999999999998	0.44860817724345414	1.5467571902367283	-0.12853670072252754
98	3	0.1773	-0.0814	-0.139	20	16	-11.47	4	0	1.528	0.44860817724345414	1.5467571902367283	-0.76568573226516
102	3	-0.3727	0.2519	0.011	26	5	16.17	1	1	1.63	0.44860817724345414	1.5467571902367283	0.5643994393294121
106	3	0.3773	-0.0814	0.161	32	20	-7.33	3	0	1.857	0.44860817724345414	1.5467571902367283	-0.5981684141343901
110	3	0.2273	0.2519	-0.189	18	17	-15.43	4	0	2.15	0.44860817724345414	1.5467571902367283	-0.9281474718169644
116	3	-0.3227	-0.0814	-0.139	20	6	8.2	2	1	1.527	0.44860817724345414	1.5467571902367283	0.18926746573515785
120	3	0.2773	0.2519	-0.139	20	18	-15.4	4	0	1.3980000000000001	0.44860817724345414	1.5467571902367283	-0.9112465166931663
126	3	-0.2727	0.5853	0.361	40	7	26.23	1	1	1.0979999999999999	0.44860817724345414	1.5467571902367283	0.7647358720604991
130	3	-0.3227	0.5853	0.261	36	6	24.2	1	1	1.4769999999999999	0.44860817724345414	1.5467571902367283	0.7676640828674877
134	3	0.3773	0.5853	-0.239	16	20	-23.33	4	0	1.65	0.44860817724345414	1.5467571902367283	-1.2307422890519837
140	3	0.1273	-0.0814	0.361	40	15	10.5	2	1	2.526	0.44860817724345414	1.5467571902367283	0.010046193837645045
148	3	-0.3227	-0.4147	-0.389	10	6	-1.8	4	0	2.194	0.44860817724345414	1.5467571902367283	-0.3230525910544333
156	3	0.1273	0.2519	-0.339	12	15	-17.5	4	0	1.0190000000000001	0.44860817724345414	1.5467571902367283	-1.0817292783277894
160	3	0.2273	-0.4147	0.211	34	17	0.57	3	0	1.4069999999999998	0.44860817724345414	1.5467571902367283	-0.324423546521337
164	3	0.0773	-0.0814	-0.189	18	14	-9.53	3	0	1.651	0.44860817724345414	1.5467571902367283	-0.6982027833225863
170	3	0.0273	-0.0814	0.361	40	13	14.43	1	1	1.723	0.44860817724345414	1.5467571902367283	0.17209290689648515
174	3	0.3273	-0.0814	0.161	32	19	-5.37	2	1	1.903	0.44860817724345414	1.5467571902367283	-0.5307178608379663
178	3	-0.0227	-0.0814	-0.289	14	12	-9.6	4	0	1.608	0.44860817724345414	1.5467571902367283	-0.724329966517028
182	3	-0.1227	-0.0814	0.161	32	10	12.33	4	0	1.9709999999999999	0.44860817724345414	1.5467571902367283	0.1942663174073993
192	3	0.2273	-0.4147	0.261	36	17	2.57	3	0	2.187	0.44860817724345414	1.5467571902367283	-0.2612505826529752
202	3	0.0273	-0.4147	0.061	28	13	2.43	3	0	1.575	0.44860817724345414	1.5467571902367283	-0.21474146149379925
208	3	0.0273	-0.0814	0.211	34	13	8.43	3	0	1.473	0.44860817724345414	1.5467571902367283	-0.011858415602867378
212	3	0.0773	-0.0814	0.311	38	14	10.47	3	0	1.775	0.44860817724345414	1.5467571902367283	0.02996000610942673
220	3	-0.0727	-0.0814	0.161	32	11	10.37	0	-1	0	0.44860817724345414	1.5467571902367283	0.09935359529441934
224	3	-0.1727	-0.0814	0.161	32	9	14.3	1	1	1.09	0.44860817724345414	1.5467571902367283	0.29457123640456206
234	3	0.1773	-0.4147	0.111	30	16	-1.47	2	1	1.6909999999999998	0.44860817724345414	1.5467571902367283	-0.38326634283524097
238	3	-0.1227	0.2519	0.211	34	10	14.33	3	0	1.416	0.44860817724345414	1.5467571902367283	0.25952343600971517
246	3	-0.2227	-0.0814	-0.189	18	8	2.27	3	0	1.94	0.44860817724345414	1.5467571902367283	-0.13723599016994115
250	3	0.3773	-0.4147	0.211	34	20	-5.33	3	0	1.84	0.44860817724345414	1.5467571902367283	-0.5329112955320743
256	3	0.1773	-0.4147	0.161	32	16	0.53	3	0	1.237	0.44860817724345414	1.5467571902367283	-0.31571919760350786
