onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
98	3	0.1773	-0.0814	-0.139	20	16	-2.38	2	1	1.4	0.5585072567456014	1.140841026576583	-0.019087939311782876
102	3	-0.3727	0.2519	0.011	26	5	19	1	1	0.843	0.5585072567456014	1.140841026576583	1.6834713243758623
106	3	0.3773	-0.0814	0.161	32	20	4.02	2	1	2.296	0.5585072567456014	1.140841026576583	0.42454002131709334
110	3	0.2273	0.2519	-0.189	18	17	-5.78	2	1	1.4969999999999999	0.5585072567456014	1.140841026576583	-0.26376941549733646
116	3	-0.3227	-0.0814	-0.139	20	6	11.61	2	1	1.115	0.5585072567456014	1.140841026576583	1.1127663108885057
120	3	0.2773	0.2519	-0.139	20	18	-5.18	2	1	0.992	0.5585072567456014	1.140841026576583	-0.20155281598863972
126	3	-0.2727	0.5853	0.361	40	7	30.21	1	1	0.82	0.5585072567456014	1.140841026576583	2.2328534444500354
130	3	-0.3227	0.5853	0.261	36	6	27.61	2	1	1.321	0.5585072567456014	1.140841026576583	2.1481168930319217
134	3	0.3773	0.5853	-0.239	16	20	-11.98	3	0	1.208	0.5585072567456014	1.140841026576583	-0.6874639118336314
140	3	0.1273	-0.0814	0.361	40	15	19.01	1	1	0.8590000000000001	0.5585072567456014	1.140841026576583	1.3355136265028107
148	3	-0.3227	-0.4147	-0.389	10	6	1.61	2	1	1.172	0.5585072567456014	1.140841026576583	0.25749514291357944
156	3	0.1273	0.2519	-0.339	12	15	-8.99	3	0	1.204	0.5585072567456014	1.140841026576583	-0.5854242576795889
160	3	0.2273	-0.4147	0.211	34	17	10.22	2	1	1.66	0.5585072567456014	1.140841026576583	0.807600493424999
164	3	0.0773	-0.0814	-0.189	18	14	-1.59	2	1	1.2409999999999999	0.5585072567456014	1.140841026576583	0.02150005900812113
170	3	0.0273	-0.0814	0.361	40	13	21.81	1	1	0.981	0.5585072567456014	1.140841026576583	1.5343437610180257
174	3	0.3273	-0.0814	0.161	32	19	5.42	2	1	1.01	0.5585072567456014	1.140841026576583	0.5103846900613145
178	3	-0.0227	-0.0814	-0.289	14	12	-2.79	2	1	1.521	0.5585072567456014	1.140841026576583	-0.10202131048220142
182	3	-0.1227	-0.0814	0.161	32	10	18.01	2	1	1.273	0.5585072567456014	1.140841026576583	1.4002684585909613
192	3	0.2273	-0.4147	0.261	36	17	12.22	2	1	0.9490000000000001	0.5585072567456014	1.140841026576583	0.9238447752867454
202	3	0.0273	-0.4147	0.061	28	13	9.81	2	1	0.868	0.5585072567456014	1.140841026576583	0.8255914783552889
208	3	0.0273	-0.0814	0.211	34	13	15.81	2	1	0.852	0.5585072567456014	1.140841026576583	1.1938540727560127
212	3	0.0773	-0.0814	0.311	38	14	18.41	2	1	1.018	0.5585072567456014	1.140841026576583	1.3225402967709181
220	3	-0.0727	-0.0814	0.161	32	11	16.61	2	1	0.885	0.5585072567456014	1.140841026576583	1.2874238452584916
224	3	-0.1727	-0.0814	0.161	32	9	19.41	1	1	1.024	0.5585072567456014	1.140841026576583	1.518217336059528
234	3	0.1773	-0.4147	0.111	30	16	7.62	2	1	1.261	0.5585072567456014	1.140841026576583	0.6580680290633913
238	3	-0.1227	0.2519	0.211	34	10	20.01	2	1	0.858	0.5585072567456014	1.140841026576583	1.5195733499750252
246	3	-0.2227	-0.0814	-0.189	18	8	6.81	2	1	0.9490000000000001	0.5585072567456014	1.140841026576583	0.6900467653194284
250	3	0.3773	-0.4147	0.211	34	20	6.02	2	1	1.107	0.5585072567456014	1.140841026576583	0.5438449127011573
256	3	0.1773	-0.4147	0.161	32	16	9.62	2	1	1.0290000000000001	0.5585072567456014	1.140841026576583	0.7807134695858227
260	3	-0.0227	-0.4147	-0.039	24	12	7.21	2	1	1.579	0.5585072567456014	1.140841026576583	0.6648328668972283
266	3	-0.0227	0.2519	0.311	38	12	21.21	1	1	1.162	0.5585072567456014	1.140841026576583	1.5280012086801964
272	3	-0.1227	0.2519	0.311	38	10	24.01	1	1	1.229	0.5585072567456014	1.140841026576583	1.7492436788154868
280	3	-0.2727	-0.0814	-0.039	24	7	14.21	2	1	0.91	0.5585072567456014	1.140841026576583	1.258865743245516
284	3	0.0273	0.2519	-0.239	16	13	-2.19	3	0	1.4909999999999999	0.5585072567456014	1.140841026576583	-0.037454751778775996
296	3	0.3273	-0.4147	0.261	36	19	9.42	2	1	1.012	0.5585072567456014	1.140841026576583	0.7459338633071249
310	3	-0.3727	0.2519	0.161	32	5	25	1	1	0.9009999999999999	0.5585072567456014	1.140841026576583	2.0627923216102584
316	3	-0.1727	0.2519	0.211	34	9	21.41	1	1	0.998	0.5585072567456014	1.140841026576583	1.6375222274435919
320	3	-0.2727	0.2519	0.061	28	7	18.21	2	1	1.2109999999999999	0.5585072567456014	1.140841026576583	1.5241011617872986
324	3	0.0273	-0.0814	-0.039	24	13	5.81	2	1	1.65	0.5585072567456014	1.140841026576583	0.5603560598135062
330	3	-0.3727	0.5853	0.311	38	5	31	0	-1	0	0.5585072567456014	1.140841026576583	2.4117675418347835
336	3	-0.1727	-0.4147	-0.089	22	9	9.41	2	1	1.652	0.5585072567456014	1.140841026576583	0.8640902939759811
342	3	-0.0727	-0.0814	-0.389	10	11	-5.39	3	0	1.9040000000000001	0.5585072567456014	1.140841026576583	-0.3676487316140402
346	3	0.0773	0.2519	-0.339	12	14	-7.59	3	0	1.219	0.5585072567456014	1.140841026576583	-0.4875782279899301
350	3	0.3273	-0.4147	0.211	34	19	7.42	2	1	1.1520000000000001	0.5585072567456014	1.140841026576583	0.6296895814453785
360	3	-0.2727	0.5853	0.311	38	7	28.21	1	1	1.311	0.5585072567456014	1.140841026576583	2.122034085028484
364	3	-0.3227	0.2519	0.111	30	6	21.61	1	1	1.002	0.5585072567456014	1.140841026576583	1.78992227926368
368	3	0.2773	-0.0814	0.011	26	18	0.82	1	1	1.0979999999999999	0.5585072567456014	1.140841026576583	0.21892759567456999
374	3	-0.3227	-0.4147	-0.289	14	6	5.61	2	1	1.006	0.5585072567456014	1.140841026576583	0.631520420848239
378	3	-0.0227	-0.0814	-0.239	16	12	-0.79	2	1	0.877	0.5585072567456014	1.140841026576583	0.0670220553049461
382	3	0.3773	0.2519	-0.089	22	20	-5.98	2	1	1.964	0.5585072567456014	1.140841026576583	-0.22958702076645343
386	3	0.2273	0.5853	-0.339	12	17	-11.78	3	0	1.252	0.5585072567456014	1.140841026576583	-0.7728477024953877
398	3	-0.2727	-0.4147	-0.389	10	7	0.21	2	1	1.3430000000000002	0.5585072567456014	1.140841026576583	0.11798628793142663
402	3	0.3773	0.2519	-0.189	18	20	-9.98	3	0	1.5719999999999998	0.5585072567456014	1.140841026576583	-0.5275249962211781
408	3	-0.3227	-0.4147	-0.339	12	6	3.61	2	1	1.113	0.5585072567456014	1.140841026576583	0.4514244152497886
412	3	-0.3227	0.2519	0.161	32	6	23.61	2	1	0.973	0.5585072567456014	1.140841026576583	1.9125677197861113
416	3	-0.2727	-0.0814	-0.189	18	7	8.21	2	1	1.2429999999999999	0.5585072567456014	1.140841026576583	0.820993847265687
420	3	-0.1227	0.2519	0.361	40	10	26.01	1	1	0.9390000000000001	0.5585072567456014	1.140841026576583	1.8600630382370382
424	3	0.0773	0.2519	-0.289	14	14	-5.59	3	0	1.999	0.5585072567456014	1.140841026576583	-0.3074822223914797
428	3	0.3273	-0.0814	0.111	30	19	3.42	2	1	1.995	0.5585072567456014	1.140841026576583	0.38773924953888317
436	3	0.2773	0.2519	-0.039	24	18	-1.18	2	1	1.351	0.5585072567456014	1.140841026576583	0.08405547135052327
440	3	-0.0227	-0.0814	-0.389	10	12	-6.79	3	0	1.172	0.5585072567456014	1.140841026576583	-0.476046588416861
444	3	0.3273	-0.4147	0.361	40	19	13.42	2	1	1.23	0.5585072567456014	1.140841026576583	0.9701792697073914
448	3	-0.1727	-0.4147	-0.039	24	9	11.41	1	1	1.87	0.5585072567456014	1.140841026576583	1.0040242145010854
458	3	0.2773	0.5853	-0.239	16	18	-9.18	3	0	1.575	0.5585072567456014	1.140841026576583	-0.513755340241759
462	3	-0.0227	0.2519	0.261	36	12	19.21	2	1	1.964	0.5585072567456014	1.140841026576583	1.4145751617014812
466	3	-0.1727	-0.0814	0.011	26	9	13.41	2	1	1.868	0.5585072567456014	1.140841026576583	1.138896338825132
470	3	-0.0227	-0.4147	-0.139	20	12	3.21	2	1	1.4709999999999999	0.5585072567456014	1.140841026576583	0.3792245795580653
474	3	0.0773	-0.0814	-0.039	24	14	4.41	2	1	1.307	0.5585072567456014	1.140841026576583	0.45937195498795
