onset	duration	parametric.loss	distance.from.indifference	parametric.gain	gain	loss	PTval	respnum	respcat	response_time	rho	lambda	V_gamble
0	3	-0.3706	-0.0863	-0.1194	20	5	6.13	2	1	1.44	0.5160658094052709	1.7966641697878574	0.28497069048670287
4	3	0.2294	0.2471	-0.0694	22	17	-25.16	3	0	1.88	0.5160658094052709	1.7966641697878574	-1.4117970412249297
8	3	0.1794	0.2471	-0.3694	10	16	-34.38	4	0	0.779	0.5160658094052709	1.7966641697878574	-2.1162824545784398
12	3	0.2794	-0.4196	0.3306	38	18	-11.93	3	0	2.821	0.5160658094052709	1.7966641697878574	-0.7247549920488945
16	3	0.0794	-0.0863	-0.1194	20	14	-18.83	3	0	1.067	0.5160658094052709	1.7966641697878574	-1.1605082595183038
24	3	0.0294	0.2471	-0.2694	14	13	-22.06	4	0	1.2209999999999999	0.5160658094052709	1.7966641697878574	-1.4233878090015293
28	3	-0.2206	0.5804	0.3806	40	8	17.81	3	0	0.001	0.5160658094052709	1.7966641697878574	0.7281686121720314
32	3	0.2794	-0.0863	0.1806	32	18	-17.93	3	0	0.981	0.5160658094052709	1.7966641697878574	-1.0020754857634082
36	3	-0.2206	-0.0863	-0.0194	24	8	1.81	2	1	0.9079999999999999	0.5160658094052709	1.7966641697878574	-0.049382069285025754
40	3	0.0794	-0.0863	0.2806	36	14	-2.83	3	0	1.092	0.5160658094052709	1.7966641697878574	-0.32904247627482786
44	3	-0.3206	0.2471	0.0806	28	6	11.36	1	1	1.7719999999999998	0.5160658094052709	1.7966641697878574	0.5265321366298767
48	3	0.0794	0.2471	-0.2194	16	14	-22.83	4	0	1.3940000000000001	0.5160658094052709	1.7966641697878574	-1.4157257877332148
56	3	-0.1706	-0.0863	-0.2694	14	9	-10.96	4	0	1.605	0.5160658094052709	1.7966641697878574	-0.8399744396764928
60	3	0.0294	-0.0863	-0.1194	20	13	-16.06	3	0	0.98	0.5160658094052709	1.7966641697878574	-1.028923321527352
64	3	0.2794	-0.0863	0.1306	30	18	-19.93	3	0	1.4369999999999998	0.5160658094052709	1.7966641697878574	-1.1000331188736565
72	3	0.1294	0.2471	-0.2694	14	15	-27.61	4	0	1.006	0.5160658094052709	1.7966641697878574	-1.6820822874334898
76	3	-0.0206	-0.0863	-0.3194	12	12	-21.29	4	0	1.0270000000000001	0.5160658094052709	1.7966641697878574	-1.4360641237805554
84	3	-0.0706	-0.4196	-0.0194	24	11	-6.51	3	0	1.382	0.5160658094052709	1.7966641697878574	-0.5186463302323943
88	3	-0.1206	-0.0863	-0.3194	12	10	-15.74	4	0	0.885	0.5160658094052709	1.7966641697878574	-1.1452353433954114
94	3	-0.3206	-0.4196	-0.2194	16	6	-0.64	3	0	1.222	0.5160658094052709	1.7966641697878574	-0.17361646547321063
98	3	0.3794	-0.4196	0.3306	38	20	-17.48	3	0	1.653	0.5160658094052709	1.7966641697878574	-0.9478467584423456
102	3	-0.1206	-0.0863	0.0806	28	10	0.26	3	0	1.389	0.5160658094052709	1.7966641697878574	-0.15658162819442145
106	3	-0.2706	-0.0863	-0.1194	20	7	0.58	2	1	1.1	0.5160658094052709	1.7966641697878574	-0.10592156672477326
110	3	-0.1706	0.2471	0.3306	38	9	13.04	1	1	1.19	0.5160658094052709	1.7966641697878574	0.4758717597722275
120	3	-0.0206	-0.0863	0.0306	26	12	-7.29	3	0	1.367	0.5160658094052709	1.7966641697878574	-0.5521451009917802
132	3	0.0794	0.2471	-0.3694	10	14	-28.83	4	0	0.992	0.5160658094052709	1.7966641697878574	-1.866102432125407
136	3	0.0294	0.2471	-0.3194	12	13	-24.06	4	0	0.998	0.5160658094052709	1.7966641697878574	-1.5726459628401657
146	3	0.1294	-0.0863	-0.0194	24	15	-17.61	3	0	1.28	0.5160658094052709	1.7966641697878574	-1.0561333814284306
150	3	0.1294	-0.4196	0.1806	32	15	-9.61	3	0	0.902	0.5160658094052709	1.7966641697878574	-0.6435565816992832
154	3	0.1294	-0.0863	0.2806	36	15	-5.61	3	0	2.015	0.5160658094052709	1.7966641697878574	-0.4561520167158366
162	3	0.2794	-0.4196	0.2806	36	18	-13.93	3	0	1.64	0.5160658094052709	1.7966641697878574	-0.8146709207799616
166	3	0.2794	0.5804	-0.3194	12	18	-37.93	4	0	1.2329999999999999	0.5160658094052709	1.7966641697878574	-2.1898593453362514
176	3	-0.1706	-0.4196	-0.1194	20	9	-4.96	2	1	1.369	0.5160658094052709	1.7966641697878574	-0.4455099522023156
180	3	-0.2206	-0.4196	-0.2194	16	8	-6.19	3	0	1.8719999999999999	0.5160658094052709	1.7966641697878574	-0.5360840160308187
184	3	0.3794	0.5804	-0.3194	12	20	-43.48	4	0	1.183	0.5160658094052709	1.7966641697878574	-2.4129511117297024
194	3	0.3294	0.2471	-0.0694	22	19	-30.7	4	0	1.2329999999999999	0.5160658094052709	1.7966641697878574	-1.6408117236208994
200	3	-0.1706	0.2471	0.2806	36	9	11.04	1	1	1.449	0.5160658094052709	1.7966641697878574	0.3859558310411604
204	3	-0.3206	0.2471	0.0306	26	6	9.36	1	1	1.584	0.5160658094052709	1.7966641697878574	0.42179744421766197
208	3	-0.3706	0.2471	0.1306	30	5	16.13	1	1	1.568	0.5160658094052709	1.7966641697878574	0.831074275636484
212	3	-0.2706	0.5804	0.2806	36	7	16.58	1	1	1.673	0.5160658094052709	1.7966641697878574	0.7255442165187027
216	3	-0.1206	-0.4196	-0.1694	18	10	-9.74	4	0	1.5030000000000001	0.5160658094052709	1.7966641697878574	-0.7256826889643384
220	3	-0.1706	-0.0863	0.1306	30	9	5.04	2	1	1.3840000000000001	0.5160658094052709	1.7966641697878574	0.10059363294746548
226	3	-0.0206	-0.0863	0.1306	30	12	-3.29	2	1	1.8259999999999998	0.5160658094052709	1.7966641697878574	-0.34623789731796073
236	3	-0.2206	-0.4196	-0.2694	14	8	-8.19	4	0	1.13	0.5160658094052709	1.7966641697878574	-0.6753309752900849
240	3	0.3294	0.2471	-0.1194	20	19	-32.7	4	0	1.649	0.5160658094052709	1.7966641697878574	-1.75910387501497
244	3	0.0794	-0.4196	0.0806	28	14	-10.83	3	0	1.33	0.5160658094052709	1.7966641697878574	-0.7155771856301274
250	3	0.2294	0.5804	-0.2194	16	17	-31.16	4	0	1.091	0.5160658094052709	1.7966641697878574	-1.785306720833911
258	3	-0.2206	0.2471	0.0306	26	8	3.81	2	1	1.891	0.5160658094052709	1.7966641697878574	0.05932989366005392
262	3	0.2294	0.5804	-0.3694	10	17	-37.16	4	0	0.865	0.5160658094052709	1.7966641697878574	-2.2356833652261034
274	3	-0.3706	-0.4196	-0.3194	12	5	-1.87	4	0	1.2429999999999999	0.5160658094052709	1.7966641697878574	-0.2587519508261107
282	3	-0.3206	0.5804	0.3806	40	6	23.36	1	1	1.148	0.5160658094052709	1.7966641697878574	1.0906361627296395
286	3	0.0294	-0.0863	0.2806	36	13	-0.06	2	1	1.3319999999999999	0.5160658094052709	1.7966641697878574	-0.19745753828387613
294	3	-0.1706	-0.0863	-0.3694	10	9	-14.96	4	0	0.93	0.5160658094052709	1.7966641697878574	-1.1511041248094187
298	3	0.2794	-0.4196	0.2306	34	18	-15.93	3	0	1.643	0.5160658094052709	1.7966641697878574	-0.9070386385272808
304	3	0.1294	-0.4196	0.1306	30	15	-11.61	3	0	1.093	0.5160658094052709	1.7966641697878574	-0.7415142148095315
316	3	-0.1706	-0.4196	-0.1694	18	9	-6.96	3	0	1.157	0.5160658094052709	1.7966641697878574	-0.5696799390840561
322	3	0.3794	-0.0863	0.0306	26	20	-29.48	3	0	1.364	0.5160658094052709	1.7966641697878574	-1.529032088940927
326	3	0.3794	-0.4196	0.2806	36	20	-19.48	3	0	1.4069999999999998	0.5160658094052709	1.7966641697878574	-1.0377626871734127
330	3	0.1294	-0.0863	-0.0694	22	15	-19.61	3	0	0.971	0.5160658094052709	1.7966641697878574	-1.1693256485652421
334	3	-0.2206	0.5804	0.3306	38	8	15.81	1	1	1.858	0.5160658094052709	1.7966641697878574	0.6405152241586354
342	3	0.1794	-0.4196	0.0806	28	16	-16.38	3	0	1.797	0.5160658094052709	1.7966641697878574	-0.9657572080831605
348	3	-0.0206	0.2471	0.2306	34	12	0.71	3	0	1.9080000000000001	0.5160658094052709	1.7966641697878574	-0.15324341697158506
358	3	0.1294	-0.4196	0.0806	28	15	-13.61	3	0	1.686	0.5160658094052709	1.7966641697878574	-0.8426867260711361
364	3	0.2294	0.2471	-0.0194	24	17	-23.16	3	0	1.213	0.5160658094052709	1.7966641697878574	-1.2986047740881181
368	3	-0.0706	-0.0863	0.0806	28	11	-2.51	3	0	1.507	0.5160658094052709	1.7966641697878574	-0.3051996748750998
372	3	-0.1706	-0.0863	-0.2194	16	9	-8.96	3	0	1.62	0.5160658094052709	1.7966641697878574	-0.7007274804172265
378	3	0.0294	-0.0863	-0.0694	22	13	-14.06	3	0	0.878	0.5160658094052709	1.7966641697878574	-0.9106311701332817
384	3	-0.0706	0.2471	0.3806	40	11	9.49	1	1	1.67	0.5160658094052709	1.7966641697878574	0.25890435122466293
390	3	-0.2206	0.2471	0.0806	28	8	5.81	2	1	1.821	0.5160658094052709	1.7966641697878574	0.1640645860722687
396	3	0.1794	-0.0863	0.2806	36	16	-8.38	3	0	1.382	0.5160658094052709	1.7966641697878574	-0.5792224987278609
400	3	-0.1206	-0.4196	-0.1194	20	10	-7.74	3	0	1.5090000000000001	0.5160658094052709	1.7966641697878574	-0.6015127020825979
404	3	0.2794	0.5804	-0.3694	10	18	-39.93	4	0	1.3659999999999999	0.5160658094052709	1.7966641697878574	-2.3517308766305405
408	3	-0.1706	0.2471	0.3806	40	9	15.04	1	1	1.5819999999999999	0.5160658094052709	1.7966641697878574	0.5635251477856236
412	3	-0.2706	0.2471	0.1806	32	7	12.58	2	1	2.204	0.5160658094052709	1.7966641697878574	0.5381396515352561
422	3	0.1794	-0.0863	0.3806	40	16	-4.38	2	1	2.055	0.5160658094052709	1.7966641697878574	-0.4016531819833977
426	3	0.2294	-0.0863	0.1306	30	17	-17.16	3	0	1.5819999999999999	0.5160658094052709	1.7966641697878574	-0.983985607469219
432	3	-0.3706	-0.0863	-0.0194	24	5	10.13	2	1	1.798	0.5160658094052709	1.7966641697878574	0.5164551090175848
436	3	-0.2706	-0.4196	-0.2194	16	7	-3.42	3	0	1.966	0.5160658094052709	1.7966641697878574	-0.3611390949396842
440	3	0.2794	0.2471	-0.0694	22	18	-27.93	4	0	1.07	0.5160658094052709	1.7966641697878574	-1.5278445526293671
444	3	0.3294	-0.0863	0.0306	26	19	-26.7	4	0	1.079	0.5160658094052709	1.7966641697878574	-1.4189074935390082
448	3	0.3794	0.2471	-0.0194	24	20	-31.48	3	0	2.47	0.5160658094052709	1.7966641697878574	-1.6377440518860067
